[S III] Delta T	T1	T2	T3
-4901.9607843137255	19694597.643460643	7101457.8206929695	52513894.27539908
-4705.882352941177	9821915.489327371	17933441.600652963	11608133.369253496
-4509.803921568628	4842209.341381298	6761240.216100793	0.0
-4313.725490196079	10998951.447898611	8121146.76081055	15649104.685211662
-4117.64705882353	8112582.311802428	0.0	15026275.333045678
-3921.5686274509803	9188990.68201418	0.0	11278206.467293007
-3725.490196078431	4946724.932225573	9601069.93167408	21698650.1517195
-3529.411764705882	0.0	0.0	11782506.917651774
-3333.333333333333	0.0	7528597.885962666	13875782.750491502
-3137.254901960784	8459256.212938441	16376553.546288189	24026891.806394145
-2941.176470588235	0.0	8829696.605361076	0.0
-2745.098039215686	4624115.481645533	10795456.446009655	17579219.94185066
-2549.0196078431372	0.0	8243355.452830327	28089964.70549932
-2352.9411764705883	5934653.596395956	20290760.675623436	0.0
-2156.862745098039	23482360.661551096	10192930.893211246	7382971.129259972
-1960.78431372549	5615242.380180038	9272440.46101842	38788340.660137504
-1764.705882352941	6259108.465378346	26286323.58374825	34032117.782510154
-1568.627450980392	18933526.453409843	9977377.148317283	45072550.20394506
-1372.5490196078429	0.0	0.0	26480211.69820637
-1176.4705882352937	21328320.704265613	0.0	45375316.24285137
-980.3921568627447	41029474.18276453	45518296.929313324	48170098.60875354
-784.3137254901958	133508573.61506072	125141371.7332424	111463416.71258833
-588.2352941176468	291627407.2091443	341172903.19526976	458041469.1211138
-392.1568627450979	1286055579.55339	1078985905.9635084	1255917373.2763493
-196.07843137254895	6705212082.878214	6599629498.805608	5289702037.189387
0.0	12968886737.00504	15077012137.552147	15519644431.401373
196.0784313725494	6419488633.271979	6321383561.715537	5798679353.015964
392.1568627450988	1243395814.191875	791136029.411374	771222776.3762424
588.2352941176478	252632834.13045624	194456740.29111868	242526899.0663458
784.3137254901967	140707053.16182932	93141665.83375908	97868274.61901554
980.3921568627457	127550958.97514854	67614635.69038479	15465795.967444971
1176.4705882352946	89377821.73973198	57730533.370213926	0.0
1372.5490196078435	72593054.03999299	23137046.919919357	0.0
1568.6274509803925	72125333.14083971	36355592.79725635	32332222.488070052
1764.7058823529414	62292572.34425879	13785538.284802577	25703844.017950587
1960.7843137254904	22288311.277642865	7745900.148034654	0.0
2156.8627450980393	34822957.691095576	7107661.42350849	13559597.882138744
2352.9411764705887	18857532.74195228	8336732.259325101	25213806.529264443
2549.019607843138	5826717.447437471	22233877.513105426	0.0
2745.098039215687	0.0	6757670.932159188	0.0
2941.176470588236	12035160.48336334	0.0	0.0
3137.254901960785	4589146.3990961965	0.0	11289068.407838458
3333.333333333334	5389730.984674155	10763014.111390065	0.0
3529.411764705883	5851392.374563221	9124250.861635707	0.0
3725.490196078432	0.0	0.0	0.0
3921.568627450981	0.0	0.0	29851178.089838818
4117.64705882353	3239593.8470521127	0.0	0.0
4313.725490196079	0.0	0.0	11463945.889947623
4509.803921568628	11171186.60696731	0.0	0.0
4705.882352941177	4900180.1791788535	0.0	12321803.97976774
4901.9607843137255	4777280.001830518	0.0	0.0
