log10[ N([Cl III]) ]	T1	T2	T3
2.0294117647058822	14767688.18359375	913015.96875	0.0
2.0882352941176467	13678364.625	1521790.625	0.0
2.1470588235294117	14508649.140625	0.0	0.0
2.2058823529411766	18952515.2109375	2992528.53125	0.0
2.264705882352941	24748819.328125	1669985.78125	0.0
2.3235294117647056	28996458.97265625	3476093.09375	0.0
2.3823529411764706	32651772.53515625	4852306.03125	0.0
2.4411764705882355	35780105.59765625	3050616.625	775098.8125
2.5	40289346.72265625	5643890.9375	0.0
2.5588235294117645	49636841.7109375	6807115.90625	0.0
2.6176470588235294	51928796.57421875	5355220.25	1059015.5
2.6764705882352944	65410648.23828125	9619615.0	0.0
2.735294117647059	76700464.33984375	9654796.125	0.0
2.7941176470588234	82386490.0234375	13494048.84375	784943.625
2.852941176470588	97354316.921875	25207637.75	794412.875
2.9117647058823533	108820010.51953125	21651363.125	2435078.75
2.9705882352941178	129825271.4453125	34310128.59375	0.0
3.0294117647058822	150049312.328125	47207475.0625	1695694.875
3.0882352941176467	170160758.63671875	73259200.34375	3295277.5625
3.147058823529412	200638109.98046875	81124824.5625	7539344.0625
3.2058823529411766	229895949.42578125	118314883.59375	21315183.8125
3.264705882352941	255234853.08203125	162541307.0625	39460368.375
3.3235294117647056	252221474.96875	216627651.125	60449898.625
3.3823529411764706	294668943.38671875	283148610.65625	104507983.8125
3.4411764705882355	297089433.56640625	357389187.09375	163515371.1875
3.5	287063601.31640625	408595962.46875	289569759.0
3.5588235294117645	274586455.59375	479573104.15625	330478097.4375
3.617647058823529	249777495.37890625	503228924.1875	434748558.75
3.6764705882352944	225393662.21484375	436290079.9375	469147440.375
3.735294117647059	186964503.98828125	388526189.78125	485801042.375
3.7941176470588234	152604272.55859375	314772625.65625	463674824.9375
3.852941176470588	121653404.86328125	224484235.4375	455491365.3125
3.9117647058823533	86527873.96484375	198437961.21875	375608696.0625
3.9705882352941178	71181851.546875	104873359.09375	279441612.875
4.029411764705882	44658205.171875	71839879.65625	227276458.375
4.088235294117647	32169383.46875	38553790.6875	152306414.4375
4.147058823529411	29602559.640625	21222618.21875	91870359.6875
4.205882352941176	17432259.00390625	14532004.4375	56071247.6875
4.264705882352941	12978181.6328125	6216818.375	27148645.5625
4.3235294117647065	9895846.9609375	4767803.6875	13286183.875
4.382352941176471	7204768.8515625	2322721.625	6565497.3125
4.4411764705882355	7064778.87109375	527101.625	903600.0
4.5	3908963.62890625	0.0	2956207.875
4.5588235294117645	4032423.88671875	0.0	0.0
4.617647058823529	2837767.77734375	544130.375	0.0
4.6764705882352935	2228510.45703125	478654.0625	1664799.0625
4.735294117647059	1767667.23046875	0.0	0.0
4.794117647058823	1516185.5078125	453566.84375	0.0
4.852941176470589	1285784.9609375	0.0	0.0
4.911764705882353	305883.5859375	0.0	0.0
4.970588235294118	724713.17578125	0.0	0.0
