Y Std	Y Median	X Center	Count	Y Mean	Y Upper Quartile	Y Lower Quartile	X Mean
0.0	398.7367828555889	3.6216678344652173	64	398.7367828555889	398.7367828555889	398.7367828555889	3.6372137350596465
644.1332715796232	-193.7665717729846	3.660883520739727	384	-181.3079883990084	531.2286931085937	-755.1343311107448	3.6666619218433945
1719.3566177679486	-241.22575122468697	3.700099207014237	768	-28.645895552668662	34.14647367496286	-487.41440055965154	3.6978240041893726
844.1814252290313	11.910373170940147	3.7393148932887468	1216	220.3285700977716	251.91624882487122	-229.56926460894374	3.73749673362869
806.2406475335986	235.33265526439823	3.778530579563257	1472	431.88252838162754	939.5859146113071	-109.92478187505003	3.7803583223458253
1389.8944749270577	54.181172192969825	3.8177462658377666	1984	97.660633740153	603.2533133765974	-187.3963287069564	3.8198946606133135
469.6231828235749	12.908133391114461	3.856961952112276	2560	117.98380399727981	473.83303040021747	-230.8262889620114	3.8598881573261723
980.8420728502929	13.68258446128948	3.896177638386786	3200	38.05936684766403	395.6176784783647	-240.69176679880366	3.8953625175622104
726.6005711995766	86.87803455275116	3.9353933246612955	3776	197.77111427025525	260.0168642197932	-186.02416497036938	3.9336080581579096
541.3078564880755	75.6656546366624	3.9746090109358057	4800	178.90840010738157	351.2283301804978	-133.75824558353816	3.9765925207373023
662.3051793453714	-7.992375931722563	4.013824697210316	7488	83.01467101646062	259.56457575808236	-132.29560098648744	4.013548873528078
618.5451941003695	25.84940047692635	4.053040383484825	8128	226.54891316855208	340.5665423274986	-157.66009909361492	4.053191147792092
672.0721013930081	64.79726825959642	4.092256069759335	8512	167.34105148256094	318.04856721505075	-108.08012998127833	4.0930970394645545
496.08006792959577	-0.14717138618061654	4.131471756033845	10624	121.31662551539237	152.6875727104525	-114.20276180526162	4.1328342901129185
381.28223419512483	11.73501159055877	4.170687442308354	17152	84.48085550500967	148.7599149639375	-105.88273373254378	4.173392141416749
379.9596842598756	-3.763754206437625	4.209903128582864	34304	82.65285324505413	115.48790590927092	-92.12630601369506	4.211387733681966
429.20935000146414	2.0968517866176626	4.249118814857374	54464	57.07151284642237	103.7788849460112	-87.33136305305288	4.249562296104519
