Y Median	X Center	Count	Y Std	Y Lower Quartile	X Mean	Y Upper Quartile	Y Mean
-0.0031094933340316587	3.6216678344652173	704	0.07656499778031858	-0.06603541638942492	3.6234347978120125	0.05159463231112779	-0.0062191348799854685
0.0015009530562852815	3.660883520739727	1184	0.107871575606094	-0.0569697176700994	3.662955192273731	0.06705391396059213	0.012435211699184524
-0.001122115078912468	3.700099207014237	1760	0.07603310717529167	-0.04973674443312863	3.701551588472079	0.05246790092742119	0.00024020721185809987
-0.003120169674832002	3.7393148932887468	2800	0.07812035100310194	-0.05597068286555419	3.7396030406408474	0.038168991626601936	-0.005110304220279419
-0.005396263411467923	3.778530579563257	4496	0.0834287679924458	-0.04467975633867691	3.7795338190184724	0.042064782155117914	-0.002056383018462314
0.0004017021169263997	3.8177462658377666	6192	0.07309245180742033	-0.04220811343745189	3.819253287314045	0.04263339255932362	-0.00014102890742576644
0.0016797294761622579	3.856961952112276	7120	0.06513708415125674	-0.04482603400396942	3.8575988280124296	0.036571323968859176	-0.0003681558091421873
0.003629076151541859	3.896177638386786	9088	0.06239546169957185	-0.03777466406711519	3.896836820955822	0.045628280163261294	0.004072983273378767
0.005380073325678838	3.9353933246612955	10912	0.08048521747181336	-0.03409698223293272	3.9353850507771146	0.04296338583524769	0.01052457259004769
0.002458175479894022	3.9746090109358057	13728	0.07309911468378746	-0.03603756235566364	3.974165542291383	0.04122642682851557	0.005680447931500245
0.0016661358100244696	4.013824697210316	15488	0.06393882966367938	-0.03514031450349688	4.013671308461095	0.03841379551304448	0.005206179761119378
0.0017268918552729208	4.053040383484825	15792	0.06342628691966203	-0.03465223774325166	4.0537603027034175	0.03601952357771808	0.0032296869371236767
0.004343374589462974	4.092256069759335	18864	0.058349594037325134	-0.03171369916643484	4.092473435561146	0.03710680158636003	0.005446748122944056
0.0007947326026180823	4.131471756033845	23008	0.04938215240704976	-0.029912196196457214	4.132379756689509	0.030642811795370255	0.0014007539944638828
0.0008669116482428804	4.170687442308354	36912	0.048309779712853725	-0.02775251612857631	4.1720203062183385	0.027855583600009497	0.0014461363865846675
0.0005559927008131694	4.209903128582864	55872	0.0459234209119606	-0.024158283815486882	4.211159910541475	0.02495389068681533	0.0017294864271306303
-8.65171464019594e-05	4.249118814857374	79840	0.039899764485075415	-0.022806249338678284	4.249993884286496	0.022358893837818628	0.00046733226404887645
0.00011098556542639926	4.288334501131884	101120	0.03518720173187231	-0.020014778173545248	4.288744842673136	0.01996868725535838	0.000301232370010128
-5.1707831981495116e-05	4.327550187406394	113008	0.03383146463331326	-0.01921773069524723	4.327762880853549	0.018943600096366583	0.0001638069853571562
-5.9168942277315406e-05	4.366765873680904	116080	0.030310600859821117	-0.017603926810310543	4.366343643233832	0.017693152190366847	0.0001720483747342157
-0.00014209018269672655	4.405981559955413	116288	0.02836016333429601	-0.017018877295374497	4.40598481865665	0.017306441913305957	0.00013309116280462593
-0.0006569375666170128	4.445197246229924	115472	0.02676230111964641	-0.016773062498594428	4.44514927793613	0.014902700973535856	-0.0007092859665504176
