T([S III])	T1	T2	T3
5098.0392156862745	63431945.96875	0.0	0.0
5294.117647058823	0.0	0.0	0.0
5490.196078431372	7039488.296875	0.0	0.0
5686.274509803921	10059228.25390625	0.0	0.0
5882.35294117647	14362117.080078125	0.0	0.0
6078.431372549019	38009443.80078125	0.0	0.0
6274.509803921568	38965151.677734375	0.0	0.0
6470.588235294118	187615113.796875	0.0	0.0
6666.666666666667	192094475.82617188	0.0	0.0
6862.745098039216	396275778.0566406	0.0	0.0
7058.823529411765	834347459.2148438	0.0	0.0
7254.901960784314	2525956787.8847656	0.0	0.0
7450.980392156863	8320172360.310547	0.0	0.0
7647.058823529413	31980897812.41504	0.0	0.0
7843.137254901962	96344261841.20703	14780863854.59375	1340043501.75
8039.2156862745105	199652497600.58594	101392664896.67188	32170632301.46875
8235.29411764706	254141578751.29883	298765108539.1094	182707493496.40625
8431.372549019608	89880910734.1919	240217692492.92188	239749727163.59375
8627.450980392157	9552490027.271484	54447998436.484375	147151029915.9375
8823.529411764706	1146968514.3261719	6221077875.5625	68776287844.875
9019.607843137255	444245168.38671875	399806309.25	15542110020.6875
9215.686274509804	177850103.45703125	301421350.28125	2481301070.3125
9411.764705882353	175796789.13671875	477087519.25	1757142675.625
9607.843137254902	95470224.421875	126682748.3125	1201952490.8125
9803.921568627451	0.0	0.0	894575663.625
10000.0	4662685.775390625	129532746.375	1049677309.0625
10196.078431372549	0.0	0.0	551942589.625
10392.1568627451	0.0	0.0	198292841.125
10588.235294117649	21314047.296875	0.0	192325965.5625
10784.313725490198	0.0	0.0	0.0
10980.392156862747	0.0	0.0	0.0
11176.470588235296	0.0	0.0	0.0
11372.549019607844	0.0	0.0	0.0
11568.627450980393	0.0	0.0	257969968.6875
11764.705882352942	0.0	0.0	176312155.4375
11960.784313725491	0.0	0.0	0.0
12156.86274509804	0.0	0.0	0.0
12352.94117647059	0.0	0.0	0.0
12549.019607843138	0.0	0.0	0.0
12745.098039215687	0.0	0.0	0.0
12941.176470588236	0.0	0.0	0.0
13137.254901960785	0.0	0.0	0.0
13333.333333333334	0.0	0.0	0.0
13529.411764705883	0.0	0.0	0.0
13725.490196078432	0.0	0.0	0.0
13921.56862745098	0.0	0.0	0.0
14117.64705882353	0.0	0.0	0.0
14313.725490196079	0.0	0.0	0.0
14509.803921568628	0.0	0.0	0.0
14705.882352941177	0.0	0.0	0.0
14901.960784313726	0.0	0.0	0.0
