Y Std	Y Mean	Y Median	Y Upper Quartile	Count	X Mean	Y Lower Quartile	X Center
1.1181229124825267	-0.058749534661424185	0.1422805558118938	0.9971850206376809	112	3.626098296712698	-1.3003578128089952	3.6216678344652173
0.7094799312300905	0.1468424805854595	0.29352559457240757	0.5100607789654048	320	3.6633332357126447	-0.4178169892809265	3.660883520739727
0.7753912512115129	-0.08742351720804924	0.019464629459146357	0.36978753366100037	592	3.7028431210258	-0.7381832264512412	3.700099207014237
0.7180768170285966	0.14610979859517875	0.2791751402827858	0.7001360136766026	624	3.740841493960837	-0.38239882873465536	3.7393148932887468
0.6830441450289364	0.0030172068228485204	-0.1517042385955438	0.6747714871911574	816	3.7793827489015457	-0.5675270975240996	3.778530579563257
0.7150075442600013	-0.05623819117158078	-0.1668206810013669	0.496472973487045	1680	3.819996483566224	-0.5618078926133414	3.8177462658377666
0.6715211484064286	-0.004799463591765282	0.04323534516671891	0.505288130281785	1984	3.8561114645050063	-0.5369480912510552	3.856961952112276
0.7962621046370093	-0.06234363490635242	-0.05357802685647607	0.5122357533303044	2208	3.896805732430087	-0.7262658375964207	3.896177638386786
0.7730232975938722	-0.01438307251494994	-0.0708608020111208	0.61816396698292	2832	3.9353150258212133	-0.5865736104519246	3.9353933246612955
0.768853387740637	-0.03151685993469984	-0.06664552371276149	0.5411687236943497	3232	3.9755990252859847	-0.5943301731691628	3.9746090109358057
0.7608479990956939	-0.08593479630199838	-0.0629947726708018	0.4673797731174814	3920	4.015068699721074	-0.6390045300060851	4.013824697210316
0.7429369469131673	-0.00018811583074295136	0.01941525428278237	0.5160314589608967	5440	4.053652959569902	-0.5706877882397577	4.053040383484825
0.7313991320276756	0.00488242695003142	-0.004361527467009005	0.5443463815436804	6144	4.093494449815331	-0.5425182474519434	4.092256069759335
0.6966921334206115	0.007461186943319085	0.0062580759738315676	0.4781271434758883	7984	4.132440487535094	-0.44083395465928094	4.131471756033845
0.658657260498643	-0.018990917540476427	0.015143566507462798	0.41030668577279616	14240	4.171969308851821	-0.4738009799311152	4.170687442308354
0.6444395058275122	0.009309792775432837	0.020633263521176767	0.43468360705804354	24096	4.211835059580358	-0.39256874709339495	4.209903128582864
0.6486970598548202	-0.019517742039695935	-0.008205390391325725	0.4048315973405541	36768	4.249968145325093	-0.4520476720940412	4.249118814857374
0.6330666155737085	-0.020881244225060398	-0.007189009754898788	0.3931886810908587	48672	4.289345798559476	-0.4226759826992446	4.288334501131884
0.6070842192927666	-0.00022621872849980742	0.017510570269015285	0.39472541078122353	58544	4.327872007094732	-0.37468713049975483	4.327550187406394
0.596398384433085	0.011663453344130662	0.019315673454140314	0.39872166281772703	61136	4.3666742945048265	-0.35235906257033506	4.366765873680904
0.5959117064056354	0.011421238941570128	0.020526191566527994	0.3767366245782888	65856	4.406043868109853	-0.34376841372737754	4.405981559955413
0.5679066385118254	0.006089762013940855	0.03155013084632266	0.3329955483549258	69952	4.445164707541967	-0.3195652336724532	4.445197246229924
0.5615671595175943	0.0094248549684624	0.02901258419695466	0.33585187274593853	70608	4.484477135504444	-0.2886633597863412	4.4844129325044335
0.5613331468077625	-0.009849347477623994	0.0025120210911496518	0.3185365701214451	70096	4.523778284643281	-0.3318043961853907	4.523628618778943
0.5410922041220187	-0.006921503077807155	0.007242166060203314	0.3031873093183832	69952	4.562779062015709	-0.3040959542193902	4.562844305053453
0.5234598974337155	-0.008602183532581605	0.009930933336241614	0.30063143358993144	67904	4.601986113351049	-0.2884233387945485	4.6020599913279625
0.5029001359279537	-0.00740223632501152	0.004764722261484156	0.27185568630786877	67760	4.641060974286972	-0.26390766199708177	4.641275677602472
0.4925691820693344	0.0013671066318671492	0.016734872371459184	0.27450698429483644	54736	4.679679583674321	-0.27063987927535127	4.680491363876982
0.4676631023746346	-0.024359710831940926	0.0076885677638324984	0.2336903988584336	48224	4.719591320378743	-0.24883056328831812	4.7197070501514915
0.4343211318143921	-0.015430917196056628	0.005063467870645154	0.21870838066999093	50192	4.759291222752341	-0.23825370148936814	4.758922736426001
0.40142143819885123	-0.015860754215123472	0.0060595651159558684	0.20039385047954864	60000	4.798792739020144	-0.20115349321437836	4.798138422700512
0.3760880943030876	-0.015939555906684985	0.004525733278050848	0.18055646431589298	61104	4.836794881521713	-0.18733229403400475	4.837354108975021
0.34014854682420076	-0.012092796097524445	0.001379698831276215	0.1640593918394301	64192	4.877266236145855	-0.1707152577769221	4.876569795249531
0.3117517770806461	-0.01290795044132453	0.001285241394287413	0.15169652943904752	73120	4.916075648553609	-0.15589059961044122	4.915785481524041
0.2759087175121546	-0.02049795755290591	0.0012474972222556002	0.12512505378333041	73248	4.954843257209658	-0.1422452896323616	4.955001167798551
0.24779931260459193	-0.00617740826648772	0.0055727912930981114	0.1278577157869898	66736	4.994369956285154	-0.11735809337139756	4.994216854073061
0.22437924742368553	-0.015268114720215853	-0.005050840680314492	0.10856765599529791	77008	5.0338711377664005	-0.12258648138473707	5.033432540347571
0.1992548249702427	-0.008132719688358277	0.0002214809282068246	0.10590357155753181	73792	5.072349972377475	-0.10834643135719738	5.07264822662208
0.18396828349646233	-0.006292636710974815	-0.0009204343248474612	0.09524888589553406	65760	5.111296394960292	-0.09971640276685842	5.11186391289659
0.16123712210497707	-0.006504880518357426	-0.006597825735845239	0.09028375842014692	60928	5.150951693820069	-0.09174063482283296	5.1510795991711
0.15280568092941674	-0.007460498861301263	-0.0026237232826297973	0.08137606796721868	55648	5.189608247102073	-0.08651619334201137	5.190295285445609
0.14350850755249164	0.005252553909874025	0.005738178126211135	0.08977464177059068	44736	5.229146273223555	-0.07606622278646705	5.229510971720119
0.13786444756957295	-0.0022246378014795236	-0.005677414455764731	0.07649013457963783	35536	5.2676087133971015	-0.08308256087257866	5.268726657994629
0.1381574126536696	9.02767021630068e-06	0.0014560044165594294	0.08359499120637183	24288	5.305905007354118	-0.07489864558116117	5.307942344269139
0.13760238852837156	0.0035674519215452747	-0.000433420370387085	0.0767152698449296	17056	5.3467217296845675	-0.07454665880112546	5.347158030543649
0.1319094539169581	0.0008191395580459115	0.0007658518758430844	0.07043793384238213	14416	5.385374958723932	-0.07335366532737944	5.3863737168181585
0.12117710244242738	-0.0026340440269400425	-0.00800557054581529	0.06495531058116379	10496	5.424038360625049	-0.06912994428433362	5.425589403092668
0.11627263190416953	0.005965338850152158	0.008685030491420786	0.07499038044124444	5840	5.463857715767124	-0.06788641787687635	5.464805089367179
0.13700642115760736	-0.01828988725062011	-0.014081213282245	0.042534046328675176	2432	5.49986645459933	-0.08152873362338285	5.504020775641688
