[S III] Delta T	T1	T2	T3
-4901.9607843137255	8754646.234388266	31034551.90771941	25191596.150019765
-4705.882352941177	3862294.0179707436	10491866.99171744	28707106.525664113
-4509.803921568628	12590891.838448666	8140394.837864768	0.0
-4313.725490196079	5243393.576301598	25551071.858714066	13133472.387432823
-4117.64705882353	6148615.484759615	9206661.835705452	0.0
-3921.5686274509803	0.0	0.0	11257787.618333519
-3725.490196078431	0.0	0.0	0.0
-3529.411764705882	9652091.98742653	0.0	0.0
-3333.333333333333	0.0	0.0	0.0
-3137.254901960784	0.0	0.0	0.0
-2941.176470588235	9535785.249879472	17169953.805915374	0.0
-2745.098039215686	3962072.478185445	43855385.82606869	29505860.520274207
-2549.0196078431372	0.0	0.0	27041008.799981847
-2352.9411764705883	10197569.035704538	0.0	24460376.54958785
-2156.862745098039	0.0	0.0	25016324.962996077
-1960.78431372549	0.0	10734489.179447636	28422857.828688037
-1764.705882352941	33715162.83968733	34816856.38894647	0.0
-1568.627450980392	14757731.755996566	0.0	30061839.827918068
-1372.5490196078429	10222328.095966155	6916283.53999523	28261590.324419096
-1176.4705882352937	9004685.258910019	29385870.165419005	25760112.308970824
-980.3921568627447	31948326.940774128	25964369.94423502	15216499.672080426
-784.3137254901958	103558871.40998675	98361955.87524404	262766467.99620485
-588.2352941176468	310818080.09556603	344317841.32217574	573475713.269251
-392.1568627450979	1262430491.525989	1044056515.7797505	1104625041.829298
-196.07843137254895	6963857703.881135	6895766275.265396	5651154003.523221
0.0	12740163081.632067	14860533632.533173	14995739658.715397
196.0784313725494	6351707723.505375	6323602314.400671	5651585583.478541
392.1568627450988	1219818169.4324965	724915724.1986883	976560299.3282859
588.2352941176478	296553841.41217554	193709435.05494878	187498802.16330415
784.3137254901967	117011571.85407421	61837638.415483244	102846033.90765873
980.3921568627457	105642895.2378184	26393558.008371532	28701048.380247332
1176.4705882352946	115262981.46653453	26419044.387287866	40735636.55774105
1372.5490196078435	73324010.2886624	6463494.222912142	15304215.834943015
1568.6274509803925	69545111.64127979	22783975.225298963	43041821.68021388
1764.7058823529414	39069182.86407089	30996424.209649723	16583052.418392675
1960.7843137254904	13991413.385939844	9928226.539526017	0.0
2156.8627450980393	34576253.16826263	7144897.736031718	0.0
2352.9411764705887	0.0	8135946.46660579	16315274.684797699
2549.019607843138	19510231.341191225	0.0	0.0
2745.098039215687	0.0	0.0	16319238.20379778
2941.176470588236	10551117.00506474	0.0	32921385.639709372
3137.254901960785	15306652.261391416	0.0	0.0
3333.333333333334	9585306.258659163	7526566.7467600545	0.0
3529.411764705883	0.0	7001395.957542328	0.0
3725.490196078432	0.0	0.0	0.0
3921.568627450981	0.0	0.0	0.0
4117.64705882353	0.0	9534277.17220071	12745665.143761767
4313.725490196079	5211828.144263465	0.0	0.0
4509.803921568628	18592633.699723355	8812836.032675205	37666232.9526055
4705.882352941177	4924406.38959688	0.0	0.0
4901.9607843137255	5991120.228067438	18064656.008211985	0.0
