Y Std	Y Median	X Center	Count	Y Mean	Y Upper Quartile	Y Lower Quartile	X Mean
1.3877787807814457e-17	0.08420623759613524	3.6216678344652173	64	0.08420623759613523	0.08420623759613524	0.08420623759613524	3.6372137350596465
0.3233503004396161	-0.7023058317113535	3.660883520739727	320	-0.5655031453363957	-0.4581149171070442	-0.7274436313320738	3.661654992630426
0.6565921870619617	-0.11922514289187446	3.700099207014237	960	-0.15928400980734436	0.48164097029827074	-0.7374830628094582	3.7004310266281655
0.6441594519182775	0.2341445059510181	3.7393148932887468	1152	0.16624194957290056	0.46510324954641297	-0.1763676119872297	3.7366670346341713
0.8078547230471753	-0.15806872186861726	3.778530579563257	1536	-0.09824079705967652	0.44129013477949053	-0.5361702229346716	3.7830750658289993
0.618484082914052	0.03462156177253826	3.8177462658377666	1856	-0.03229125430658503	0.4962547506277257	-0.47831408812719545	3.8218052615716642
0.7498607899889167	-0.13824329899683624	3.856961952112276	2752	-0.07910881369070727	0.4111877817207743	-0.5628669876460366	3.8584165860230026
0.7780260181726074	-0.21593716832794338	3.896177638386786	3968	-0.10066236261454145	0.45306969703239014	-0.6543483790630389	3.894865335180472
0.7012914063980022	-0.05248561990840141	3.9353933246612955	3840	-0.07215666169360892	0.4779299502314649	-0.610826446673747	3.9331081941537334
0.7008961522497096	-0.09665976580003256	3.9746090109358057	4864	-0.13176727934173696	0.3670906997887291	-0.6456230726539547	3.9758279989827505
0.5878545573308326	0.050418515590546796	4.013824697210316	7616	0.046484056278601284	0.4758747830877925	-0.33671412918553045	4.0140811392830065
0.6289860118514995	0.02377908698699669	4.053040383484825	8832	0.06750305200083248	0.4583130657135932	-0.3361270879204268	4.052941640576902
0.6502674082420322	0.004968664177559	4.092256069759335	9472	-0.007893574335408481	0.40108184835491234	-0.4432656952575576	4.093220073040418
0.6066536031234826	0.03750179376148898	4.131471756033845	11136	0.026176748752838225	0.4121536080417858	-0.33057123801288396	4.133052958022479
0.5703260162532473	-0.010865957186799283	4.170687442308354	18688	-0.03873376361449828	0.3141633609673575	-0.33934811348668026	4.173486923024255
0.5751694456421452	0.004240961822886492	4.209903128582864	37824	-0.008607542070162715	0.30496062120836476	-0.29409924126765485	4.211488845154656
0.5112669055294832	0.02366209298049869	4.249118814857374	60352	-0.002237825335220032	0.2765927203774825	-0.2843260706850246	4.249647977867157
0.4853131167400767	0.014653810978614559	4.288334501131884	70848	1.557454908706296e-05	0.24144664900383941	-0.22516383299979378	4.288647588919604
0.4731895658880398	0.04771351952812706	4.327550187406394	88128	0.024787494657734655	0.27648305875974044	-0.21827358560715823	4.32780490136583
0.450721191174758	0.02048826676591494	4.366765873680904	84096	-0.000532150211132621	0.22924055515911593	-0.2110374907382675	4.366989991176071
0.4348143899762082	0.019500373177774363	4.405981559955413	94656	0.0023916803419931553	0.22717353437441767	-0.2024133006136508	4.406657950198571
0.4021237990129325	0.016489172300127933	4.445197246229924	93312	0.005301644313629641	0.21612062332690615	-0.18551229618169618	4.445679977582328
0.3822686632083558	0.015505848523131884	4.4844129325044335	93120	0.01506563965688616	0.2084437108888988	-0.15916888405407906	4.484440933340775
