log10[ N([Cl III]) ]	T1	T2	T3
2.0294117647058822	97341270.80664062	51820187.890625	7314255.30859375
2.0882352941176467	108227290.68359375	63057987.580078125	17189194.34375
2.1470588235294117	126112913.85241699	62153894.98046875	18336901.05859375
2.2058823529411766	143826440.42895508	76856045.12304688	16609261.74609375
2.264705882352941	156688884.61108398	86542684.16796875	22276412.65625
2.3235294117647056	198121866.42492676	117921757.00976562	25375461.1015625
2.3823529411764706	235102206.70776367	129186481.71875	37243490.2734375
2.4411764705882355	246635831.6347046	145492087.80273438	55581354.85546875
2.5	294729117.6397705	178685450.06054688	51833914.21875
2.5588235294117645	330352048.96203613	198257925.2265625	58389771.2109375
2.6176470588235294	371318395.33618164	223430241.5703125	66950889.1328125
2.6764705882352944	414383935.97509766	275357317.7246094	66907777.87890625
2.735294117647059	469486908.59643555	317880138.0722656	91615954.18359375
2.7941176470588234	562008290.5048828	376157030.19921875	95026802.6953125
2.852941176470588	596043802.8535767	476025390.69140625	138255841.30078125
2.9117647058823533	689250850.6289062	538071315.6523438	181454015.72070312
2.9705882352941178	768255322.5565186	630856636.484375	230548137.4453125
3.0294117647058822	857185887.2990723	722762537.1738281	295943675.72265625
3.0882352941176467	985317138.4539795	785938204.3925781	328713553.47265625
3.147058823529412	1071631039.9099731	938204064.5043945	440547795.5878906
3.2058823529411766	1184746047.5059204	1118951274.834961	506222118.0859375
3.264705882352941	1322156979.5882568	1282894245.859375	683572826.9824219
3.3235294117647056	1366602262.267212	1427564200.8125	858255886.8535156
3.3823529411764706	1518229444.0943604	1663103089.1875	1015086238.859375
3.4411764705882355	1606524186.5143433	1849759691.4277344	1252132417.8125
3.5	1658328454.64917	2013764548.3808594	1539042153.1757812
3.5588235294117645	1729398598.3430786	2173237502.817383	1764379230.046875
3.617647058823529	1763142029.991333	2250788706.9331055	2092251715.0058594
3.6764705882352944	1779549364.4715881	2275798556.803711	2422733268.763672
3.735294117647059	1753727892.218811	2333667545.4501953	2499021203.203125
3.7941176470588234	1685256842.1184082	2229121957.4155273	2639571068.2929688
3.852941176470588	1616884487.6025085	2114976039.791504	2716076670.080078
3.9117647058823533	1515751259.290039	1921604486.6523438	2670231964.1679688
3.9705882352941178	1432646327.6898804	1687387379.3574219	2452982937.3027344
4.029411764705882	1335069323.8277588	1538240549.6708984	2337924292.1904297
4.088235294117647	1159093342.3897705	1306883770.7016602	2027803877.6210938
4.147058823529411	1068902771.0117798	1197813231.1640625	1724652782.7578125
4.205882352941176	972120894.8164673	976787318.0283203	1435972826.1074219
4.264705882352941	861187170.401001	846776853.9150391	1197394613.2773438
4.3235294117647065	745589812.4169312	667738749.1894531	1002417399.7324219
4.382352941176471	678540496.9058228	542709917.3886719	832793884.2988281
4.4411764705882355	594369817.7669678	446275487.9716797	640201607.0019531
4.5	514855972.1689148	381094481.5175781	550422278.78125
4.5588235294117645	435704353.11151123	308729664.1333008	390758332.3642578
4.617647058823529	377326320.6729126	278010562.05566406	333837800.296875
4.6764705882352935	320555590.7272339	213580604.0390625	266622165.67382812
4.735294117647059	289611217.2406616	184722581.5234375	235083730.67578125
4.794117647058823	261529037.09576416	150004741.4638672	190950722.83789062
4.852941176470589	228548606.40283203	118870124.34179688	136544019.37695312
4.911764705882353	200370972.95635986	120492153.59570312	121777702.15625
4.970588235294118	177591449.1472168	98385095.24902344	92977936.98046875
