X Mean	Count	Y Mean	Y Std	Y Lower Quartile	Y Upper Quartile	X Center	Y Median
3.621700193171166	1232	136.85366824012377	2336.799766613462	-1488.4965627388829	1695.1806638459584	3.6216678344652173	138.7549638004284
3.660886459676911	1564	151.71759283179748	2243.3855128541823	-1614.2461275289215	1755.3904116608956	3.660883520739727	167.86255381141564
3.701375795891051	2072	310.58073825239444	2142.5737854277627	-1265.2209644527811	1904.4083952083856	3.700099207014237	224.3745235895717
3.739549441856981	2704	221.37727573937067	2173.588781156154	-1265.7306457970708	1633.7341600401292	3.7393148932887468	313.4595707540884
3.7791385261518804	3312	224.06188169941677	2179.662207222859	-1322.051726336394	1807.4430646808123	3.778530579563257	318.9233128772303
3.8188255927307444	4432	305.9363195986606	2145.8808815317775	-1296.3817745256151	1802.017843260642	3.8177462658377666	361.45021913609617
3.8573684728809052	5700	253.36566149552112	2145.364506347105	-1230.332564423872	1770.0812603626273	3.856961952112276	269.42166460993576
3.8967337758453167	6872	189.70212438419384	2028.2138601831225	-1174.2109852273716	1660.3371500789353	3.896177638386786	164.9264585589517
3.9358460089232374	8464	105.59158921568294	2039.831336788055	-1283.9664903804244	1565.5089630207417	3.9353933246612955	121.47120692614044
3.975186352853557	10136	173.07466184958773	1987.2362259116278	-1107.7655128807755	1518.7868884829913	3.9746090109358057	155.05056907565177
4.01431887185938	11824	154.2669089698652	1896.7357957873014	-1074.07673243522	1390.8606883482262	4.013824697210316	183.89946208344827
4.053562978660488	15000	203.33524661534744	1812.2521461320116	-929.3076497938964	1341.5550574659283	4.053040383484825	189.67626555799416
4.093352414089451	18556	103.81188604399011	1691.2453742594537	-911.0713113456295	1140.9495927122207	4.092256069759335	95.55077555443495
4.132660418005448	25740	101.86091308672084	1550.2305861324119	-778.158677151594	993.7993415140809	4.131471756033845	99.20388789762728
4.171800065361818	34844	93.76586852123923	1433.5983268484858	-708.6552628417257	895.6313016728946	4.170687442308354	102.02201287524986
4.211181282520748	49232	92.6545472873667	1338.727402239034	-631.2827441050506	828.5566192149286	4.209903128582864	101.60585435342364
4.250083727516961	66008	43.96970505661589	1272.791632900765	-635.9614036544453	735.120552384733	4.249118814857374	54.91426483505438
4.289002508007779	84376	37.39819105953413	1194.886662539221	-585.4182892983663	685.2592486736294	4.288334501131884	41.10214697446736
4.327924728892627	97680	8.674122548307471	1134.8214754590983	-558.1602808870634	634.1986399597326	4.327550187406394	39.667493501182435
4.366972968766712	104636	5.735416929202098	1075.25844895831	-530.7145163281866	582.9799328928002	4.366765873680904	38.37305579587155
4.406103596078171	108608	-4.632538620769446	1033.7399399782594	-516.4813986369397	549.0730876086322	4.405981559955413	19.729614433111237
4.445220078730358	109308	-8.73619238172159	966.2354411138318	-482.052706624856	505.1968744495498	4.445197246229924	16.12472363791676
4.484227370358944	108384	-8.75524061086187	929.9507494046072	-444.471501233704	478.1578562650516	4.4844129325044335	16.84593499673656
4.523494692716403	106096	-16.572152782620027	882.8438797717107	-428.61567191118183	440.0380284363248	4.523628618778943	10.487198689819706
4.562648575556155	103076	-10.014328067213786	838.3933703038946	-409.3061252738962	433.9383797395549	4.562844305053453	10.422269139731725
4.601809224346041	95852	-18.4972692109133	798.5461419289986	-398.4621484438576	392.54023059901556	4.6020599913279625	6.665458023046085
4.640807373289119	88804	-11.398231677850703	758.9933887683072	-372.7807906325779	379.22477002232426	4.641275677602472	11.218311623910267
4.679832041561719	74000	-9.855010808708025	711.5211731172516	-359.5227617687417	364.5333498064015	4.680491363876982	10.905506404977132
4.719365576090646	63024	-19.259781593783675	662.6719356958209	-347.79794988888034	341.2889118376447	4.7197070501514915	0.7480200450590928
4.7590098716528155	60784	-12.424568069024371	592.0793931165344	-314.60991806827997	309.4934884084937	4.758922736426001	4.000365588745808
4.7984698881327414	68228	-14.399347089836434	530.4196910026237	-296.28175764004664	292.4364306628904	4.798138422700512	0.10760205013502855
4.837438898352504	67692	-8.731344642550024	483.33868940312755	-280.71166329813605	278.8011569251066	4.837354108975021	-3.7296581569262344
4.877084367452731	69548	-8.981331418990953	452.1326050106732	-264.4184858927565	262.9794672485732	4.876569795249531	2.643980519998877
4.91585100004407	75480	-6.130686223661232	429.58584130454364	-252.01230252905953	248.6131350621963	4.915785481524041	0.27287688655906095
4.95471125763237	75348	-10.922782805026817	426.7281314914783	-252.0117940993714	238.78461412297656	4.955001167798551	-3.2778221361731994
4.994274232286185	70228	-13.058642713498804	428.42819008787257	-251.08997697941413	233.5973225293892	4.994216854073061	-5.863249015024849
5.033715738245945	76500	-8.946705768388975	422.9218147070937	-239.18327581189078	235.9946923832449	5.033432540347571	-0.10991429276964482
5.0723370878901815	75124	-10.833746441657494	400.46737549320153	-227.0399048167783	216.9238821535473	5.07264822662208	-2.362322326640424
5.111488793209619	66264	-14.313742789320814	383.39055018447215	-225.39880717109372	202.1578604388542	5.11186391289659	-7.5339083181324895
5.1509969292596445	61904	-3.9460298910950637	360.4647107406109	-195.4847299461585	192.52596616789515	5.1510795991711	1.244242379928437
5.189696796303317	54936	-5.963496143130637	342.75584388536953	-190.1682401523576	181.30244412020147	5.190295285445609	-2.343567090275428
5.22904013198102	45588	-6.821596788142458	336.79298904303585	-190.2822614637389	183.18795305262756	5.229510971720119	-5.629336525455074
5.267729347075561	36072	-15.963334968647214	306.6970582703921	-187.46015962645106	163.98830945198097	5.268726657994629	-10.639691190008307
