Y Std	Y Mean	Y Lower Quartile	X Mean	Count	Y Upper Quartile	X Center	Y Median
nan	nan	nan	nan	0	nan	3.6216678344652173	nan
nan	nan	nan	nan	0	nan	3.660883520739727	nan
nan	nan	nan	nan	0	nan	3.700099207014237	nan
nan	nan	nan	nan	0	nan	3.7393148932887468	nan
0.0003208559244498469	0.002600379721808794	0.0022795237973589474	3.775424000709706	8192	0.002921235646258641	3.778530579563257	0.002600379721808794
0.004078662990974881	-0.00424603811939243	-0.007153665325499785	3.809955966069202	12288	0.0015219979760288486	3.8177462658377666	-0.007106447008706351
0.002138462270142542	0.002385341945255805	-8.195576459393225e-05	3.8595653848160993	12288	0.0051335411722259455	3.856961952112276	0.0021044404281354
0.0037157809103779468	-0.0010789652737223027	-0.006220070082140876	3.8951116884827885	12288	0.002433565194209975	3.896177638386786	0.000549609066763993
0.0006935213479724001	-0.0035255826205893587	-0.004219103968561759	3.9294289448341364	8192	-0.0028320612726169584	3.9353933246612955	-0.0035255826205893587
0.005524479991812674	-0.0016673040463382027	-0.005510408888321556	3.968470390175752	20480	0.0019779713146217772	3.9746090109358057	0.0009562754113789618
0.0045846108310682665	-0.0009951960852586986	-0.004242187944368597	4.014276281254081	28672	5.412352624659925e-05	4.013824697210316	-0.001004251787614754
0.0041651255140932285	0.0019865051966831727	-0.0002687498727679742	4.058478433099231	16384	0.0047202992009197494	4.053040383484825	0.0024650441314686034
0.004099549425063717	0.002383604982741152	-0.0008550964863781941	4.088923818479185	16384	0.0048521065713056505	4.092256069759335	0.0016134051021863033
0.0029487575434008306	0.0006056421890652051	-0.002189998639264131	4.135382894232579	28672	0.002409473281454058	4.131471756033845	-0.0004007180815102061
0.0033108714138091657	-0.0008005095891850359	-0.003871801856609244	4.172385966396842	36864	0.0021477065229484472	4.170687442308354	-0.0009924430355403462
0.003319388952052985	-2.21309956112348e-05	-0.0026149896135782055	4.211600330289153	81920	0.0022677715269180023	4.209903128582864	0.00034644926328253854
0.0029413074726705175	-0.0008131638736749173	-0.002635395753842279	4.251526004420047	106496	0.0010248023872975862	4.249118814857374	0.00010172538818563521
0.0019927824632702106	0.0001702795569664104	-0.0007410301648005349	4.287488352357895	114688	0.000968697444939973	4.288334501131884	0.000308912100184726
0.0017551483270421863	0.000500849077939313	-0.0005939458396184654	4.33012844971279	118784	0.0016471077704398496	4.327550187406394	0.000800208375619348
0.0013341880736951607	0.00010054178997997775	-0.0008060746011681748	4.363060344144993	102400	0.0008874049459692352	4.366765873680904	7.788354226655139e-05
0.001326097273217416	-6.681829482740082e-05	-0.0011568454465735996	4.404815095314105	126976	0.0011113770835348867	4.405981559955413	-0.0003190247101528286
0.0014813423245690826	0.0001570556657824702	-0.0007383643305755676	4.445175681047367	126976	0.0010936315564410264	4.445197246229924	0.0003463637148008581
0.0015009316535989088	0.00022500614275437674	-0.0005543822693125082	4.4806713941105345	114688	0.001037869945713009	4.4844129325044335	4.518711362245119e-05
0.001442801685526616	0.00019870784190534438	-0.001018068057424788	4.52571775210047	110592	0.0007701094793341482	4.523628618778943	0.0003013563205897435
0.001376762139828048	0.0003185167897610918	-0.0006235044807701373	4.562697886829023	110592	0.0009766510189717582	4.562844305053453	0.00018021853352131824
0.0016125973023651484	5.471261543188289e-05	-0.0005452778711377937	4.6058204871093364	98304	0.0008540024332546702	4.6020599913279625	0.00023907180296347622
0.001181761886693766	0.0001537325836992692	-0.00035881161701659966	4.643588178433852	94208	0.0008710728342360963	4.641275677602472	0.0003375573590861011
0.0008116984906033944	0.00019511469967980726	-0.00018858876602757333	4.685473277982161	106496	0.0007438771913905783	4.680491363876982	0.0003479583747943001
0.0014928863694159973	4.439131753267594e-05	-0.0010894716356278115	4.72244957426624	40960	0.0009852161142443576	4.7197070501514915	-0.0004937237514166614
0.0007445847551193259	-0.0002976232500565156	-0.0006019058858078541	4.761755009542921	49152	0.0001932272677407345	4.758922736426001	-0.0002138258288331172
0.0011339615580330605	0.00028932983825951357	-0.0008740116570180572	4.796534823216542	45056	0.0012668935163633764	4.798138422700512	0.0003002267315377189
0.0012830880375852912	3.168593210576684e-05	-0.000508350193288325	4.837528770155153	81920	0.00046612971473878223	4.837354108975021	-0.00010031356292227703
