log10[ N([Cl III]) ]	T1	T2	T3
2.0294117647058822	0.0	0.0	0.0
2.0882352941176467	0.0	0.0	0.0
2.1470588235294117	0.0	0.0	0.0
2.2058823529411766	0.0	0.0	0.0
2.264705882352941	3574014.0	0.0	0.0
2.3235294117647056	0.0	0.0	0.0
2.3823529411764706	0.0	0.0	0.0
2.4411764705882355	7266626.5	0.0	0.0
2.5	0.0	0.0	0.0
2.5588235294117645	10435153.0	0.0	0.0
2.6176470588235294	28812994.75	0.0	0.0
2.6764705882352944	54269302.0	0.0	0.0
2.735294117647059	31285159.0	0.0	0.0
2.7941176470588234	48549611.25	0.0	0.0
2.852941176470588	84259642.5	0.0	0.0
2.9117647058823533	95969326.5	0.0	0.0
2.9705882352941178	230274651.0	0.0	0.0
3.0294117647058822	287213825.75	0.0	0.0
3.0882352941176467	663410708.25	0.0	0.0
3.147058823529412	736959574.5	25380486.0	0.0
3.2058823529411766	468707846.75	0.0	0.0
3.264705882352941	660569153.75	103000754.0	0.0
3.3235294117647056	463582568.75	177375060.0	0.0
3.3823529411764706	437897195.5	418647070.0	0.0
3.4411764705882355	195615926.5	918964520.0	0.0
3.5	181113561.5	680791450.0	155118048.0
3.5588235294117645	93044835.25	814224200.0	560478008.0
3.617647058823529	136298163.0	686052976.0	704930328.0
3.6764705882352944	72743010.0	375126426.0	855470088.0
3.735294117647059	40487080.0	273046368.0	538824768.0
3.7941176470588234	0.0	270907288.0	503037564.0
3.852941176470588	0.0	162493092.0	437548060.0
3.9117647058823533	0.0	133156092.0	316324136.0
3.9705882352941178	0.0	93196156.0	473225020.0
4.029411764705882	0.0	46474336.0	331065124.0
4.088235294117647	0.0	0.0	73350368.0
4.147058823529411	0.0	0.0	67293176.0
4.205882352941176	0.0	0.0	0.0
4.264705882352941	0.0	0.0	0.0
4.3235294117647065	0.0	0.0	0.0
4.382352941176471	0.0	0.0	0.0
4.4411764705882355	0.0	0.0	0.0
4.5	0.0	0.0	0.0
4.5588235294117645	0.0	0.0	0.0
4.617647058823529	0.0	0.0	0.0
4.6764705882352935	0.0	0.0	0.0
4.735294117647059	0.0	0.0	0.0
4.794117647058823	0.0	0.0	0.0
4.852941176470589	0.0	0.0	0.0
4.911764705882353	0.0	0.0	0.0
4.970588235294118	0.0	0.0	0.0
