Y Std	X Center	Count	Y Mean	X Mean	Y Median	Y Lower Quartile	Y Upper Quartile
1.3877787807814457e-17	3.6216678344652173	256	-0.034781101281701074	3.636923781871879	-0.03478110128170106	-0.03478110128170106	-0.03478110128170106
1.3010426069826053e-18	3.660883520739727	256	0.0034948835638868793	3.675536662746118	0.0034948835638868806	0.0034948835638868806	0.0034948835638868806
0.025087507864108526	3.700099207014237	3328	0.011825943108192231	3.7021782464013864	0.012355321524585959	-0.009628519999210598	0.024193419667605503
0.02473305226242811	3.7393148932887468	3840	-0.0013877031019316256	3.7415621073190164	-0.003666038179316527	-0.01132617032233176	0.003924069746204362
0.02137777763639693	3.778530579563257	6912	0.001071876120829338	3.7813814721311343	0.0036825424848698518	-0.013676606370680135	0.01699171508681596
0.018413902157976808	3.8177462658377666	8960	-0.0035205672598125157	3.8139515528834345	-0.0035514978911481885	-0.01883498402084304	0.008694341705876176
0.01583067703023453	3.856961952112276	13056	-0.002110344163890058	3.8576234405830894	-0.001035375141422726	-0.012579268958434725	0.008250353835381325
0.0178044196483364	3.896177638386786	15104	-0.001139489291263348	3.897659429513353	-0.0026386390333579656	-0.013292439732024451	0.013263385396576306
0.016599684515574937	3.9353933246612955	15360	-0.0023570432808746678	3.935018936502586	-0.0027221953465017706	-0.014374542710962066	0.01050072106175488
0.013785651371370366	3.9746090109358057	15104	-0.0006290459801090756	3.9768535999148202	-0.00038872326841904795	-0.00701518746951276	0.010047343984745731
0.01459788310676478	4.013824697210316	17920	-0.0021080598612935597	4.016190087872095	-0.0029938524174790895	-0.008855312624270919	0.0061108103741154465
0.01287268128757	4.053040383484825	22784	0.0006937543535954383	4.0523745842786205	0.0014768521780390853	-0.006549811240122326	0.006332883039899799
0.012469966652710746	4.092256069759335	21504	0.0003108297760258754	4.0920211843965735	0.0001956470348243278	-0.009358723425969667	0.009486230646588135
0.01149180887960455	4.131471756033845	23296	-0.0009412463524335717	4.131041531029458	-0.00046343415744897024	-0.008521493782781827	0.007130230415993063
0.010738087327471174	4.170687442308354	30720	0.001307308702282079	4.17191106379312	0.00147465380363012	-0.004851833227529569	0.008622138830027841
0.009681721120061236	4.209903128582864	68864	-2.9231696061566494e-05	4.211608257014073	0.0007321069021766825	-0.006990110495629657	0.006203943819003613
0.009223359559374804	4.249118814857374	93696	-7.713974965972389e-05	4.250597223174628	0.0002906844738872212	-0.005489533456881639	0.006018532114720804
0.007755887874667788	4.288334501131884	105984	-0.0002894899980498132	4.289238083099722	-0.00020819459380879375	-0.004863589151057979	0.00416488761808243
0.007222958491321684	4.327550187406394	123904	-8.322046919031287e-05	4.328639697481077	-0.00016232677468021707	-0.005116996726446395	0.004456079395505299
0.006642943199301076	4.366765873680904	110848	-0.00023929790355460182	4.366596809822805	-0.0006021218707661427	-0.004489181606621727	0.003987153760024228
0.006773518949152244	4.405981559955413	123392	3.879770076519438e-05	4.406155081129485	0.0002816568578893937	-0.004213363537150654	0.004652710819474458
0.0058940814821593435	4.445197246229924	116992	0.00018222000946135046	4.444795399548469	0.00010732390016388615	-0.0037349846735073252	0.0034877199884065157
0.006146628519234415	4.4844129325044335	114176	0.0002471713431725842	4.484018219800417	0.0005584593000644926	-0.0034356208496224548	0.003978206191988883
0.005809813193639966	4.523628618778943	109824	-1.3145270865993665e-05	4.523091725951254	0.0002419835863616371	-0.0037221954001993842	0.003301661892591428
0.0058093776137368896	4.562844305053453	106752	0.00020213927705990282	4.562344338158655	0.00015723578528257452	-0.0030770216319777723	0.004270225380917041
0.005626435900837791	4.6020599913279625	102400	-0.0003128638093867994	4.601963698324193	-8.233331734497858e-05	-0.003768310490738112	0.0031867484878740455
0.005547993678802617	4.641275677602472	92928	-0.00019102829844296664	4.64110344513152	-0.00022094302888090456	-0.00391987935194575	0.0030164578298852826
0.0053684982992612314	4.680491363876982	75264	0.00043225389082722753	4.679050992005321	0.0006473119430534258	-0.002995858266728637	0.0040265110513351245
0.005354739155577517	4.7197070501514915	62976	-0.00021317392241075402	4.7206905495063864	-0.0005078052241520757	-0.0035122488002094997	0.003915775154706763
0.005422020849911848	4.758922736426001	56576	0.00011657535416083293	4.7595147356615355	-0.0005267048122914358	-0.003027864215610966	0.0035793664410177445
0.005560577257100835	4.798138422700512	72192	-0.00013956475896853546	4.800491294110416	0.00016865965882800722	-0.003936617551373564	0.0037846719080012244
0.004837218824417561	4.837354108975021	62208	-0.0001762757278302702	4.836673761678312	-9.84337812451818e-05	-0.0028469200858580574	0.002677826474378069
0.004856176752469127	4.876569795249531	69888	0.00042991781654230245	4.8769880132772245	0.00026746283122894835	-0.002913102244294288	0.0037080248051721636
0.004839269835271569	4.915785481524041	76800	5.235738621152944e-05	4.915499147725734	-3.2038912825001914e-05	-0.002983989806572979	0.0029528894209104755
0.005215412834520726	4.955001167798551	79104	0.00034811903137931357	4.954703930200131	-0.00017190076419026375	-0.00313617904450233	0.0037788432602306556
0.004872246078610358	4.994216854073061	63744	0.00014123299900617323	4.993962502341213	-8.936164142795829e-05	-0.003156278562220971	0.0037372687145413403
0.005025104911692141	5.033432540347571	84736	-0.0004627894499160485	5.033952057669102	-0.00031741970393995086	-0.003696355104583658	0.002969246862569243
0.0049059371222313925	5.07264822662208	73728	-2.1956008962368172e-05	5.072927348721253	-0.0001281952523011135	-0.003112643791647552	0.0029941808901338715
0.004741300149347589	5.11186391289659	64256	0.00018752293273957665	5.1120545005291005	0.0003822135785264935	-0.0027166007922802965	0.003224636071297242
0.005070993244154274	5.1510795991711	62208	-0.0005968023163855958	5.151023276831642	-0.0005723933678045963	-0.0042379132040863965	0.0022637633750464776
0.00525163156831033	5.190295285445609	58880	0.00020067420095640703	5.189942743276183	0.00011797491036193315	-0.0033069642525535847	0.003563751438150596
0.005797723963647389	5.229510971720119	42752	5.134161635822299e-05	5.229735927759754	-1.5288659839005426e-05	-0.003295350943860244	0.003307106593149387
0.009017087487644978	5.268726657994629	37376	-0.000240144147158088	5.26662524957198	-0.0004381787647640532	-0.003342000050957862	0.003944566762426016
0.005842582603525356	5.307942344269139	24320	-0.0008581646535460254	5.3062698133840165	-0.0011372999750416401	-0.004718244181920411	0.0022946758668114108
0.007523767687199538	5.347158030543649	15360	-0.0005186245772056159	5.346117769799749	0.0006107334245772967	-0.005455735029010434	0.004063830965521819
0.00740428325000982	5.3863737168181585	17408	0.0005731516843309403	5.385233084438845	-0.0003531288162055455	-0.005278963823254786	0.005832558442687243
0.007332352760764541	5.425589403092668	11008	0.0005886420330050396	5.423344678422248	-0.0005008784941002484	-0.0043636953851482665	0.006171204214079984
0.0065497802488890455	5.464805089367179	4352	-0.002874433432979415	5.460452946126678	-0.002666340161916917	-0.0056618180518652325	0.0033636275775750396
0.0025337180012377464	5.504020775641688	2560	-0.002283426458457963	5.493639887321219	-0.002326827404031775	-0.004169730086792846	-3.8077114368766066e-06
0.004685244074923201	5.543236461916198	1024	0.0014662228850124462	5.539084952273342	0.00021351644777789676	-0.0009409598266103079	0.002620699159400651
nan	5.582452148190708	0	nan	nan	nan	nan	nan
