Count	Y Upper Quartile	Y Median	Y Std	X Center	Y Lower Quartile	Y Mean	X Mean
106496	7.874275748657965	-0.7738578252101433	12.309264702070022	4.366765873680904	-10.245743396558282	0.31172431208527157	4.363538417912289
122880	4.502010157666518	-1.998432821887036	10.305054459975356	4.405981559955413	-5.566815596424931	0.15211986914658457	4.405474347797779
126976	4.480827195513484	0.7444523698804915	10.243477524643936	4.445197246229924	-3.316825167020397	-0.8719085813099516	4.445224039643298
114688	6.75261494768597	0.5031237838870766	11.34434082935644	4.4844129325044335	-6.567426641756811	0.1436409422541536	4.480983004250688
114688	3.8958969234588494	1.5310764865580495	9.05293738040058	4.523628618778943	-4.854257618917245	1.2585599419724076	4.526289445407285
106496	4.099524744158771	-1.003789029357904	11.04675402874307	4.562844305053453	-8.54837816019699	-0.5138442375910367	4.563319604060198
102400	1.3244189977503993	-2.004219909884341	12.404165866922034	4.6020599913279625	-8.039106968223678	-3.0603582737876422	4.6062466973566245
90112	2.626687986023171	-0.8714828508382197	7.59921331055808	4.641275677602472	-7.959846977712914	-2.3952679958306775	4.6446147327166925
106496	14.97379027563693	5.026847353207813	11.0747062737248	4.680491363876982	-0.13038172971937456	7.283141155970918	4.685454610943226
36864	7.176569998812738	3.2634029922583068	10.586759521294464	4.7197070501514915	-5.366399405646916	0.9576849791627764	4.720648968624533
53248	4.116213194423835	2.305664486022579	10.096125536934423	4.758922736426001	-3.6889189637258823	2.8146589338462387	4.759680975458422
49152	5.136615085051744	2.666595222945034	8.036315367410225	4.798138422700512	-1.5073923980230575	0.752668945537304	4.798241887564851
77824	7.323478965337927	-4.927024820375664	12.292694174651203	4.837354108975021	-10.635708156622059	-3.8613562597374766	4.8383659808620045
98304	8.519004667746913	0.7040537964940086	9.578391791439573	4.876569795249531	-3.503959892210787	1.306627832711418	4.878102025720428
61440	7.476356252402184	-0.10447671302790695	15.372462770499451	4.915785481524041	-3.3272370366994437	2.141151621116417	4.915412251733776
69632	6.090383646927876	-2.8160855802088918	7.751381760400531	4.955001167798551	-5.653035618872309	-0.545177577719401	4.951331389641176
57344	9.115066583117368	-2.5380679743020664	10.548678498460891	4.994216854073061	-9.228067688340161	-2.830679118288247	4.993321849368127
90112	7.591886573743977	2.6576917396764657	11.152652609026967	5.033432540347571	-4.671278278483442	0.7902049848521528	5.036019649123852
69632	7.352534252813712	-1.0259971283994673	9.397576159687542	5.07264822662208	-5.194847468377702	-0.6185594215886501	5.067326161343534
81920	2.9817565765310974	-2.9896406914967883	12.625479366371927	5.11186391289659	-8.797468552729242	-1.4904172492410452	5.111632847560648
73728	16.376369947989588	2.695137671013981	17.132065866479977	5.1510795991711	-5.024741038760112	3.527104198921279	5.1532370157256
49152	19.62257787936096	4.399890812756894	21.4939420484728	5.190295285445609	-9.351552024463217	5.599233684194284	5.1937118781799665
77824	1.658784969988119	-1.5426347848369915	16.500670206086074	5.229510971720119	-14.299611135989835	-4.234893595943217	5.233230567670148
12288	34.43932796036097	14.144956768815973	19.329801050697164	5.268726657994629	-12.754980498364603	11.94310141027078	5.268713461050935
12288	-18.763661907578353	-36.88485136215786	11.400923538290094	5.307942344269139	-46.22620295666093	-33.95823874213238	5.316536221141741
20480	1.7781337745600467	-2.7818036033841054	15.25182258668669	5.347158030543649	-9.307051111291003	-0.575160471869458	5.3550279847662
16384	-6.304596381085048	-8.991456790366101	25.13084736516331	5.3863737168181585	-23.247296252650813	-20.56043584336976	5.385284286759521
12288	27.69390998241397	19.584120349909426	13.248221419367136	5.425589403092668	-3.572979479251444	14.568350284357317	5.421328780787772
4096	13.76630024669248	13.76630024669248	0.0	5.464805089367179	13.76630024669248	13.76630024669248	5.453253986439835
0	nan	nan	nan	5.504020775641688	nan	nan	nan
0	nan	nan	nan	5.543236461916198	nan	nan	nan
0	nan	nan	nan	5.582452148190708	nan	nan	nan
