[S III] Delta T	T1	T2	T3
-4901.9607843137255	19559501.365047064	18995881.27841079	7511768.983282309
-4705.882352941177	12987900.660655783	14982837.854537975	10636094.419171406
-4509.803921568628	6583448.570061642	16101326.162798118	7937350.779444171
-4313.725490196079	4813879.287845034	12069321.03239113	14902779.35463037
-4117.64705882353	8211237.862106124	12225053.157009179	7885400.629566779
-3921.5686274509803	3693999.435820235	11389485.53406411	7684043.357212579
-3725.490196078431	9656751.889362065	14456675.569333162	7666144.701221308
-3529.411764705882	1353978.013841676	10760275.30895609	13777608.807451528
-3333.333333333333	2559315.4478983544	11779792.154148404	3381951.2513821083
-3137.254901960784	6796769.873340942	9054784.96300019	6660126.475574767
-2941.176470588235	8896390.646018391	6589757.53242561	18032860.346102875
-2745.098039215686	7285516.189021904	8720914.736527821	19064830.79614877
-2549.0196078431372	7649287.259229563	9199858.195695436	15884387.968873
-2352.9411764705883	8905884.28334691	5330180.4935147595	15992879.814723086
-2156.862745098039	9314232.03952939	14761802.462934732	15170576.293092754
-1960.78431372549	9187713.898087844	16681780.840049038	40490091.05711825
-1764.705882352941	12278660.34687944	30562646.68155269	21770722.491593614
-1568.627450980392	9312967.535035899	15199047.639093596	48787525.24616244
-1372.5490196078429	23162402.18658564	16707979.732122831	20946420.700794846
-1176.4705882352937	24497035.875489812	39439862.02856115	39090042.2943737
-980.3921568627447	104702035.11929995	85349646.6928204	97510549.11681254
-784.3137254901958	316699599.3298338	237480670.7973186	231151933.8917299
-588.2352941176468	817860127.7415599	738489498.3038739	572527792.8625484
-392.1568627450979	2267233470.5229316	1915636641.9239764	1667180404.2266426
-196.07843137254895	3940214245.7631755	4578527985.739728	4685498577.267905
0.0	5233765024.460552	6335115184.206053	7018944577.1672325
196.0784313725494	3918899896.1503634	4646449071.537638	4476524268.285993
392.1568627450988	2076262452.4768713	1979687010.8438008	1539223522.3064742
588.2352941176478	965653055.5546185	695943538.1090796	554272284.384744
784.3137254901967	469796983.7196561	264031855.16496232	201488707.0085002
980.3921568627457	292582643.839148	172161728.96685225	91060145.89487036
1176.4705882352946	214265817.38432983	125983334.97322403	74089785.01662707
1372.5490196078435	221635593.89227933	89334939.33668014	39942165.37201831
1568.6274509803925	199017270.156332	74952560.82366017	28448584.801733676
1764.7058823529414	160774912.28138888	68838948.80780351	33588528.791847184
1960.7843137254904	147093172.6274417	59412489.0569431	40284124.13453109
2156.8627450980393	97232134.13693136	40128061.380908	32357496.18391814
2352.9411764705887	80716770.88242386	43505839.58358884	30203877.75173237
2549.019607843138	38731225.997728065	12023946.583219757	26468357.1110275
2745.098039215687	24443217.737983357	24892387.21196245	16679397.817789543
2941.176470588236	16527837.431421068	13617534.23137254	7764315.665257173
3137.254901960785	15421696.392365912	10926388.838028302	13188523.869442528
3333.333333333334	8853352.62402714	4488899.0242991345	6711688.466666898
3529.411764705883	4738521.101123016	1927079.8563001184	7911459.469467879
3725.490196078432	6698371.222964603	4558568.3883989025	0.0
3921.568627450981	4236341.406034689	0.0	8749387.023389941
4117.64705882353	4749477.422491465	2154419.668739906	6667514.23051934
4313.725490196079	3640463.453125975	4453870.292602232	7339943.399847237
4509.803921568628	9016303.487134956	4620049.104549623	0.0
4705.882352941177	9589133.365524983	2777955.936272324	11211306.02368136
4901.9607843137255	7623513.195214892	6412462.138129139	7325964.86958758
