[S III] Delta T	T1	T2	T3
-4901.9607843137255	14315784.879288536	9523976.763957076	19975218.517982975
-4705.882352941177	10642611.480327997	0.0	0.0
-4509.803921568628	14070113.350244192	7531842.751847108	12049747.361471765
-4313.725490196079	16954106.940635465	10749880.139524713	27328675.103230447
-4117.64705882353	6271785.118418045	6637674.144210058	0.0
-3921.5686274509803	10808774.543998154	7480860.871875526	11256281.244914465
-3725.490196078431	0.0	0.0	0.0
-3529.411764705882	4902651.171235267	0.0	12348524.805537894
-3333.333333333333	3888105.279583406	6495794.58007822	0.0
-3137.254901960784	9462938.616797183	16242928.668312263	15487543.523304384
-2941.176470588235	0.0	19685588.782527022	0.0
-2745.098039215686	8720214.205919053	21387150.805714477	0.0
-2549.0196078431372	3946693.6372689176	24627205.44667871	27173758.91553497
-2352.9411764705883	4656227.075070006	0.0	0.0
-2156.862745098039	0.0	10467106.555665312	14335538.36798797
-1960.78431372549	10391004.226741046	15868058.915968431	0.0
-1764.705882352941	16319193.27931853	0.0	29224303.83205393
-1568.627450980392	8940040.638107538	36597373.98229633	44369256.46087827
-1372.5490196078429	22857295.370912552	0.0	30372327.27538847
-1176.4705882352937	14654985.595411953	24802913.624587245	42621948.63102592
-980.3921568627447	22826518.116603527	34864193.77713068	41651230.42744107
-784.3137254901958	99667434.61217165	90315106.04426587	153175528.1773082
-588.2352941176468	356834948.9059018	354340395.46094006	507806655.2886692
-392.1568627450979	1360126341.0384653	864377422.9301046	1079629682.7917478
-196.07843137254895	6786790363.395323	6843277629.180753	5611344088.507878
0.0	12989520568.945974	15120805179.726734	15085203849.496035
196.0784313725494	6248200044.8127	6377478757.630156	6026662077.620829
392.1568627450988	1259074946.7570624	735774685.5630987	937736778.1502311
588.2352941176478	300976393.5907279	221097306.19682625	229115626.3446654
784.3137254901967	176850020.69215468	95834826.10539454	64657228.12481774
980.3921568627457	112961877.21036552	50921131.69247081	29177293.726843398
1176.4705882352946	91761212.82166399	18146678.189748906	0.0
1372.5490196078435	95528704.71503909	14300955.186436232	11017608.256624322
1568.6274509803925	46550659.83252519	16051189.627557568	16372572.406807689
1764.7058823529414	33471912.07851839	0.0	15800832.921034776
1960.7843137254904	33851202.079201914	32587873.27513633	16315895.44261887
2156.8627450980393	17436576.113168217	0.0	36905539.3750491
2352.9411764705887	25399726.008992746	22450650.464831524	11363420.825054921
2549.019607843138	9670156.44849033	0.0	13082468.67247906
2745.098039215687	6525243.695014001	30335381.161576122	26774413.228319645
2941.176470588236	5641452.013146438	6690493.168859015	0.0
3137.254901960785	6378501.485121927	9202525.760927029	11226972.698226983
3333.333333333334	0.0	7404343.962942015	0.0
3529.411764705883	0.0	10747780.254372869	0.0
3725.490196078432	3598287.4632624043	0.0	0.0
3921.568627450981	0.0	0.0	11721045.877443789
4117.64705882353	4929265.745650356	0.0	29817022.15185864
4313.725490196079	0.0	10810025.30937277	20524018.74576103
4509.803921568628	5968148.918595343	0.0	0.0
4705.882352941177	0.0	18390788.12143905	0.0
4901.9607843137255	0.0	0.0	0.0
