X Mean	Y Mean	Y Lower Quartile	Y Std	Y Upper Quartile	X Center	Count	Y Median
nan	nan	nan	nan	nan	3.6216678344652173	0	nan
3.669209897692527	0.008143000412196089	-0.014711351490193472	0.016712431176059247	0.024787166210331606	3.660883520739727	768	0.014353186516450135
3.706473711072924	0.002671753478779932	-0.014689967019332761	0.022734039507710725	0.012418475034197978	3.700099207014237	3328	0.009168736282694243
3.744063076382548	-0.0038234310382207243	-0.020594527082936003	0.020296203955479642	0.023049735063144897	3.7393148932887468	3584	-0.010100997763855537
3.7787623640775205	0.00203237004395484	-0.014164980000706517	0.021334345206228986	0.019641719675233704	3.778530579563257	6912	0.0024376902491498064
3.8156926091976016	0.003787395006318115	-0.007715521014530342	0.021795240187628004	0.0170751138227643	3.8177462658377666	10496	0.001733523468553187
3.8589899566806105	0.004707994217668179	-0.003974292468250863	0.015187792169668658	0.015721900165737098	3.856961952112276	13568	0.003791927268107724
3.8993896400134767	-0.000770735215087858	-0.009224940801484413	0.015906982831591632	0.00815558025591207	3.896177638386786	13824	-0.0005319673091279456
3.935515562500818	0.00262652645924139	-0.006272542395698324	0.01627867021887402	0.013546294082228856	3.9353933246612955	14336	0.0019459199094032148
3.97630692897327	-0.0004257323593211199	-0.01481772621386576	0.018498097494776877	0.008390500301009414	3.9746090109358057	16128	-0.0002137616374566609
4.015580619665382	-0.002247623019419889	-0.01096947182778237	0.01164293329936581	0.0050417501811712735	4.013824697210316	17920	-0.003347376911126303
4.052403526130818	-0.0012866375717592346	-0.009418189280631414	0.012735773193724449	0.006719207767846687	4.053040383484825	22528	-0.0010185203123427471
4.089839451285841	-0.0002548475539462342	-0.006612871131485188	0.011155146700488212	0.007398301057739914	4.092256069759335	20736	-0.0015705709136861808
4.131163289335581	0.0011824629584215023	-0.006739186379868026	0.013755412738612393	0.009005718942589582	4.131471756033845	24064	0.0020677753992610717
4.172170499894511	-0.0015527480285420648	-0.009956984956924791	0.011858131984307341	0.005639305261683861	4.170687442308354	31232	-0.0008261217642255691
4.2115552603853335	0.0006386516975521316	-0.005235442011936227	0.009727557915548258	0.007376738283024333	4.209903128582864	67072	0.00018905940989701704
4.250438758871192	5.0498381773883764e-05	-0.006109152811551755	0.00909173929059056	0.005340273107793608	4.249118814857374	92928	-0.0002945146627593144
4.289006746873855	-0.00017590645863949474	-0.005264576769927344	0.00836354468681559	0.005231090830680953	4.288334501131884	107008	-9.894695927074363e-05
4.328595192040168	0.00012235989069565997	-0.004812404559984228	0.007564820177558244	0.0049568316194416075	4.327550187406394	124928	0.0002662397892227858
4.366853924148074	-0.00037517840041743087	-0.004357602899284407	0.007000412465161924	0.003807164802164911	4.366765873680904	111872	-0.0004904417291449896
4.406196409947902	0.0004106446334753904	-0.003598697850395546	0.00654204801122009	0.004953661359202785	4.405981559955413	121856	0.000484650979844196
4.44434257108223	-8.072487670834792e-05	-0.004212824877072325	0.006297335028248035	0.0038843307521844533	4.445197246229924	114944	-0.00018693242156289552
4.484124105745185	9.837912149249893e-06	-0.003803503052617773	0.005987515485560284	0.0038067026234651804	4.4844129325044335	118528	-0.0004238696203544883
4.523643221531906	-0.0002075484811632582	-0.003792958633113127	0.005544317765756092	0.0032676430220374853	4.523628618778943	108288	-0.0008131160222655157
4.562762876453448	-0.000251588195205126	-0.004048839340239573	0.006154022808422665	0.0031909258164520226	4.562844305053453	107264	-0.00011576578864015511
4.602480735723523	-0.00048211507571277424	-0.004077133030542675	0.005549665095116544	0.0034016825586836424	4.6020599913279625	103168	-0.0009092752111072996
4.641301073261187	-0.00010885035401265368	-0.0033732190608329504	0.005588575740739922	0.003540784519409167	4.641275677602472	91648	0.0001774033932506661
4.678942058759363	-0.0003667063326868146	-0.0034270055920484757	0.005383077163527068	0.002526385937704022	4.680491363876982	73984	-0.0002875232040846924
4.720246928514498	0.0007360297254855498	-0.0026478053793588256	0.005406033712454771	0.003872078551393246	4.7197070501514915	63232	0.0008998411041311604
4.759743398981433	1.4288492648445378e-06	-0.0030957960519285097	0.005005083122392042	0.0031118592090928895	4.758922736426001	58112	2.5998411090800328e-06
4.80048838008981	1.3078305908557864e-06	-0.0032290746352093085	0.005204853205331273	0.003003062911020995	4.798138422700512	69888	-0.00025555197173821455
4.836221950704048	-0.0003409401762603665	-0.003628619956951511	0.0050996884507483325	0.003084611586152777	4.837354108975021	63232	-0.00040898515772582746
4.876822141003668	0.00020050454404785964	-0.002669417467210584	0.004806854739131002	0.003329024256601558	4.876569795249531	70144	0.0002562106951566876
4.915871976412496	5.9710674052596104e-05	-0.0031695756104612605	0.0050691627893841885	0.003250020836619067	4.915785481524041	78336	0.0001417534373830762
4.955143152348629	-0.00013797975986934964	-0.0033393461710344574	0.004791179134241769	0.0030702966185134567	4.955001167798551	77568	-0.0001686256615345824
4.993878340857814	0.0006017305197869302	-0.0026034732481394736	0.005052223825409401	0.0032813448080499215	4.994216854073061	64000	0.00048122175748230723
5.034231400421143	0.00018009437151655805	-0.0033332172353834895	0.005562105716571927	0.0036401080266573282	5.033432540347571	85248	-0.00010703966145175965
5.073147535574576	-5.532586647379511e-05	-0.003306108107873565	0.0052431917140762065	0.003439321367590962	5.07264822662208	73216	0.0003661839835424657
5.112166393726855	0.00011782609292932989	-0.0033767477024955576	0.005457368412086871	0.003659422041329887	5.11186391289659	64512	0.0005399734900779615
5.151325567137347	-0.00037316213479100953	-0.004055157690133113	0.005080148663481862	0.0033125670175331292	5.1510795991711	61952	-0.0002469010212684825
5.189765954442551	7.166918910048788e-05	-0.0029165824520336	0.004806328184238733	0.0032150801921789663	5.190295285445609	57344	-0.00017476015737452288
5.2294852829914955	0.00011278609081617839	-0.0031620118241772856	0.005703120175627248	0.0030602542040201073	5.229510971720119	44800	7.711567820539401e-05
5.267437829161441	-0.0009353776697487779	-0.004827036583063403	0.00856753908727604	0.0036987801165580207	5.268726657994629	36608	-0.00032502418130200687
5.3063825524436545	-0.0003469545940014279	-0.002888885096597799	0.005526160017608323	0.0036737934280490943	5.307942344269139	24064	-0.0009128490964489394
5.346243839873902	0.00010104815899541452	-0.004390280258536783	0.007134794809659508	0.003979103646800077	5.347158030543649	15360	-0.00041249670400155425
5.385676650555314	0.0006385492953186846	-0.0033385170229492224	0.0068906519861756345	0.006085906587763636	5.3863737168181585	17664	0.0003807670071305433
5.423833956746042	-0.001109277101556381	-0.006354573073394916	0.007643957992319443	0.0021907193089090444	5.425589403092668	10752	-0.002539827350198453
5.460640239017514	-0.0018008192362469545	-0.00509315809649146	0.005742301239366227	0.0022448056096062933	5.464805089367179	4352	-0.0024586175244700617
5.493528775136847	-0.005176137616771011	-0.00853791228166131	0.006975291119528739	-0.0007312789026085535	5.504020775641688	2560	-0.003777652818401208
5.538418649893524	-2.3360201103049625e-05	-0.0023870309921591925	0.00292505649815884	0.0019401975858406376	5.543236461916198	1024	-0.00042347320521550524
nan	nan	nan	nan	nan	5.582452148190708	0	nan
