Y Median	X Center	Y Std	X Mean	Count	Y Lower Quartile	Y Upper Quartile	Y Mean
nan	3.6216678344652173	nan	nan	0	nan	nan	nan
nan	3.660883520739727	nan	nan	0	nan	nan	nan
nan	3.700099207014237	nan	nan	0	nan	nan	nan
nan	3.7393148932887468	nan	nan	0	nan	nan	nan
-130.86288017031984	3.778530579563257	61.589611073576634	3.7716814311965186	8192	-192.45249124389647	-69.2732690967432	-130.86288017031984
342.7682405198102	3.8177462658377666	370.6363438933904	3.8127920841952765	8192	-27.868103373580198	713.4045844132006	342.7682405198103
5.326850074521644	3.856961952112276	26.720380929300102	3.860896966564868	12288	-24.81587702484103	40.569166660476185	7.026713236718933
-6.538916575840631	3.896177638386786	157.57376261025183	3.8943382302239917	12288	-36.7882908488009	311.5727080864608	89.41516688727309
nan	3.9353933246612955	nan	nan	0	nan	nan	nan
-37.01843291028172	3.9746090109358057	39.03629367086737	3.966026526682904	16384	-44.400633761946665	-14.371235517871128	-21.753436369536075
25.838501993107457	4.013824697210316	109.45279976935453	4.012214191903891	24576	9.18474265387158	71.48847564096923	74.38430933968736
-1.0841747874387693	4.053040383484825	13.365260416574717	4.058452324588236	16384	-10.527555578201145	6.792690184642879	-2.650690606119497
0.938607134375161	4.092256069759335	18.48507614505053	4.088496684837665	16384	-11.694747145459132	8.39135987788859	-4.241994401945703
2.2667789436627572	4.131471756033845	14.484365720037196	4.13594959886009	28672	-13.179319732058502	7.522085095160946	0.9334498917747364
5.686682286279847	4.170687442308354	15.229679738751997	4.17228674157397	32768	-2.8647170559081587	12.495322542809618	4.545757890840491
-0.03181343324649788	4.209903128582864	16.589735500122465	4.210445591487496	77824	-9.130321350326994	14.393749765235043	3.7780658272769965
-0.1278986168854317	4.249118814857374	12.727173323727701	4.250811761112195	110592	-6.795687586128224	8.65772022458441	1.5101684749028612
-2.9090822940206635	4.288334501131884	15.441403743430952	4.288011305606732	118784	-10.94311548298083	13.10098028842367	0.06041120240821203
3.453554808944318	4.327550187406394	13.660729958155141	4.330197507807678	110592	-7.32309404892203	8.250766366201788	2.3563678313100387
