X Center	Y Std	Y Median	Count	Y Upper Quartile	Y Lower Quartile	Y Mean	X Mean
3.6216678344652173	0.8089871629390398	-0.18207694646397243	307	0.5019226090181204	-0.7790611076111771	-0.12018431372829531	3.6225229121876863
3.660883520739727	0.7979085013513312	-0.17107699235624402	364	0.5758641573465481	-0.7285780870513918	-0.07407129201505804	3.661444742092464
3.700099207014237	0.8340980021208618	-0.1341683266299376	432	0.5834299125427937	-0.8305826377729326	-0.09347971569922077	3.7001397292491105
3.7393148932887468	0.7735381334711177	-0.17949073711377594	536	0.44574710237527215	-0.7583561861923434	-0.1436989406143229	3.7399163042717354
3.778530579563257	0.8115317383218583	-0.15770625995316354	704	0.5335613025438369	-0.7798305824347964	-0.11480550454910508	3.779393119193743
3.8177462658377666	0.8195200129198387	-0.08322717312764041	820	0.6153993616644762	-0.7452636956589426	-0.060934044571998545	3.818501080140563
3.856961952112276	0.7889888482596451	-0.1446528153684641	1005	0.5244518052264704	-0.7426869617213426	-0.09032223943791559	3.857553313031195
3.896177638386786	0.795494872319426	-0.11053184899811863	1292	0.5428845685368884	-0.7367529270028826	-0.0837311023293698	3.897108204283577
3.9353933246612955	0.7987072951733512	-0.10744945872459992	1583	0.5176832670329059	-0.7505068410751388	-0.09781965347574213	3.936216743123398
3.9746090109358057	0.7931421372767614	-0.09496192621198941	2111	0.550508660153882	-0.700326581626352	-0.07240310741673879	3.975557930840501
4.013824697210316	0.796375671047807	-0.1313220507507662	2654	0.5222961947617956	-0.7116306728967386	-0.08676392580821964	4.015046146838021
4.053040383484825	0.7877625755520785	-0.10849285435562982	3455	0.5433389069437942	-0.6948184670336395	-0.06875649693384192	4.053953906487064
4.092256069759335	0.7908613416433597	-0.11788567870990671	4348	0.522071250317859	-0.7290884244737084	-0.08660011675011348	4.093236790238216
4.131471756033845	0.7850158076364699	-0.11762620852233277	5806	0.5092123788797882	-0.7112627435432295	-0.0881723105884202	4.132459645538517
4.170687442308354	0.7757633783617875	-0.10206835672647174	7660	0.5098918806380232	-0.7002300039763603	-0.08422759267203928	4.171758804167219
4.209903128582864	0.7836598265790136	-0.09363589650320762	9776	0.5382327927856937	-0.6920896418039867	-0.06593783303133006	4.210616423947822
4.249118814857374	0.7845195348461776	-0.1121282345406982	12437	0.5329046903497874	-0.6885789599510517	-0.07624607703590151	4.249722475281126
4.288334501131884	0.7783631155665542	-0.09936065553629536	15449	0.5113479913415162	-0.6979479264964321	-0.0744618296720821	4.28891438529034
4.327550187406394	0.7814844745543768	-0.07870392823688332	18535	0.5172540211306851	-0.681364337744697	-0.06451310809607537	4.328074710157899
4.366765873680904	0.7791764745635941	-0.07970269528401253	21384	0.5354166865286794	-0.6784481406132163	-0.05966486145264452	4.367165195781992
4.405981559955413	0.7677972830062003	-0.0764262835260576	23272	0.5094642022590483	-0.672239326047014	-0.06564175304071376	4.40620224899896
4.445197246229924	0.7733103665024004	-0.07425230576560995	24806	0.5264194504169324	-0.6595523792712477	-0.05477742356767695	4.445497736145319
4.4844129325044335	0.7696338720427828	-0.07569689790419781	26135	0.5162393949367876	-0.6579414960166148	-0.06009436777410425	4.484485588514107
4.523628618778943	0.7661207626444844	-0.07603196719109201	26305	0.5132333958925823	-0.6534570436252793	-0.05970962537569311	4.523654588833119
4.562844305053453	0.7630689786120679	-0.07279707326076768	26109	0.5085273595524464	-0.6420032707868861	-0.05668485226005775	4.562849472017019
