Y Mean	X Mean	Count	Y Std	Y Upper Quartile	X Center	Y Median	Y Lower Quartile
nan	nan	0	nan	nan	3.6216678344652173	nan	nan
nan	nan	0	nan	nan	3.660883520739727	nan	nan
nan	nan	0	nan	nan	3.700099207014237	nan	nan
nan	nan	0	nan	nan	3.7393148932887468	nan	nan
nan	nan	0	nan	nan	3.778530579563257	nan	nan
30.095003048698345	3.819779367320583	32768	22.9128031355267	53.007806184225046	3.8177462658377666	30.095003048698345	7.182199913171644
nan	nan	0	nan	nan	3.856961952112276	nan	nan
nan	nan	0	nan	nan	3.896177638386786	nan	nan
-68.85930307557283	3.9386622484335025	16384	0.0	-68.85930307557283	3.9353933246612955	-68.85930307557283	-68.85930307557283
22.625257346304352	3.9622934917355868	16384	0.0	22.625257346304352	3.9746090109358057	22.625257346304352	22.625257346304352
7.104874914833999	4.019745409543568	16384	0.0	7.104874914833999	4.013824697210316	7.104874914833999	7.104874914833999
22.970498347242028	4.0582779250703345	16384	0.0	22.970498347242028	4.053040383484825	22.970498347242028	22.970498347242028
-5.727223679037252	4.100824966670267	65536	24.613256301376975	6.154373133607805	4.092256069759335	0.14529346817926125	-11.736303344465796
59.45627794533357	4.143617389829344	16384	0.0	59.45627794533357	4.131471756033845	59.45627794533357	59.45627794533357
-0.6591853062946029	4.169799702144026	16384	0.0	-0.6591853062946029	4.170687442308354	-0.6591853062946029	-0.6591853062946029
-9.862794181436039	4.214048204922532	81920	27.565902451333592	13.857764771839356	4.209903128582864	-11.962210688685445	-32.09328788658422
-9.981348409135308	4.252177594183547	131072	16.70268385678851	2.4971474766152824	4.249118814857374	-6.162509991840125	-16.097324139798275
16.688663213417566	4.290221607175776	81920	8.304557629144405	15.744959714525976	4.288334501131884	14.980729265686023	11.441434806141842
-7.083252724960908	4.331691604417212	147456	16.52683883925478	1.3442785304396239	4.327550187406394	-0.4002770202314423	-15.948141454049619
2.6428268670842954	4.3640600590114325	81920	7.94134834417963	9.638403425525212	4.366765873680904	0.9823902890348108	-3.097240065177175
4.888241398035007	4.395938757110649	131072	9.882491073763099	6.927384446212727	4.405981559955413	1.7747945094552051	0.012672160268266452
-4.793014669569516	4.4491326732788705	131072	10.72351094311968	1.1431567899189758	4.445197246229924	-8.837113804000637	-12.419109068831403
-4.958771815951069	4.481256932825589	147456	18.120323576597272	5.1547508764870145	4.4844129325044335	-3.2714929826834123	-10.683026118173075
-2.643455519962507	4.523393120992514	114688	12.370710903605541	9.837552580547708	4.523628618778943	-4.6520746892110765	-8.377588654453575
-6.867758853224889	4.564767643299818	98304	5.222957338967511	-2.5902506999427715	4.562844305053453	-5.9703934885419585	-9.822826065426852
-4.186842327507657	4.598180623632549	163840	8.751299941390982	2.2682005830029084	4.6020599913279625	-3.3767917742516147	-12.124030507975476
5.263262540613748	4.638495722259428	49152	5.413331013183819	12.913160172571224	4.641275677602472	1.694299374379625	1.1823280748903926
4.491057627129521	4.684750478654049	32768	18.84894858493226	23.34000621206178	4.680491363876982	4.491057627129521	-14.357890957802738
3.0374293523185165	4.717340146891526	98304	6.263618041159966	6.233792604392875	4.7197070501514915	4.683992033794311	-2.928762235746035
4.4273099588556635	4.764723793061196	114688	7.699549601770184	7.752073396526612	4.758922736426001	6.486283118416395	1.051847544587872
4.495885432352225	4.795313491645622	98304	8.594860918659885	5.927478944815448	4.798138422700512	5.308117404488257	3.493914092052364
-0.9809772552653158	4.826670264808297	65536	7.333646426601362	4.498164335817819	4.837354108975021	-0.9052442890106249	-6.38438588009376
3.6667521759927695	4.875126305275861	65536	3.7445474650623436	4.729347851772673	4.876569795249531	2.2639303890691735	1.2013347132892704
-6.57606048860589	4.911849428766491	65536	0.8606907239013305	-5.89986682696599	4.915785481524041	-6.248617083839235	-6.924810745479135
-1.2585022746407049	4.9528340583286194	65536	6.00563434203796	0.09649491924756148	4.955001167798551	-3.36653855217628	-4.721535746064546
nan	nan	0	nan	nan	4.994216854073061	nan	nan
1.2014923776694724	5.028469264099406	180224	3.1495192608603815	2.6674804851791123	5.033432540347571	1.3409899817252153	-1.3448333025662578
-2.7215198558612124	5.07336756507027	49152	2.052945831636374	-0.8666994294253527	5.07264822662208	-1.7146056984765892	-5.583254439681696
-1.446521787396705	5.121272312869121	98304	6.430030531062985	3.9163521937607584	5.11186391289659	-2.580136097461036	-7.973005306952473
2.180818098571399	5.155394144094359	81920	2.548168535428487	2.4408041362894437	5.1510795991711	0.9555397817875928	0.4120817953553342
0.05396700407436583	5.200630030135794	65536	5.263880945575179	3.9799807518925263	5.190295285445609	2.1662969495591824	-1.759716798258978
-3.9735016820077362	5.225933514374207	32768	4.3096260570519	0.3361243750441645	5.229510971720119	-3.9735016820077362	-8.283127739059637
-4.691002151370412	5.280930466444498	16384	0.0	-4.691002151370412	5.268726657994629	-4.691002151370412	-4.691002151370412
-3.3897819728581453	5.305639291392403	32768	2.1183551123694997	-1.2714268604886456	5.307942344269139	-3.3897819728581453	-5.508137085227645
nan	nan	0	nan	nan	5.347158030543649	nan	nan
-5.966947242047354	5.4002753511179	32768	5.569079302092178	-0.39786793995517655	5.3863737168181585	-5.966947242047354	-11.536026544139531
nan	nan	0	nan	nan	5.425589403092668	nan	nan
nan	nan	0	nan	nan	5.464805089367179	nan	nan
nan	nan	0	nan	nan	5.504020775641688	nan	nan
nan	nan	0	nan	nan	5.543236461916198	nan	nan
nan	nan	0	nan	nan	5.582452148190708	nan	nan
