log10[ N([S II]) ]	T1	T2	T3
2.0294117647058822	0.0	0.0	0.0
2.0882352941176467	0.0	0.0	0.0
2.1470588235294117	0.0	0.0	0.0
2.2058823529411766	0.0	0.0	0.0
2.264705882352941	0.0	0.0	0.0
2.3235294117647056	0.0	0.0	0.0
2.3823529411764706	0.0	0.0	0.0
2.4411764705882355	0.0	0.0	0.0
2.5	0.0	0.0	165277.171875
2.5588235294117645	0.0	0.0	0.0
2.6176470588235294	0.0	0.0	0.0
2.6764705882352944	0.0	0.0	0.0
2.735294117647059	0.0	0.0	0.0
2.7941176470588234	0.0	88891.6875	0.0
2.852941176470588	62698.40625	0.0	0.0
2.9117647058823533	143056.78125	169718.21875	0.0
2.9705882352941178	1042007.51953125	531193.5625	0.0
3.0294117647058822	3305099.35546875	1349168.53125	0.0
3.0882352941176467	11173676.0703125	4484173.9140625	0.0
3.147058823529412	28212048.03515625	12342476.5234375	0.0
3.2058823529411766	64508377.8515625	26375101.90625	0.0
3.264705882352941	117775232.3359375	49934048.5234375	264070.5625
3.3235294117647056	190710223.0859375	79262280.0078125	419421.6328125
3.3823529411764706	242187434.26953125	114349264.515625	715008.9453125
3.4411764705882355	268143442.015625	153196600.7109375	2034881.8046875
3.5	259955049.5703125	184186543.6015625	9418863.828125
3.5588235294117645	216839078.56640625	217333618.625	24221773.75
3.617647058823529	160090609.8203125	212681078.5546875	48329557.8046875
3.6764705882352944	112068008.98046875	205255131.828125	102037935.796875
3.735294117647059	73887074.109375	184189205.984375	148990679.578125
3.7941176470588234	44063892.90625	147852195.640625	214577687.9453125
3.852941176470588	27159722.99609375	108860525.2578125	226886675.7734375
3.9117647058823533	17290901.53125	76898351.4609375	250622084.375
3.9705882352941178	10827076.484375	47877237.6015625	229239370.2578125
4.029411764705882	4999301.7890625	33563308.4765625	169633981.921875
4.088235294117647	2806208.96875	23117925.96875	138159914.734375
4.147058823529411	2225216.44140625	11396197.7578125	92119008.40625
4.205882352941176	1376516.0234375	7550841.7265625	69195699.78125
4.264705882352941	1115778.9375	5597111.4609375	43566278.859375
4.3235294117647065	640226.59765625	3849107.7421875	29169862.25
4.382352941176471	126889.27734375	2015181.6171875	21030036.765625
4.4411764705882355	356932.36328125	2040537.5625	10259533.8125
4.5	205892.27734375	1217281.2421875	8857490.203125
4.5588235294117645	201507.9609375	526897.984375	4993804.7109375
4.617647058823529	71599.921875	434642.6328125	3858853.703125
4.6764705882352935	157635.46875	589060.953125	3455934.7265625
4.735294117647059	0.0	317076.3125	1558094.109375
4.794117647058823	0.0	218454.5234375	2530494.5703125
4.852941176470589	70208.84375	220650.1328125	1552161.015625
4.911764705882353	59784.93359375	365778.8671875	1810446.53125
4.970588235294118	184780.22265625	316031.7734375	4474026.09375
