[Cl III] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	5939174.279586891	1637996.7950946176	0.0
-1.4117647058823528	5823794.3000484565	3317963.240699006	0.0
-1.3529411764705883	7342251.78300894	6166620.776852895	0.0
-1.2941176470588234	8435587.099638851	3587619.571020859	914979.3542740967
-1.2352941176470589	8998982.729252273	3099898.8855160354	0.0
-1.176470588235294	7984457.800923821	1289212.3318915626	758923.8220464071
-1.1176470588235294	11234232.517414741	5599395.8527767835	0.0
-1.0588235294117647	13019500.143079074	9980980.861422205	790771.389339973
-1.0	15289967.510736542	5549196.913297394	2498951.425418285
-0.9411764705882353	16083247.221209291	12432561.6219725	854373.2478419866
-0.8823529411764706	16340819.590689177	7727739.76656898	3144656.264862576
-0.8235294117647058	20078516.605484854	12566387.403291816	0.0
-0.7647058823529412	25086276.342544433	19215056.19803131	537818.0641684877
-0.7058823529411765	18831143.404238686	15572719.286467575	7825119.439864237
-0.6470588235294118	24702603.070350952	22938247.92576969	7759058.601665865
-0.5882352941176471	31599956.836913392	23568486.87025791	4466604.044291447
-0.5294117647058824	47439033.05797937	30166907.206073612	13621132.330737153
-0.47058823529411764	47702478.73437092	39428458.04792908	20945085.515410002
-0.4117647058823529	63057276.84164871	59525170.576039985	45206355.528835535
-0.3529411764705882	71595925.09523937	79235821.99510135	75139015.15581647
-0.2941176470588235	84489853.21975864	95904376.0344481	103654170.73912963
-0.23529411764705876	100912958.94526902	132979044.56067218	142454140.4818938
-0.17647058823529405	114824628.13381307	143754450.2384959	164826253.63921523
-0.11764705882352944	117716397.22398439	161839543.60163987	196076115.3760578
-0.05882352941176483	129077238.88868752	178414809.98133785	223717119.95818955
-1.1102230246251565e-16	142571103.95568004	176411441.3156077	220984187.32977125
0.05882352941176461	133840618.40407783	188943356.88002634	230780440.86087406
0.11764705882352933	133842287.32771987	152311121.87005672	171516507.35746038
0.17647058823529405	125810350.232676	141523839.9819838	141114935.83427626
0.23529411764705876	101253162.0985597	111998842.95839882	121580919.54145712
0.2941176470588235	96683927.25108266	82606602.34290826	80842266.92232129
0.3529411764705882	69855460.49944572	73896365.613672	45985174.059115544
0.4117647058823529	58621319.67155432	51279967.39046742	31376728.24825367
0.47058823529411764	50668816.39650293	28751102.37937195	30833406.912149824
0.5294117647058822	34742989.166226394	23862054.83441704	11293543.807950467
0.588235294117647	32794672.877550878	26061879.326654747	12523106.6116274
0.6470588235294117	25689780.636215594	15577566.319742162	8549802.894697465
0.7058823529411764	21015239.660313033	14294512.4953298	2954893.922173266
0.7647058823529411	14683077.13908678	8742312.166563343	4266251.261778598
0.8235294117647058	15752578.483317204	3882962.644984484	4629393.58887285
0.8823529411764706	16007326.789378326	6433439.222345493	5001554.396104884
0.9411764705882353	9600834.953480614	5533019.976878639	0.0
1.0	8821994.487103667	3003182.2078299406	0.0
1.0588235294117647	8061436.851319631	5646875.892628486	0.0
1.1176470588235294	5290438.859319781	1597640.436098148	0.0
1.1764705882352942	4554358.875275985	2699514.3215692285	0.0
1.2352941176470589	7750750.218371771	3132626.197514378	0.0
1.2941176470588234	4143096.16284972	1065481.8980208363	0.0
1.352941176470588	2160840.752622368	503634.8312935299	0.0
1.4117647058823528	2802875.877134709	0.0	0.0
1.4705882352941175	373514.3392409663	531657.6713319431	737099.8278866931
