log10[ N([Cl III]) ]	T1	T2	T3
2.0294117647058822	133680.27099609375	253782.6611328125	264577.544921875
2.0882352941176467	168982.822265625	338535.8671875	500359.21875
2.1470588235294117	210782.201171875	353270.171875	377367.78515625
2.2058823529411766	260232.73974609375	384531.396484375	468471.8359375
2.264705882352941	297718.89111328125	432315.8994140625	527995.98046875
2.3235294117647056	287842.76318359375	562066.8232421875	471221.810546875
2.3823529411764706	335850.5537109375	466670.23046875	671972.298828125
2.4411764705882355	339590.4455566406	650208.857421875	1142862.40234375
2.5	349923.71826171875	1027444.9365234375	978593.666015625
2.5588235294117645	578216.0192871094	977852.46484375	1019391.650390625
2.6176470588235294	631263.7216796875	1244368.2060546875	1041808.951171875
2.6764705882352944	544172.8425292969	1357433.974609375	1383212.537109375
2.735294117647059	863109.6845703125	1727093.4521484375	1765476.34375
2.7941176470588234	862555.8986816406	1733482.310546875	2079743.58203125
2.852941176470588	985309.3122558594	1946689.5478515625	2415778.462890625
2.9117647058823533	1137781.7478027344	2131617.017578125	2577750.548828125
2.9705882352941178	1222253.7456054688	2537135.546875	2636253.427734375
3.0294117647058822	1586404.5502929688	2888335.72265625	3341443.548828125
3.0882352941176467	1989647.1342773438	2797806.490234375	3674575.88671875
3.147058823529412	1804880.5782470703	3321278.287109375	3673854.853515625
3.2058823529411766	2503117.7951660156	4299049.9814453125	4931940.326171875
3.264705882352941	3083205.8540039062	4473369.474609375	4965349.009765625
3.3235294117647056	3178089.2202148438	5204583.6064453125	5917685.376953125
3.3823529411764706	3725331.4897460938	5399900.6787109375	5484057.328125
3.4411764705882355	4001374.7310791016	6426787.8232421875	6408978.712890625
3.5	4288126.528564453	6538979.7978515625	6971153.939453125
3.5588235294117645	4848724.292358398	6849574.837890625	7713308.529296875
3.617647058823529	5284312.987060547	7114293.908203125	7502013.70703125
3.6764705882352944	6136218.972045898	7401920.8818359375	8075768.23046875
3.735294117647059	5811534.422607422	7120146.216796875	7890419.8203125
3.7941176470588234	6673322.6552734375	6931965.4501953125	8781088.728515625
3.852941176470588	6791891.554199219	6593442.7998046875	6760690.5390625
3.9117647058823533	6639887.429443359	6070186.8564453125	7135893.453125
3.9705882352941178	7095178.360107422	6181654.2841796875	5544388.689453125
4.029411764705882	6864220.493286133	5524967.8759765625	4218863.98828125
4.088235294117647	6358580.463134766	5493531.5771484375	4606812.328125
4.147058823529411	6067258.661010742	4466099.5244140625	3730273.283203125
4.205882352941176	5577952.721191406	4244721.796875	3116972.5546875
4.264705882352941	5296051.8916015625	3539140.98046875	2265183.3671875
4.3235294117647065	5092215.49230957	3064259.244140625	1842314.8828125
4.382352941176471	4642250.353515625	2734517.18359375	1538210.6875
4.4411764705882355	4270747.23046875	2355614.9931640625	668108.625
4.5	3775694.4185791016	1867944.7646484375	685353.2578125
4.5588235294117645	3201853.7307128906	1520008.83203125	459853.869140625
4.617647058823529	2846872.67578125	1357150.0625	517156.734375
4.6764705882352935	2530691.3665771484	940530.037109375	146787.84375
4.735294117647059	2087422.1083984375	910308.275390625	240940.86328125
4.794117647058823	1812787.6677246094	704894.177734375	165309.94921875
4.852941176470589	1571867.7884521484	496382.38671875	51870.271484375
4.911764705882353	1502058.7767333984	563346.599609375	0.0
4.970588235294118	1232532.4329833984	396027.6328125	37612.509765625
