[Cl III] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	0.0	0.0	0.0
-1.4117647058823528	1062045.082537003	0.0	0.0
-1.3529411764705883	1532580.1377861823	0.0	0.0
-1.2941176470588234	0.0	0.0	0.0
-1.2352941176470589	0.0	0.0	0.0
-1.176470588235294	0.0	4079110.820080463	0.0
-1.1176470588235294	1179558.6926927476	2029200.5836994012	0.0
-1.0588235294117647	4961219.444861463	2041671.5843071332	0.0
-1.0	5980062.194335656	2346506.2565920884	0.0
-0.9411764705882353	2446717.782412458	0.0	0.0
-0.8823529411764706	4555925.315172076	0.0	0.0
-0.8235294117647058	4824616.452938597	0.0	0.0
-0.7647058823529412	6564203.360867883	242876.48047545945	0.0
-0.7058823529411765	1505504.0965407717	7668030.344211758	0.0
-0.6470588235294118	8611607.375579186	0.0	0.0
-0.5882352941176471	8257891.34567197	2056982.937391936	0.0
-0.5294117647058824	12025596.4931773	4776789.756768398	0.0
-0.47058823529411764	30800166.338614263	10817772.06739313	0.0
-0.4117647058823529	34456227.45770265	17027159.32037016	0.0
-0.3529411764705882	52189536.24097221	13047620.139299141	0.0
-0.2941176470588235	66022966.19601265	52314737.40931114	14846539.182956552
-0.23529411764705876	105007836.69489375	101380657.44018649	62634807.2421207
-0.17647058823529405	128773184.71940748	172261342.62164184	125331368.6670218
-0.11764705882352944	237085870.611713	254698396.62396395	280532549.781615
-0.05882352941176483	340409675.96123785	391098419.1302851	480861170.3504923
-1.1102230246251565e-16	336188148.86016804	455824417.02690786	473564689.12110764
0.05882352941176461	314159046.5991852	334737066.4562362	472796948.15039825
0.11764705882352933	237136374.59675637	323937197.18655276	289904593.3822291
0.17647058823529405	162330908.41753036	212645268.2134593	96999603.05625768
0.23529411764705876	130401866.70142561	67139396.6089945	76102473.14316612
0.2941176470588235	64588530.32674947	49315146.889073454	35747817.17803596
0.3529411764705882	51090502.45588748	10637007.011573713	18779938.541752923
0.4117647058823529	26849866.005422164	8569623.918084165	6160064.495535505
0.47058823529411764	6462297.7355646975	0.0	0.0
0.5294117647058822	15023488.945476128	4984760.625025469	0.0
0.588235294117647	12642429.715607489	800315.9626350732	0.0
0.6470588235294117	7992016.160576609	0.0	0.0
0.7058823529411764	1422190.636463994	0.0	0.0
0.7647058823529411	3165847.396423192	0.0	0.0
0.8235294117647058	3945813.9740383322	2162919.920514389	0.0
0.8823529411764706	2375224.379084038	0.0	0.0
0.9411764705882353	0.0	0.0	0.0
1.0	1290978.0196247636	0.0	0.0
1.0588235294117647	0.0	0.0	0.0
1.1176470588235294	0.0	0.0	0.0
1.1764705882352942	0.0	0.0	0.0
1.2352941176470589	0.0	0.0	0.0
1.2941176470588234	0.0	0.0	0.0
1.352941176470588	0.0	0.0	0.0
1.4117647058823528	0.0	0.0	0.0
1.4705882352941175	0.0	0.0	0.0
