T([S III])	T1	T2	T3
5098.0392156862745	28056756.4140625	0.0	0.0
5294.117647058823	26656538.140625	0.0	0.0
5490.196078431372	66467676.02734375	0.0	0.0
5686.274509803921	77928613.390625	0.0	0.0
5882.35294117647	92575779.3203125	0.0	0.0
6078.431372549019	166194235.46875	0.0	0.0
6274.509803921568	208514151.203125	49400059.5	0.0
6470.588235294118	364684069.4765625	0.0	0.0
6666.666666666667	799154464.09375	0.0	0.0
6862.745098039216	1598126446.1015625	0.0	0.0
7058.823529411765	3863130758.34375	0.0	63146268.0
7254.901960784314	8826333640.726562	221227312.625	42623987.25
7450.980392156863	20108513432.015625	386002439.5	91417328.75
7647.058823529413	44536021272.92969	3528916049.75	480403889.5
7843.137254901962	88090393572.21094	27536648517.375	5418199703.5
8039.2156862745105	159387411050.51562	122211264216.5	44148940747.75
8235.29411764706	198328122409.07812	250384163956.25	170704382101.625
8431.372549019608	116725857523.1875	212031986033.375	226300029088.625
8627.450980392157	31912210368.0625	74505884593.0	144790692670.375
8823.529411764706	5853559384.035156	11853881473.25	66844579857.875
9019.607843137255	1409094963.7421875	1560042620.875	17607380939.5
9215.686274509804	663288959.2265625	237524128.375	3124266585.0
9411.764705882353	407218524.515625	91887405.375	1242797467.25
9607.843137254902	195752921.0703125	86758222.5	762913834.5
9803.921568627451	148470460.25	86427790.0	685643584.0
10000.0	72782713.3359375	29741156.5	505800312.25
10196.078431372549	49005165.40625	34912294.0	333444727.5
10392.1568627451	23428855.1953125	34476305.0	39103733.5
10588.235294117649	27490835.203125	0.0	103979514.5
10784.313725490198	28803423.7265625	0.0	247898128.5
10980.392156862747	5505758.0625	20936409.75	0.0
11176.470588235296	2551398.0390625	0.0	171203500.0
11372.549019607844	7607980.5	0.0	56183103.5
11568.627450980393	18080819.25	0.0	107323521.0
11764.705882352942	0.0	0.0	0.0
11960.784313725491	3745481.5625	0.0	0.0
12156.86274509804	0.0	0.0	45784559.5
12352.94117647059	0.0	0.0	0.0
12549.019607843138	16341041.25	0.0	64854877.5
12745.098039215687	0.0	0.0	146902327.5
12941.176470588236	0.0	0.0	0.0
13137.254901960785	13128886.75	0.0	0.0
13333.333333333334	0.0	0.0	0.0
13529.411764705883	0.0	0.0	0.0
13725.490196078432	0.0	0.0	0.0
13921.56862745098	0.0	0.0	0.0
14117.64705882353	6437644.75	0.0	0.0
14313.725490196079	0.0	0.0	0.0
14509.803921568628	0.0	0.0	0.0
14705.882352941177	0.0	0.0	0.0
14901.960784313726	0.0	0.0	0.0
