Y Mean	Y Median	Y Upper Quartile	Y Lower Quartile	Y Std	X Center	Count	X Mean
-0.16287109432712268	-0.16287109432712274	0.33028173521724696	-0.6560239238714924	0.4931528295443697	3.6216678344652173	128	3.639268105227027
-0.07857520377498191	-0.24713958226225602	1.3638768029420238	-1.3524628320047127	1.1153282671831772	3.660883520739727	192	3.6680789922315378
0.12117440311892867	0.25930900629209397	0.5921780041373546	-0.33913082388298044	0.6541693463626379	3.700099207014237	832	3.7011183239352183
-0.23065064898602625	-0.024265117603779578	0.10550896006304321	-0.7494539471945436	0.662730264932594	3.7393148932887468	1152	3.7419642518152805
-0.04273882232231021	-0.058634446860292844	0.3539366509700752	-0.5474614343553128	0.7207976632918109	3.778530579563257	1408	3.776824906828985
-0.1496604086902496	-0.16911909589133556	0.34560022886422903	-0.7713222212703703	0.7079900690005325	3.8177462658377666	2304	3.820255000528183
-0.12369453542711564	-0.2340803271088494	0.44683449188917956	-0.5994746340728394	0.7584005177639219	3.856961952112276	2432	3.85707456442891
0.002142319664009693	-0.06415775999722666	0.41815039582224595	-0.4441490595221751	0.5752803425927961	3.896177638386786	4032	3.8966452968767684
0.05379368427689636	0.10174291954453563	0.5069438806108707	-0.5210999523540862	0.6655449500512645	3.9353933246612955	3456	3.932143438712972
-0.10154170957250437	-0.22891450401118224	0.5033174300335577	-0.6085965992038407	0.731509349455528	3.9746090109358057	4928	3.9736637041129907
0.06202020198031274	0.03019100832827216	0.5027092843949488	-0.3578531199007591	0.6700991300161849	4.013824697210316	7488	4.0152690862708145
0.10658589141513511	0.17587439862102228	0.5038564388166096	-0.2681297562799734	0.6776866496204214	4.053040383484825	8768	4.051809001930914
0.011901089917742887	0.04396305681033329	0.3431681855741533	-0.33736998414502933	0.6349874319782203	4.092256069759335	8320	4.091685381922168
0.03604713443115871	-0.018746283327086378	0.350383166989026	-0.2947307106768569	0.616034052589328	4.131471756033845	11840	4.132488431273857
0.005388366534238767	0.051264441922896226	0.33541392370695267	-0.3032971598759455	0.5533536254391151	4.170687442308354	19264	4.174051449593573
-0.02773758492671956	0.0010126155536522943	0.28155993464492424	-0.335180989383785	0.5256932191042472	4.209903128582864	37824	4.211889282754288
0.005528292557910776	0.02055407314570653	0.2624726528280056	-0.22540160492763084	0.48926586232938696	4.249118814857374	59904	4.250329775255535
0.00023508768575732891	0.015042136820703454	0.2575897629525911	-0.22125069538683922	0.47765001024470305	4.288334501131884	68032	4.288693452428619
-0.0005101223253123725	0.016029096054419222	0.2630374260112687	-0.24615265724128843	0.4791025359517129	4.327550187406394	88128	4.327938052445758
-0.007546360184474111	0.01442577863027326	0.23768817330533137	-0.23306156099682296	0.4606769239555328	4.366765873680904	84416	4.3670033356261815
0.009181755479239308	0.025977385513428243	0.23743204167004883	-0.20173376542314983	0.4169493722413215	4.405981559955413	93440	4.406184612992953
-0.01174187102533515	0.004265339899635265	0.19718701175854036	-0.19403873964058738	0.40358617520382983	4.445197246229924	92800	4.44493766254619
0.016510167823798695	0.022212071306583238	0.20696423950298154	-0.1591369874803497	0.37014554982781694	4.4844129325044335	93568	4.484364394349473
-0.006858780482801224	0.01643045957018339	0.19657803234540291	-0.18916444894149714	0.36945596828601895	4.523628618778943	93312	4.523641834372757
-0.010465677261084591	0.006785793717826406	0.16110552097676534	-0.1691506561838167	0.3639027702759624	4.562844305053453	90048	4.562048530093816
-0.01437754560659568	-0.0016207076836005166	0.15665970037987004	-0.17387550440336816	0.31691426367527475	4.6020599913279625	86464	4.60160026730046
-0.009609031482135998	0.0027730758030606456	0.14057844502372682	-0.1441260589200075	0.28880806638494927	4.641275677602472	87424	4.640562378334131
-0.012431042452059192	0.005514096592867058	0.13018853338582712	-0.12633880673135833	0.30587160102552335	4.680491363876982	68608	4.678906751421555
-0.010881345431231051	0.0008149750069128516	0.11939446035727741	-0.12422192124849343	0.2560544493466635	4.7197070501514915	58496	4.719609752592627
-0.007151544374701109	0.012698813884946007	0.10260306860176804	-0.10130919341654952	0.23134149936165582	4.758922736426001	58688	4.758931392937982
