log10[ N([Cl III]) ]	T1	T2	T3
2.0294117647058822	0.0	0.0	0.0
2.0882352941176467	0.0	0.0	0.0
2.1470588235294117	0.0	0.0	0.0
2.2058823529411766	0.0	162912.703125	0.0
2.264705882352941	0.0	0.0	0.0
2.3235294117647056	0.0	165995.234375	98797.40625
2.3823529411764706	126952.6484375	0.0	0.0
2.4411764705882355	131691.625	360145.5625	0.0
2.5	431555.53125	193519.947265625	0.0
2.5588235294117645	279479.234375	183208.453125	581782.22265625
2.6176470588235294	0.0	337240.078125	0.0
2.6764705882352944	300511.0390625	320810.771484375	678806.203125
2.735294117647059	107385.0859375	256821.5703125	26933.849609375
2.7941176470588234	0.0	1271108.203125	478845.375
2.852941176470588	755743.4658203125	1161606.90625	0.0
2.9117647058823533	1541198.2470703125	243924.4052734375	215884.359375
2.9705882352941178	1474162.359375	750873.0	947479.27734375
3.0294117647058822	1957158.0625	2757410.455078125	1402257.15625
3.0882352941176467	2854737.849609375	1930489.9375	728609.734375
3.147058823529412	2350861.1171875	1923438.8515625	1381452.6064453125
3.2058823529411766	2783869.0	4142051.1181640625	1106643.328125
3.264705882352941	3167805.6513671875	4360590.228515625	2386250.9208984375
3.3235294117647056	4007882.333984375	5916800.60546875	3334272.73828125
3.3823529411764706	6056619.5	8767842.118164062	3208207.6845703125
3.4411764705882355	8776360.194335938	10805317.364257812	4649242.83984375
3.5	11637397.796875	13582452.799804688	4503151.685546875
3.5588235294117645	7815468.294433594	12368553.461914062	5324754.58203125
3.617647058823529	13460641.771484375	16703103.646484375	6551575.603515625
3.6764705882352944	15272943.689453125	14238233.327148438	6705577.1845703125
3.735294117647059	18330612.763671875	15781932.506835938	8913030.74609375
3.7941176470588234	14073942.153564453	17464483.35546875	10193894.2578125
3.852941176470588	14574898.467773438	14343317.00390625	12461453.177734375
3.9117647058823533	13353746.782226562	10814371.268554688	15096178.6015625
3.9705882352941178	10797222.070800781	10574187.82421875	17382994.395507812
4.029411764705882	11121804.133300781	7265925.1044921875	20276224.634765625
4.088235294117647	8217535.428222656	7197838.5234375	13652190.076171875
4.147058823529411	6793094.903808594	6558169.654296875	15822190.081054688
4.205882352941176	5562445.6845703125	5014156.75	13372442.638671875
4.264705882352941	4096577.2802734375	3350755.275390625	10536127.69140625
4.3235294117647065	3140908.529296875	1344189.5615234375	7736733.8388671875
4.382352941176471	2282040.353515625	2317853.109375	5440487.884765625
4.4411764705882355	1194822.5234375	946771.8125	4542418.8974609375
4.5	876851.390625	1008241.515625	1157293.875
4.5588235294117645	1323427.970703125	973560.25	1202324.9375
4.617647058823529	396948.984375	606899.3115234375	368073.294921875
4.6764705882352935	332702.578125	599855.328125	542063.03125
4.735294117647059	430243.375	177327.1875	0.0
4.794117647058823	409366.22265625	0.0	0.0
4.852941176470589	275181.69921875	0.0	0.0
4.911764705882353	160422.375	0.0	0.0
4.970588235294118	63854.34765625	0.0	0.0
