X Mean	Count	Y Std	Y Mean	Y Upper Quartile	Y Lower Quartile	X Center	Y Median
nan	0	nan	nan	nan	nan	3.6216678344652173	nan
nan	0	nan	nan	nan	nan	3.660883520739727	nan
3.7029239664868605	1280	528.2867635400661	7425.4620423209735	7726.527564155152	7185.990589013547	3.700099207014237	7525.939425109482
3.744396337340976	1024	512.947480365104	7280.996196730541	7563.419576362474	7041.2916605021965	3.7393148932887468	7323.71504013413
3.7835060678947334	3584	534.5743600740695	7559.440620404583	8038.222035239948	7265.513093123952	3.778530579563257	7592.983512108986
3.814364922030363	3072	476.29787854110856	7840.976095666073	8125.034399565017	7581.9956678579865	3.8177462658377666	7992.708114497325
3.8549611927129384	6912	378.89847191897036	7735.555634537039	7957.022492001183	7482.007172315801	3.856961952112276	7655.704420585322
3.899554807235235	7936	362.92611303987985	7710.91628772551	7927.689448037844	7450.183201670754	3.896177638386786	7673.953533680044
3.935199697908663	4864	323.31362802284434	7862.31758286997	8088.646474231951	7537.875072261277	3.9353933246612955	7832.322250472332
3.975643426701758	7168	353.54943468283267	7793.287718771799	7986.095071178086	7617.064331645061	3.9746090109358057	7791.506254046517
4.0174032650145906	12288	272.4007528136802	7827.139347197747	8080.618397908425	7646.400113935713	4.013824697210316	7835.552358563582
4.054400036463866	13824	291.965242641818	7890.932326271444	8107.685030304869	7681.885047345149	4.053040383484825	7898.52070588989
4.091731599366316	13824	229.53331343199088	7921.770194076629	8107.166203638273	7759.716148843631	4.092256069759335	7905.507728983406
4.132704591604115	15360	215.27472952715863	7925.943653894806	8062.3191853301	7790.34553708462	4.131471756033845	7892.946238838226
4.170723092665548	20992	197.52849946008607	7919.411839880841	8018.116157239704	7822.333860538206	4.170687442308354	7903.326236813662
4.211715780630643	48896	196.6370023257169	7936.176825350743	8070.68345783031	7840.505946566609	4.209903128582864	7933.117931733155
4.249999069070526	71680	203.33129369882795	7956.379323013223	8079.274546502367	7819.0710128332485	4.249118814857374	7963.7453537546735
4.288251973863562	83456	192.89504457043478	7946.16535106837	8077.078656325651	7808.182196627377	4.288334501131884	7933.013532184661
4.328333852975654	103424	214.0209290217865	7940.455620772096	8088.518457181293	7812.327315028608	4.327550187406394	7937.422902077972
4.366521421970807	96256	177.62701788215242	7996.61201642904	8131.323639627894	7872.092256091148	4.366765873680904	7990.012838078186
4.406128413341005	109312	170.56095923183233	7992.75806118554	8107.277206288879	7873.173059282189	4.405981559955413	7973.742545921182
4.44480335429907	106752	167.76028491890168	8018.761018052012	8137.60050985958	7900.769457882742	4.445197246229924	8003.181847093646
