X Center	Y Std	Y Mean	Y Lower Quartile	Y Upper Quartile	X Mean	Y Median	Count
3.6216678344652173	1771.7096767629487	-206.18136886550232	-1145.057894162718	770.771996095807	3.6216575470546495	-191.75933919008796	362
3.660883520739727	1689.2256673428137	-115.196369153709	-1060.5712906371482	803.6778631142233	3.6616782011366555	-162.21243554327611	415
3.700099207014237	1884.3792931411972	92.91582438085533	-973.9012329927787	933.9744830213529	3.7006254508015752	16.731502869144066	542
3.7393148932887468	1874.0886035104716	143.40751863288136	-827.0028382489409	1065.8869949009077	3.738951545893661	40.82153928107164	585
3.778530579563257	1848.3904579783689	50.06870488122732	-876.0073380384538	857.6667246660377	3.7791808680192687	-36.96848431046692	727
3.8177462658377666	1769.038336884555	105.76908908137023	-753.3848170844722	915.2276250956174	3.8179919330080745	13.276211369204248	905
3.856961952112276	1695.2198838161673	27.814751461041237	-810.6377877084451	863.5571414809401	3.857601873111992	25.504150090011535	1181
3.896177638386786	1670.0873069966165	164.36344315247337	-672.9127356541221	918.1669512351164	3.89703606665846	56.32834837562572	1413
3.9353933246612955	1638.7708419372498	150.8502503720964	-643.8989547153071	843.9966629485642	3.9362046423395873	62.09937028677011	1714
3.9746090109358057	1619.1797143469594	161.49480560550853	-663.9612033756048	892.2793024717255	3.975126451383966	56.615921506140694	2184
4.013824697210316	1538.5121534457285	131.0237230558998	-595.2329716166623	773.8637699163364	4.014918368783244	30.541796120781157	2813
4.053040383484825	1505.4566639890322	183.58681392790479	-549.2893589789583	816.2907707038057	4.053960167772282	78.48877367644764	3481
4.092256069759335	1438.3382335819654	149.28364728863434	-554.2317489575914	758.7813272052579	4.0933789832520215	64.27679664212135	4636
4.131471756033845	1397.983151190522	169.30015200768824	-523.8478622663297	752.9569611766681	4.13253304083277	56.029510232963275	5930
4.170687442308354	1349.7643879701739	186.47099694356257	-471.67345385420435	756.5764759009985	4.171470085239167	93.63561569841393	7746
4.209903128582864	1276.579842546822	202.02241234695768	-440.59640292226686	762.2128384261166	4.2109307220703895	90.71753446370707	9750
4.249118814857374	1252.821914408911	240.68095774059069	-401.5994396931155	797.1387940228904	4.24982636866247	121.87495785335614	12392
4.288334501131884	1223.4640158055192	242.0517039986214	-382.9543861327295	782.6917925077614	4.288902200925869	115.75121766279419	15202
4.327550187406394	1192.5340725684266	267.19190134297185	-349.35908086901895	803.9709494462575	4.327994394729176	139.93345502385716	18140
4.366765873680904	1151.4454436064466	276.8133665655139	-322.72004014091584	792.5744726097582	4.367053660317901	133.35375550050162	20695
4.405981559955413	1129.6918655631314	292.07421930749376	-304.3840199851106	773.7927030189244	4.406323453573012	140.41097086705668	22926
4.445197246229924	1085.8894844917331	295.2869216808507	-293.1673449394998	769.063112543856	4.445338102884069	148.32685696437758	24230
4.4844129325044335	1058.3187051129469	298.4724869713388	-281.88253465386083	747.3170150108642	4.484507218879955	147.35343725330858	25126
4.523628618778943	1029.3874418830949	308.3455873571548	-263.64942031830424	731.6016806881057	4.523702899055033	149.24105119881654	24987
4.562844305053453	1001.6991095592455	296.3934934975369	-244.38967558521978	700.7590893688666	4.562735447616595	136.52085018940113	24881
4.6020599913279625	980.5511586480972	292.9035388046557	-232.45878581401368	674.4766973219653	4.601998845889216	134.41416795458645	24335
4.641275677602472	952.8904805043032	287.1801947388228	-220.61605195130915	637.122035433131	4.6412156493653045	124.60676918100944	23262
4.680491363876982	922.3025774145948	279.8290531366686	-218.1546547290086	599.8839847259942	4.6800774058329075	121.29744867864932	21806
4.7197070501514915	885.0538359163558	259.6999713227698	-213.31488935758443	547.8814393858474	4.719628239198524	101.06470970456576	20367
4.758922736426001	857.6905011493623	229.87546026639492	-223.91161910352275	496.6854431447962	4.759157031650408	84.69519534918209	20790
4.798138422700512	803.636240436523	206.73221789722933	-214.55007627946088	434.2046238341529	4.798407694808586	73.58843351432643	22630
4.837354108975021	770.5035346499855	179.46675407314632	-213.2328307692191	393.34521627585127	4.837676338286196	55.86748264350277	25355
4.876569795249531	744.2963795634962	163.36743773631076	-211.29029235495136	358.74010602210774	4.87696468644312	45.79464610409741	28427
4.915785481524041	732.5860384255351	145.03149494343697	-203.62026281762064	325.4376897085699	4.916075364467441	44.07929069389638	31736
4.955001167798551	685.6220875049494	129.9915614702663	-194.49536742721375	305.5042928714165	4.9550011789298205	37.795364756661	34353
4.994216854073061	658.6974641507624	118.27144639815005	-190.70554781254418	279.07028758172055	4.994496940732813	30.06989764696891	36280
5.033432540347571	622.6492546532571	92.39468590954426	-184.4982711313951	248.6722250663438	5.033737575471918	21.490407907724148	38999
5.07264822662208	600.9322322819909	81.21789793390585	-176.82980784068604	235.3788725731788	5.072643591893704	21.341993996697056	41531
5.11186391289659	570.6736018639991	69.80553933879558	-171.30120158901082	223.3420650870985	5.111690379034754	18.131783359175643	39825
5.1510795991711	556.1423275829785	47.903991916441896	-169.45113780061115	199.5480845078207	5.15094942516038	12.235789292966615	38346
5.190295285445609	540.4471422618778	42.269576367609595	-162.8941703760338	192.41935197507155	5.189861395746861	11.081639491428177	35325
5.229510971720119	529.1671638480568	38.65886271196632	-155.32226784939166	185.94832292949286	5.228867096634805	11.902318258496052	30838
5.268726657994629	496.7580518058197	35.21155156337203	-144.59583740086646	182.2119856352483	5.267804876030798	15.182156316944202	24976
5.307942344269139	518.3251676988586	31.166658608138313	-145.85413716042558	176.06056284770602	5.306737704797567	15.56148631924043	18143
5.347158030543649	522.4463840077308	20.03739597648275	-148.103339360684	170.57951177825225	5.346486435379058	10.253587886167224	13034
