Y Mean	X Center	Y Std	X Mean	Y Upper Quartile	Count	Y Lower Quartile	Y Median
2.870846326672618	3.6216678344652173	0.2345528219162277	3.6229878217323757	3.0172991171495775	1044	2.728690865923749	2.8912225390497714
2.876860720658032	3.660883520739727	0.24314765148216408	3.6624021528670263	3.0377362989703	1272	2.7208117298364987	2.887365115424692
2.891337245303955	3.700099207014237	0.20170892867503779	3.7010153203481515	3.021030182486192	1668	2.7637547288702065	2.8982394445532433
2.8969711166291594	3.7393148932887468	0.22435696341541528	3.7405788030570113	3.0314765820311314	2500	2.768945545335027	2.8955368284993543
2.8762262345891774	3.778530579563257	0.22891986388904853	3.779027619635164	3.028653075905281	3112	2.7490670698558666	2.8925088075135985
2.8755876735321104	3.8177462658377666	0.21999205305930683	3.8185488274060804	3.0202430571019443	4008	2.7355818347512293	2.8908899905120276
2.8805000153949276	3.856961952112276	0.2131080922038093	3.8573220388083165	3.010945445740923	5044	2.7581565277820577	2.892620280908438
2.8672993852239896	3.896177638386786	0.2067346321067885	3.896893339993774	2.9963496649484522	6544	2.7434063934025192	2.869351864851295
2.8756172028143836	3.9353933246612955	0.20553029711597393	3.9363584711815696	3.011715107894459	7836	2.7534847145946246	2.885276704536633
2.868743368625975	3.9746090109358057	0.20364132930112477	3.9751383523861796	3.000006758760703	9224	2.7510000478628784	2.8802709382471905
2.8683457899331506	4.013824697210316	0.1963095400211887	4.014026419279583	2.9999231484045863	11536	2.749557156294026	2.8795265430346717
2.857117389675272	4.053040383484825	0.19672616861347597	4.053691071190806	2.9890974030209314	13744	2.7376829539136707	2.8658050192376
2.8438631136798027	4.092256069759335	0.1909893647499509	4.093188119484155	2.9772405080315485	17428	2.724301536184373	2.8536246507876317
2.828279856050217	4.131471756033845	0.18397145753615615	4.132490038232208	2.9545543449282015	24476	2.7116943869547505	2.8337565449167244
2.814556060123857	4.170687442308354	0.17330363795044987	4.171964443840965	2.932154268684215	33640	2.7038919590885033	2.8146450385872885
2.811874605433213	4.209903128582864	0.16134353120974834	4.210811306787374	2.919076903881166	49280	2.708116657688111	2.8069789732472734
2.8170807077402613	4.249118814857374	0.1515379487226817	4.250047082268469	2.918345868837598	66180	2.718459495643824	2.8099246588520774
2.8288690965690577	4.288334501131884	0.14576736952763636	4.288939189898508	2.9235042388525216	84880	2.7342464477313215	2.8210218753974092
2.847024337500911	4.327550187406394	0.13895845301121962	4.3280179643043395	2.9377383099866914	98596	2.754873867775764	2.839357053041004
2.8723746376179013	4.366765873680904	0.13423417624136894	4.366828302994426	2.961558769012031	104956	2.780360792960564	2.867239193162432
2.902994304882971	4.405981559955413	0.12955017819023207	4.406027026878708	2.9886142666394067	107700	2.8160469273172817	2.900822907548485
2.934943705983691	4.445197246229924	0.12704349115913294	4.445307706886788	3.0180887417505677	109672	2.8505459799731425	2.9339593468564855
2.9708010791861903	4.4844129325044335	0.12621986523268267	4.484432574959853	3.0529654251332152	108584	2.8883733100398628	2.970563802218157
3.0069549362546977	4.523628618778943	0.12171920216668744	4.523590783554834	3.0855705070171506	105268	2.9293862929878305	3.0078114597550125
3.038415706572502	4.562844305053453	0.11703273940911658	4.562664717981229	3.111544927348428	102416	2.965120182469269	3.0373259553425958
3.0707175941494893	4.6020599913279625	0.11613441674149891	4.601939419638209	3.1421926772991355	96480	2.9970294925686636	3.066813588494621
3.0990683534381023	4.641275677602472	0.11318238750813812	4.640748299552734	3.1697034885744118	88784	3.0279098887726223	3.095577767592796
