[S III] Delta T	T1	T2	T3
-4901.9607843137255	37000238.18415149	0.0	0.0
-4705.882352941177	135597106.67185894	0.0	0.0
-4509.803921568628	115239593.20189436	0.0	0.0
-4313.725490196079	50353662.48754406	0.0	0.0
-4117.64705882353	40700352.228454396	0.0	0.0
-3921.5686274509803	52907505.16091466	0.0	0.0
-3725.490196078431	0.0	0.0	0.0
-3529.411764705882	0.0	0.0	0.0
-3333.333333333333	0.0	0.0	0.0
-3137.254901960784	32120110.205807418	0.0	0.0
-2941.176470588235	52825279.83920999	0.0	0.0
-2745.098039215686	0.0	0.0	0.0
-2549.0196078431372	0.0	0.0	0.0
-2352.9411764705883	42443060.994679786	0.0	0.0
-2156.862745098039	0.0	0.0	0.0
-1960.78431372549	5902927.115878359	0.0	0.0
-1764.705882352941	34428135.99372952	0.0	0.0
-1568.627450980392	6233713.835666641	0.0	0.0
-1372.5490196078429	0.0	0.0	0.0
-1176.4705882352937	54845944.45661585	0.0	0.0
-980.3921568627447	54904405.42103012	0.0	0.0
-784.3137254901958	256949015.75591457	0.0	0.0
-588.2352941176468	1051976570.7383915	0.0	0.0
-392.1568627450979	3562815054.8771186	82269256.27577683	874766851.8018961
-196.07843137254895	59318876393.24241	8373335256.826323	7112844949.37554
0.0	601308915852.9603	741687665334.0052	719210985999.106
196.0784313725494	49024252090.75593	5720187514.223196	5239148835.652151
392.1568627450988	5812186790.606755	0.0	1001876865.9591317
588.2352941176478	3710563203.2823343	0.0	0.0
784.3137254901967	2495429401.524319	0.0	0.0
980.3921568627457	2258192096.9475904	0.0	0.0
1176.4705882352946	1473266347.956512	0.0	0.0
1372.5490196078435	870905606.3144034	0.0	0.0
1568.6274509803925	633219462.7823038	0.0	0.0
1764.7058823529414	468432948.24101293	0.0	0.0
1960.7843137254904	186276390.6315102	0.0	0.0
2156.8627450980393	196214130.7634531	0.0	0.0
2352.9411764705887	31521093.700013682	0.0	0.0
2549.019607843138	37440983.76092656	0.0	0.0
2745.098039215687	33387435.02869977	0.0	0.0
2941.176470588236	25853835.963225324	0.0	0.0
3137.254901960785	14117931.484925423	0.0	0.0
3333.333333333334	5260162.9601566205	0.0	0.0
3529.411764705883	6271018.749892489	0.0	0.0
3725.490196078432	8340838.364206139	0.0	0.0
3921.568627450981	0.0	0.0	0.0
4117.64705882353	6546416.612907712	0.0	0.0
4313.725490196079	0.0	0.0	0.0
4509.803921568628	28653741.673713025	0.0	0.0
4705.882352941177	0.0	0.0	0.0
4901.9607843137255	0.0	0.0	0.0
