[S II] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	0.0	0.0	0.0
-1.4117647058823528	43681.526626657156	0.0	0.0
-1.3529411764705883	0.0	0.0	0.0
-1.2941176470588234	20083.511599529054	0.0	0.0
-1.2352941176470589	18191.70287056311	0.0	0.0
-1.176470588235294	187665.99809120598	0.0	0.0
-1.1176470588235294	64147.98259090673	0.0	0.0
-1.0588235294117647	112078.44378124696	0.0	0.0
-1.0	219068.4587289928	0.0	0.0
-0.9411764705882353	372915.8775321779	164673.32864808553	369462.08689874294
-0.8823529411764706	1024309.0517751393	175483.9716946715	775516.7712288337
-0.8235294117647058	1306640.7086108034	185933.41109995235	1686383.2314852846
-0.7647058823529412	2469946.108950141	0.0	3019568.134279274
-0.7058823529411765	5601443.11147656	687771.1789199741	4938214.211384994
-0.6470588235294118	11240105.47380026	166553.17242534977	3612993.6965444903
-0.5882352941176471	20139546.045780055	0.0	6616147.920026748
-0.5294117647058824	36369632.081323914	1154338.2481759526	7682926.754211683
-0.47058823529411764	65898882.4521802	3803416.733665894	16380073.522869878
-0.4117647058823529	124646398.53847356	8573007.728544243	36643027.5181083
-0.3529411764705882	260546068.95485067	30437892.9949555	87873064.30987118
-0.2941176470588235	594594447.5833905	130377703.07055944	222990144.6802357
-0.23529411764705876	1547363024.3504112	646644491.8509594	776175305.9777089
-0.17647058823529405	4235826868.12692	2931881623.0723825	2699211303.917684
-0.11764705882352944	10618029956.74514	10422400285.033037	9000776948.815102
-0.05882352941176483	20685008854.315357	24878859306.123737	24118518805.78385
-1.1102230246251565e-16	26861628645.77731	33167171289.71877	35632599577.872765
0.05882352941176461	21617335777.511868	22886885733.551876	21009911778.43792
0.11764705882352933	11502436324.598787	9658203411.652672	7708982831.387648
0.17647058823529405	4791788219.64484	3225785680.475219	2845675821.502414
0.23529411764705876	1893433923.6633432	1075658114.0317564	1184843316.985536
0.2941176470588235	782813837.2855299	404858948.22006845	526650151.56093025
0.3529411764705882	392561109.4885167	180451411.42051527	287554574.9924125
0.4117647058823529	225855597.34458387	90550964.44458808	164438339.9318107
0.47058823529411764	135447265.08135697	47117089.88722211	93080147.7705738
0.5294117647058822	87402578.45138557	33279706.16301503	64768578.5016093
0.588235294117647	63063928.94669822	22050337.38051546	45549694.07475697
0.6470588235294117	37024484.11181224	18905700.662579168	34728008.32796051
0.7058823529411764	25160767.174042776	9849462.08621643	27127474.615122017
0.7647058823529411	16266554.888422737	10253796.144345028	21405937.90948878
0.8235294117647058	10763381.706732448	6097732.008400204	17379267.734920546
0.8823529411764706	6542247.638643542	5569708.709173302	6579492.010205599
0.9411764705882353	5246453.731214383	3083220.2483767797	5790876.703479787
1.0	2816337.6549315504	1964979.7682349244	4340394.40352106
1.0588235294117647	2341295.715674794	2018178.372651142	2895675.50282144
1.1176470588235294	1649429.9877507624	1193460.136066219	2210217.8218283113
1.1764705882352942	1169093.4377752198	600360.2025589871	626016.4535289742
1.2352941176470589	262740.71542443126	587779.2819580999	1266762.8645735397
1.2941176470588234	448726.20844459534	181883.33577977115	240403.01955623622
1.352941176470588	452008.9668901391	159773.8614041494	0.0
1.4117647058823528	406118.9825395593	0.0	0.0
1.4705882352941175	212905.78576397419	224004.8891125993	0.0
