Y Mean	X Mean	Count	Y Std	Y Upper Quartile	X Center	Y Median	Y Lower Quartile
nan	nan	0	nan	nan	3.6216678344652173	nan	nan
nan	nan	0	nan	nan	3.660883520739727	nan	nan
nan	nan	0	nan	nan	3.700099207014237	nan	nan
nan	nan	0	nan	nan	3.7393148932887468	nan	nan
nan	nan	0	nan	nan	3.778530579563257	nan	nan
0.0006771700124026808	3.819779367320583	32768	0.0030982037277575967	0.003775373740160278	3.8177462658377666	0.0006771700124026808	-0.0024210337153549163
nan	nan	0	nan	nan	3.856961952112276	nan	nan
nan	nan	0	nan	nan	3.896177638386786	nan	nan
0.0008403263770344667	3.9386622484335025	16384	1.0842021724855044e-19	0.0008403263770344665	3.9353933246612955	0.0008403263770344665	0.0008403263770344665
-0.0017136515164661618	3.9622934917355868	16384	6.505213034913027e-19	-0.0017136515164661624	3.9746090109358057	-0.0017136515164661624	-0.0017136515164661624
-0.0007840049618618975	4.019745409543568	16384	1.0842021724855044e-19	-0.0007840049618618976	4.013824697210316	-0.0007840049618618976	-0.0007840049618618976
0.0006745106060757606	4.0582779250703345	16384	1.0842021724855044e-19	0.0006745106060757607	4.053040383484825	0.0006745106060757607	0.0006745106060757607
-0.0008156077533558648	4.100824966670267	65536	0.0011253245221582355	-0.00010082357631471225	4.092256069759335	-0.000990847993582524	-0.0017056321706236765
0.003788109787750515	4.143617389829344	16384	8.673617379884035e-19	0.003788109787750514	4.131471756033845	0.003788109787750514	0.003788109787750514
-0.0006729798067075173	4.169799702144026	16384	2.168404344971009e-19	-0.0006729798067075171	4.170687442308354	-0.0006729798067075171	-0.0006729798067075171
-6.149181364364497e-06	4.214048204922532	81920	0.0015102130757736504	0.00033384158972146164	4.209903128582864	0.00020191857464183532	6.862200808030305e-05
-0.00019362105043213446	4.252177594183547	131072	0.0003199347931223003	1.1953927937989268e-05	4.249118814857374	-0.00021373409882820136	-0.0004354168440114932
0.00010438739571061895	4.290221607175776	81920	0.0007884641064557279	0.0008875655439348669	4.288334501131884	9.794946473463459e-05	-0.00035965429015402174
0.0004981098372169976	4.331691604417212	147456	0.0010528447711586088	0.0004041768128285479	4.327550187406394	0.0002701030109735512	-0.00021216946251768995
-0.0005251805956630318	4.3640600590114325	81920	0.0003839093247188024	-0.00015813742622886235	4.366765873680904	-0.00039212795633013274	-0.0008355148451997155
0.00032483696608032913	4.395938757110649	131072	0.0008650911050798693	0.000771944558927153	4.405981559955413	0.00022636057286230528	-0.00011330763372475978
0.00013686394045684498	4.4491326732788705	131072	0.0006709907717585831	0.0007764821032095021	4.445197246229924	0.0002150547408379838	-0.0005567359883683318
4.302494262902611e-05	4.481256932825589	147456	0.0008265285669271073	0.00060607411051133	4.4844129325044335	0.00019311684553897189	-0.000515585293301412
-0.00017427200301473937	4.523393120992514	114688	0.0006102347831384303	0.00016934842758245153	4.523628618778943	2.848249133789667e-05	-0.0003562856986717873
-8.430571808112176e-05	4.564767643299818	98304	0.0005355634714247465	0.0003180201916314514	4.562844305053453	-8.519717777063443e-05	-0.00042019829436458993
0.0005708866406713713	4.598180623632549	163840	0.000771765957703775	0.0007649845979686609	4.6020599913279625	0.00048806198435772535	0.00029599435192522724
0.0008416604211443026	4.638495722259428	49152	0.00035889878459576625	0.0011244300348946623	4.641275677602472	0.0010653009771291319	0.00033525025140911314
-0.0004292199853952628	4.684750478654049	32768	0.0006224331565518637	0.00019321317115660136	4.680491363876982	-0.0004292199853952625	-0.0010516531419471264
8.135791615302252e-05	4.717340146891526	98304	0.0002664261805606335	0.0002885644188253268	4.7197070501514915	0.00013436420284262826	-0.00021145995649705354
0.000281767926795952	4.764723793061196	114688	0.000292822083518368	0.0005122442736995892	4.758922736426001	0.00032241589762813425	0.00012526918081193184
-0.00022346968934941589	4.795313491645622	98304	0.0007148754986727631	0.0005120949583586305	4.798138422700512	-0.00027302890307545613	-0.0008347320348720656
-0.00010662678563889524	4.826670264808297	65536	0.0005301077141966691	0.00038778894489721865	4.837354108975021	1.0576325973701308e-05	-0.00048383940456241256
0.00027740209817617655	4.875126305275861	65536	0.0003135811660788025	0.0004527274626404998	4.876569795249531	0.00041165248693443	0.00023632712247010664
-0.0003809487714081397	4.911849428766491	65536	0.00013175986360104764	-0.00031812831856944436	4.915785481524041	-0.00042382209426625997	-0.0004866425471049552
0.00026609325311813774	4.9528340583286194	65536	0.0006005631477407875	0.0007975349094684597	4.955001167798551	0.00028542591516193203	-0.00024601574118838994
nan	nan	0	nan	nan	4.994216854073061	nan	nan
0.00022446878622475332	5.028469264099406	180224	0.0005450819644821303	0.0004749854880184038	5.033432540347571	0.00037096514889485457	-0.00024646452099873
-0.00023039375616359012	5.07336756507027	49152	0.0002901964287107708	0.00017817235989336407	5.07264822662208	-0.0004011172036113436	-0.00046823642477279075
9.943347592968575e-05	5.121272312869121	98304	0.0004400569045739029	0.0002548172057000162	5.11186391289659	0.00017254275065159717	-0.0002251422320193401
-0.00045511164776664665	5.155394144094359	81920	0.0006745905843551723	0.00026931272728215563	5.1510795991711	-0.0008487014383983867	-0.0010630002034312308
-5.290761987340259e-05	5.200630030135794	65536	0.00047196224530570005	0.000265846203244248	5.190295285445609	9.56513460797222e-05	-0.0002231024770379285
0.0006836071477136243	5.225933514374207	32768	0.0006244441987364212	0.0013080513464500453	5.229510971720119	0.000683607147713624	5.9162948977202816e-05
-0.000387219056364074	5.280930466444498	16384	5.421010862427522e-20	-0.00038721905636407395	5.268726657994629	-0.00038721905636407395	-0.00038721905636407395
-0.0004223644821483337	5.305639291392403	32768	0.0008897060715535908	0.00046734158940525705	5.307942344269139	-0.0004223644821483337	-0.0013120705537019244
nan	nan	0	nan	nan	5.347158030543649	nan	nan
0.0017152180527239768	5.4002753511179	32768	0.0016727782037719485	0.003387996256495925	5.3863737168181585	0.0017152180527239766	4.243984895202798e-05
nan	nan	0	nan	nan	5.425589403092668	nan	nan
nan	nan	0	nan	nan	5.464805089367179	nan	nan
nan	nan	0	nan	nan	5.504020775641688	nan	nan
nan	nan	0	nan	nan	5.543236461916198	nan	nan
nan	nan	0	nan	nan	5.582452148190708	nan	nan
