Y Median	X Center	Y Lower Quartile	Y Upper Quartile	Y Std	Y Mean	Count	X Mean
77.2858992584716	3.6216678344652173	-414.32622574279526	816.7542624108933	1267.2561048291357	199.19734129360342	320	3.621408594558141
112.64330560173318	3.660883520739727	-407.99106222123555	819.2311893919095	1213.682674121762	323.8163841438806	412	3.6618576949284765
90.38983139050532	3.700099207014237	-478.01632747174335	891.6641355552229	1413.2439749303567	121.34615362705077	548	3.702484750277067
39.29258111107538	3.7393148932887468	-607.8129118684155	647.6978012378149	1363.5148406422593	52.74231709110505	660	3.73982777967401
36.89874628198906	3.778530579563257	-583.8492209276276	779.0311907672703	1306.1564836323712	164.13179809487715	848	3.779714047622931
84.81175472057015	3.8177462658377666	-386.2689970352285	824.0089769104625	1347.42176158362	232.95875696794226	1180	3.8184897398080975
193.34571393690476	3.856961952112276	-467.227311107461	861.0021566058831	1515.2213332986335	215.13375909405985	1372	3.8586171479813545
153.49741966859983	3.896177638386786	-490.32257608049076	1010.1575459131172	1485.8809101765441	262.1432581824941	1604	3.8964765507318595
154.64330412543472	3.9353933246612955	-413.4422309423453	919.7553412043253	1366.812632891945	313.95509198664985	1976	3.9351721035016616
89.44929709947067	3.9746090109358057	-507.55208604686754	850.8663307461356	1440.0717118515495	212.4462928591429	2336	3.975446961810574
94.70381730202594	4.013824697210316	-410.50519643698794	867.1690093792047	1360.1257358377027	234.64571125473392	2816	4.014020291079593
88.77390266212024	4.053040383484825	-338.87298080945493	779.7430134905844	1269.6848543048586	239.53590980629914	3432	4.053730050287745
102.47844775869908	4.092256069759335	-282.718622249944	644.4154279450513	1181.5258069795268	275.59539596000394	5148	4.093296729680018
83.99587051324406	4.131471756033845	-287.75313263433145	628.6933571874355	1039.0422036039745	236.04867561710617	6924	4.13237635446507
84.51452523643306	4.170687442308354	-268.07410258245636	511.76939447056884	937.5005776335266	177.35810555268318	9652	4.171998518207193
59.19313377752496	4.209903128582864	-262.9953705167504	464.67280103838243	900.7591166683316	167.59872964422266	14400	4.2113314692448265
69.86695358985435	4.249118814857374	-229.49584083248646	455.7510883903533	853.5935598816336	191.09862046141097	19684	4.250287540517631
85.2182681730178	4.288334501131884	-212.79727363789976	463.4002234597133	821.3489422441977	210.75201586950394	25568	4.288868950587492
79.23496946654541	4.327550187406394	-202.67276771550405	460.69923980900967	791.4392754194603	209.05541734504558	30732	4.327985516621916
77.01873265758377	4.366765873680904	-201.13165719528297	413.77234175876583	776.3895543379086	191.03958184456548	35112	4.3669271175569015
66.43000627975334	4.405981559955413	-190.65062102168758	401.88243230366606	769.7552428392997	195.13487213156426	36944	4.406077738734356
53.994645130310346	4.445197246229924	-190.40259132969186	351.2995408182851	730.0688335856863	164.40590112060892	39468	4.445541355449369
60.217985666350614	4.4844129325044335	-168.4583190509602	348.31197884291396	728.0711985521801	172.075786151964	40708	4.484369844847596
45.615914365938806	4.523628618778943	-173.72748226980184	326.3215468375711	711.4487108084052	160.95073773611153	40292	4.523625344356976
46.13794004066949	4.562844305053453	-168.07310240481456	306.0107551920355	687.9167964959438	156.44489271086383	40516	4.562583432064058
42.835128627573795	4.6020599913279625	-150.75682597077085	307.0356350682341	665.1677160622512	166.37504476983466	39900	4.6020622998431024
37.57339953470546	4.641275677602472	-149.94464151190732	265.9738703236435	663.7685945838167	144.73096481021946	39028	4.641088054105622
34.32640900875049	4.680491363876982	-143.82859737352828	247.56414832877272	633.0979986118579	125.23616670325147	34372	4.680033177409465
27.59689514374486	4.7197070501514915	-143.70929716061005	230.54189794626086	597.6605225262036	107.25052264726106	31088	4.71959834496044
15.358604883452244	4.758922736426001	-144.70024248992468	193.99826920348914	586.2797988107823	90.65390084263673	32836	4.7592445471422336
8.839598651948108	4.798138422700512	-138.97574683592575	174.18129656997917	531.2802170779095	69.46042162797919	38820	4.798752355714513
7.511775893099184	4.837354108975021	-133.97030293702483	164.05029937090148	521.4956802708364	59.76037625896361	41220	4.837342603233642
2.839875868069157	4.876569795249531	-131.39592075142787	143.33236760658679	476.0098758155859	38.751533299404024	45856	4.877295352980056
-2.758657244179176	4.915785481524041	-126.73348770821303	131.0716111410818	460.44199614863606	34.0870084972861	52256	4.9159933995194365
2.627444926522003	4.955001167798551	-114.88851102541594	125.75522898999407	422.62872863495915	32.045333008073754	54556	4.954959462327384
-4.307658488236484	4.994216854073061	-118.42130867791093	109.05798104899804	389.8143328992257	10.337268428730638	53732	4.994469186886853
-4.6238238316555	5.033432540347571	-109.43702985308664	104.36203441181783	359.1370677080207	9.552768063511353	60880	5.033801564749203
-2.2408864658136736	5.07264822662208	-102.36552712301636	99.10933907926665	323.8332620268464	6.12763450844545	62484	5.072467509598475
-5.922243442220861	5.11186391289659	-102.14887026703036	93.17729667339154	340.9922115587968	-5.469008376477548	56812	5.111602224419717
-4.66628649429731	5.1510795991711	-95.91450087575868	85.73329084880788	320.11089660373614	-4.9820876236163585	54356	5.151043995310643
-3.157159157892238	5.190295285445609	-92.60940099633808	82.19922568119728	344.16781129747244	-8.819317537848862	49224	5.189638944710399
-5.363507633068366	5.229510971720119	-91.53380485218258	78.79176444235964	297.33353101829266	-12.96990485505563	41972	5.2289021138864635
0.0387428237554559	5.268726657994629	-84.24830131593444	81.1393145038619	322.9003810065908	-6.429141783848393	33172	5.267846910427141
0.44260554520042206	5.307942344269139	-85.12726119309991	80.46956692776621	294.351513813351	-14.985410589745058	22876	5.3065234115602
0.3946100039538578	5.347158030543649	-86.92563947672897	74.94039925162906	341.7461054548354	-13.562035025939206	15860	5.346438880572966
-4.1774028663649005	5.3863737168181585	-87.02349224159752	76.98951021753055	351.7015726746473	-27.562769655112813	13656	5.385652575829222
4.866350887568842	5.425589403092668	-75.84598043152619	77.72975596264405	331.6794778190127	-12.33506094337269	9668	5.424254268380549
3.3069085939687284	5.464805089367179	-76.59361000902709	78.1721864458741	301.5310757129538	-17.050923936344404	5472	5.462882872730838
10.294980502618273	5.504020775641688	-72.81724969368042	90.65887591054707	418.3318847139091	-14.483139596373668	2540	5.500198548901225
7.050887285879071	5.543236461916198	-83.41480234878327	94.48842515989236	224.92193190229273	0.40929474259729864	664	5.539726651296104
-5.9357213007278915	5.582452148190708	-98.74855649496021	121.46288889485731	390.94784985270496	43.7739235580504	308	5.5822124767239325
