[S III] Delta T	T1	T2	T3
-4901.9607843137255	373690860.81928074	271077129.58073354	306199018.6951941
-4705.882352941177	353911851.6601454	292435611.4785533	232113848.65591347
-4509.803921568628	286748651.4491323	203281255.24785554	107873821.84538907
-4313.725490196079	178471092.87052733	47711164.01505814	147324153.84122348
-4117.64705882353	138653181.90447873	59249714.259836644	98921454.87259166
-3921.5686274509803	119259023.34414855	49661795.573869675	75548436.50749013
-3725.490196078431	114329443.657917	36638212.3480681	37676291.44822517
-3529.411764705882	85185767.86366351	73327466.46656129	66530200.73490541
-3333.333333333333	102932695.98612165	124462144.15948516	81443366.89893283
-3137.254901960784	121015420.42405835	92347391.43660875	113621575.26730543
-2941.176470588235	84764769.10203333	80364833.99037237	58138988.21841377
-2745.098039215686	113450014.25370541	119466337.40439634	72216977.27336293
-2549.0196078431372	151205791.80190113	86085553.14108473	72734023.51030365
-2352.9411764705883	142443266.25714347	70097549.58237313	78610032.472893
-2156.862745098039	162005208.90116152	49884638.36898598	58556755.74442509
-1960.78431372549	216251667.96681082	187230869.51250607	176674025.54648304
-1764.705882352941	254847271.38632652	129765032.63265496	220502840.50966078
-1568.627450980392	405734231.2252178	152310903.44974345	141775383.84522292
-1372.5490196078429	464349436.8537145	114328359.29324748	168406449.10112768
-1176.4705882352937	721299928.5599946	200014121.0204699	207199351.7573918
-980.3921568627447	1545538220.5980935	439790028.17435634	360163706.46420974
-784.3137254901958	4328565721.996187	1573985677.2967076	1365147159.3395963
-588.2352941176468	11885393484.955091	4417400894.418027	4233535277.1142683
-392.1568627450979	37383249071.38329	17914565657.718426	12847104296.466784
-196.07843137254895	109384947499.52654	121166188896.27917	101952054865.7495
0.0	174475581605.29697	277964664803.494	313888761833.4633
196.0784313725494	105114251492.03247	109263189397.11842	95341144513.5549
392.1568627450988	35898845547.58683	13952883150.117271	7606485007.761431
588.2352941176478	14987187160.45106	3623675963.0012856	1665044156.2769127
784.3137254901967	9036756671.595348	2404661525.143964	917857682.8953961
980.3921568627457	6746948939.351432	1518886755.8346975	344147025.9052998
1176.4705882352946	5960147974.208076	1248391694.048285	288915589.316668
1372.5490196078435	5327255865.305824	860909396.1932673	155361632.728311
1568.6274509803925	4710151893.403026	670146331.5560944	121504345.88347459
1764.7058823529414	3911286922.125257	429572082.0908467	185972554.17923644
1960.7843137254904	2864980604.1194315	303528158.2895256	153366057.28188393
2156.8627450980393	2029412549.876491	213235108.12626094	44965787.63813175
2352.9411764705887	1373719851.435202	93701257.3079359	130261010.29120977
2549.019607843138	920025873.2050202	117724584.71364862	112829849.74740025
2745.098039215687	521911984.24803936	138419966.5234034	52545401.08333744
2941.176470588236	377491733.90325105	94240835.66625488	34055789.15954773
3137.254901960785	316026199.54271054	131300323.50471574	62755225.99297726
3333.333333333334	194727007.94874972	50412177.31089859	37669150.88875599
3529.411764705883	100827173.83950298	28767581.358034544	40140960.15572566
3725.490196078432	92640762.45910062	23397788.150037013	66872014.55834801
3921.568627450981	117109081.08094832	47179355.5544643	69839955.92447475
4117.64705882353	113941613.05121443	44819976.89783703	79884657.93996266
4313.725490196079	141131046.33986306	53510463.80148129	82834336.11896276
4509.803921568628	146511814.10304236	73555400.49890304	75113504.40068123
4705.882352941177	205693560.97049415	79987267.1562835	104960145.6482935
4901.9607843137255	171821762.7295326	104052604.14162995	21311112.172921192
