Y Upper Quartile	Y Mean	Y Lower Quartile	X Center	Count	Y Median	Y Std	X Mean
7446.456452501074	7276.714145089292	7106.971837677506	3.6216678344652173	128	7276.7141450892905	169.7423074117837	3.614579506698985
7105.488139130304	6766.4903568672	6410.700504940922	3.660883520739727	512	6810.001057602256	549.5552132168815	3.6704615813412675
7886.935842502072	7121.666043773891	6565.340759255124	3.700099207014237	704	6929.346415181623	750.2322679638029	3.7062541965055344
7906.19479961477	7416.028628219021	7036.369582251178	3.7393148932887468	1280	7577.812886230191	669.7960201567673	3.742236661849424
7708.960883058112	7238.611101890283	6848.364153372903	3.778530579563257	1600	7305.851775820941	736.8474083521777	3.7780269565897977
8188.212533039976	7512.016990265719	6904.512837594521	3.8177462658377666	2048	7343.984166531836	804.7756406737647	3.818918384076577
8417.737621372524	7690.25332072122	7025.356624732774	3.856961952112276	2752	7603.739262831937	765.2371439697224	3.858829712952972
8330.97805122177	7906.268944752459	7397.331075891206	3.896177638386786	4096	7890.419490271113	737.6625135719288	3.896611117436356
8208.7635547522	7850.642956131034	7516.785696786832	3.9353933246612955	4096	7823.624932685161	612.2179359889651	3.9348646432158736
8122.057416335104	7690.995060243798	7363.217608168365	3.9746090109358057	5120	7734.838934670894	581.9132731409697	3.978202559321963
8003.292633966111	7757.811659935358	7429.585315964258	4.013824697210316	6784	7709.657311870242	451.72257056641706	4.015375279224415
8170.231680467419	7861.553510869638	7513.118809776166	4.053040383484825	8256	7875.552188385922	467.60421926760966	4.053112235227211
8189.928090383733	7895.381292008793	7676.578332283019	4.092256069759335	9088	7903.787714180527	491.03763956324093	4.091891754417708
8081.807025284827	7872.2720434430685	7598.541307829862	4.131471756033845	10112	7816.247325650894	437.07034287422624	4.132537127522835
8106.538928125539	7882.0871095645725	7689.908618156083	4.170687442308354	18432	7887.247616860853	339.1683466523481	4.173254032686976
8075.523007306635	7867.44717647673	7672.649110207332	4.209903128582864	35968	7879.919237751385	318.13685045826475	4.211557095029634
8081.270173545783	7896.397238656292	7708.169746671735	4.249118814857374	57728	7902.190973100208	297.880576777948	4.250115984081961
8083.548769764027	7910.394737975022	7738.462761778344	4.288334501131884	65600	7912.915537576664	290.0128089522846	4.288674323987576
8099.130991634179	7922.338829211541	7751.904077953651	4.327550187406394	83200	7927.80012711858	260.63123104263576	4.327868692214008
8126.662738142854	7950.993867017156	7782.828345555274	4.366765873680904	79872	7957.821982486008	257.4945254090462	4.366708907923857
8120.469834296571	7973.973030783758	7816.075566928515	4.405981559955413	88384	7964.412074442919	235.36528876486955	4.406230216887892
8142.573106138506	7993.60694819379	7854.418196185007	4.445197246229924	89280	7988.8584475066955	223.55013291804983	4.445036904545682
8166.047815845038	8023.383328925157	7893.001494481432	4.4844129325044335	89088	8021.006592291126	214.46875463917084	4.484257087042318
8185.242338485807	8046.14750613499	7904.488040234187	4.523628618778943	90816	8043.704160966764	216.40702955442967	4.52349750591617
8203.979728931834	8068.463479725709	7929.042492875141	4.562844305053453	87232	8071.9110144534625	201.56413421853034	4.56239040331439
8238.828601180207	8103.650417407979	7970.719027261324	4.6020599913279625	86656	8113.128768258733	195.95758806162985	4.602022008210815
8260.922537596856	8136.763831561898	8012.059876784095	4.641275677602472	85888	8144.612764667867	187.70312000620473	4.6413495892348635
8280.13393241825	8153.019260954256	8040.571242189307	4.680491363876982	65856	8156.834802145603	190.3529867733176	4.679341702956277
8293.107599780036	8184.4285908454385	8082.066889840585	4.7197070501514915	57600	8179.874512793509	170.0697867968597	4.719706841607507
8294.968203282118	8204.782226009693	8107.618496095061	4.758922736426001	58944	8202.912428549897	145.35513346844814	4.759045454103584
8300.738348936635	8217.025407532508	8124.0337455504705	4.798138422700512	68544	8213.953041173005	162.41464113425158	4.799630157560262
8327.774100905179	8244.389681039775	8161.841436922001	4.837354108975021	64832	8242.693144589994	127.81024334688483	4.836696962763251
8356.653944675929	8270.673620593283	8189.98580103996	4.876569795249531	68096	8270.547530752203	131.00229398247163	4.877470196247022
8385.8973937551	8298.38377369588	8215.428164692923	4.915785481524041	78016	8304.322025180029	135.59325237474897	4.915491713963213
8409.673953314494	8304.98682824548	8211.621912022021	4.955001167798551	77376	8318.14174507892	157.36645230818849	4.954940658983282
8405.59920613056	8285.42432848782	8171.248588259166	4.994216854073061	65536	8289.080812379432	178.45769716974047	4.994067514808352
8407.129238109843	8288.57397452736	8161.25636410277	5.033432540347571	80704	8282.994570803357	185.47733641365755	5.033881775217151
8428.040449914039	8298.212920405493	8158.950482839534	5.07264822662208	74112	8278.901257174402	199.66646677133605	5.072609640136492
8463.806554049635	8327.83471554865	8188.935533894883	5.11186391289659	65024	8307.626499382344	199.61593769849554	5.110722044419113
8508.46155506698	8359.524805329625	8208.497280219013	5.1510795991711	63232	8329.449996020505	207.76504311122486	5.150897484244829
8523.148260651718	8376.554290601904	8227.457345258274	5.190295285445609	54528	8341.688698149552	195.34044337070037	5.189625553731231
8490.160105415622	8379.95112819973	8238.318841393275	5.229510971720119	46528	8328.392635887358	203.996723353768	5.229128509667043
8547.569242888694	8414.199951123841	8277.035490015456	5.268726657994629	36160	8372.678646309341	198.34689356037154	5.268097630877762
8631.490319380297	8486.492204810162	8334.670526276692	5.307942344269139	24064	8441.963938789437	229.1125005489218	5.306662912479863
8711.588612380601	8564.381512195869	8399.2363456515	5.347158030543649	17536	8473.89135693526	259.57063870333303	5.347441112136169
8668.551458661977	8575.007530164194	8398.089039641724	5.3863737168181585	14400	8511.913498700917	255.24059987007038	5.385563090117662
8689.69320125256	8592.455744430792	8421.364190768953	5.425589403092668	11200	8498.489303050137	290.3816044254461	5.4244986426874275
8702.38157871521	8632.724275994888	8448.761806277018	5.464805089367179	5248	8521.43474602735	334.8212366908871	5.462429072049988
