Y Mean	X Center	Y Std	X Mean	Y Upper Quartile	Count	Y Lower Quartile	Y Median
7927.235597875755	5098.0392156862745	890.2139194831424	5104.7630809385	8378.857976748684	1920	7452.636213491188	7925.870136498679
7852.118119641662	5294.117647058823	785.4454144060138	5296.1293494646125	8330.026015762827	2284	7392.671652997645	7886.490909830422
7892.096597569402	5490.196078431372	832.2768806112705	5493.04420983908	8377.66400103153	2512	7398.193127414301	7891.2906460032855
7846.618025227141	5686.274509803921	832.4013631547822	5689.0787654903215	8291.598951064172	3100	7383.323381937066	7876.6242669846515
7873.040266684385	5882.35294117647	726.1602371208176	5887.848105059699	8273.795385668072	3868	7476.610369801987	7862.488633373941
7910.037816491452	6078.431372549019	700.0647401269079	6078.851897585294	8294.815919267727	4468	7521.909159034658	7924.924200363652
7877.197386051704	6274.509803921568	728.7973438289166	6279.447103763316	8293.242086220607	5888	7471.132018754489	7886.895028766716
7887.373695162606	6470.588235294118	760.8153762580723	6475.435571526452	8310.866687994981	7032	7447.2520303339015	7906.242713036094
7883.325253355585	6666.666666666667	709.7409345231971	6670.419967398336	8276.333513019368	8816	7495.52363584829	7900.551959017241
7925.35325811116	6862.745098039216	683.5951665725014	6864.32271091178	8309.359737414397	10044	7539.460360969723	7946.968254505305
7908.903023582423	7058.823529411765	645.4852575180388	7060.816397244487	8290.17780827148	12456	7527.864021273309	7923.0876802799
7917.399970084661	7254.901960784314	653.2451318557337	7257.680903198567	8294.406228094598	15148	7546.713913603536	7953.023881263031
7939.04142076331	7450.980392156863	629.8761942456525	7454.607499170348	8295.266707434948	18372	7591.257597135708	7978.5813902950085
7952.305732934069	7647.058823529413	592.040743325146	7649.432003907273	8307.554190075429	22664	7619.799842797046	7993.228024019401
7971.781322524237	7843.137254901962	597.1448842185491	7847.104054917512	8316.686193464746	29188	7652.698321527391	8015.448594029635
8005.01741055649	8039.2156862745105	553.1820424508218	8042.910632511644	8330.167652415486	35760	7715.163502521342	8046.193532735776
8032.769860110917	8235.29411764706	534.3316613213563	8238.325986048883	8343.448252941302	45452	7761.699167615372	8080.643657901948
8064.192952210931	8431.372549019608	510.9885795984227	8435.08657499929	8363.37546751873	56684	7812.169281313098	8117.169661463381
8104.181127250471	8627.450980392157	489.62191805840763	8631.07535382452	8388.243278675413	70768	7864.338124403832	8154.896519781332
8146.484562055397	8823.529411764706	469.08026359217354	8826.835029346938	8418.798755926466	86460	7928.316902196392	8194.368303567782
8181.77130646779	9019.607843137255	450.6780876298203	9021.801542749634	8454.280930675588	102400	7963.788119733717	8222.772618291317
8211.890775597953	9215.686274509804	436.6463833995433	9216.601887644269	8475.000940492479	111936	8005.878796151757	8253.414750952232
8215.640502489387	9411.764705882353	433.38707930982883	9410.25361821842	8474.957669499428	111164	8013.730595103885	8255.664170952086
8220.515111173865	9607.843137254902	426.58794303921457	9606.552469928409	8473.428869860263	104668	8018.573494341654	8260.402231568614
8228.17251796058	9803.921568627451	427.3952417152183	9801.646217818095	8481.59009725533	93560	8026.591928193075	8266.490810619804
8238.02563350303	10000.0	443.372891067928	9997.793364775578	8500.331230509637	80044	8030.254184583049	8278.954441319393
8246.467758487875	10196.078431372549	474.4878172622725	10192.230758011003	8512.414255574566	65316	8019.881605626844	8283.97090699373
8241.781607697778	10392.1568627451	495.7469000669557	10386.635738339162	8518.526047023512	49488	8020.658545957401	8286.253651919724
8241.05672990621	10588.235294117649	527.1836687642248	10581.987958107402	8532.30220042761	37552	7987.100807048916	8287.898711776234
8228.14328702329	10784.313725490198	561.2976011909398	10779.192879893444	8551.586274218052	27228	7955.391824172715	8280.792655356563
8210.9880627763	10980.392156862747	613.110071038048	10975.64829817095	8555.023983025334	19716	7931.131856661622	8271.469119759486
8187.135603850514	11176.470588235296	647.8891302039793	11172.538042206066	8548.508184338865	13800	7877.4562409212795	8258.299176273638
8182.386345856728	11372.549019607844	713.4556901382061	11367.20433137559	8579.028405280842	9940	7808.690992875557	8245.828808415243
8147.65945975944	11568.627450980393	750.8086768901276	11562.456440391992	8579.625053330128	7364	7740.863057835863	8196.817762493949
8105.035185834193	11764.705882352942	774.675475420675	11761.751282585406	8571.240948799817	5576	7638.946735323952	8142.085688580515
8123.9892724439605	11960.784313725491	894.271188530422	11953.10136954921	8612.19794462152	4108	7663.117725792333	8140.6267129213165
8074.601945438996	12156.86274509804	877.7442394208914	12153.51228370448	8593.628624498073	3228	7565.232826782351	8063.3513960845885
8042.912157631113	12352.94117647059	945.0091668263929	12348.823022054003	8597.237283346776	2664	7535.885650277768	8045.696744433997
8041.740972890859	12549.019607843138	969.8129291942945	12548.186377718379	8533.013422819266	2192	7509.685228370171	7984.30979701293
8037.078641670486	12745.098039215687	1040.4414658106866	12741.951688836598	8607.827809149425	1888	7440.9578764755615	7929.798374170383
7923.92694206255	12941.176470588236	1036.0452286812772	12940.973774147364	8519.235771303145	1496	7382.450599598076	7968.290411352591
7956.196264882622	13137.254901960785	1094.5507055856165	13138.008925724953	8478.716548839733	1344	7377.589879637408	7880.018036826066
7924.993133010793	13333.333333333334	1095.0738237862865	13330.884942125002	8591.241861657785	976	7255.3922565359035	7870.280625789013
7875.256103455226	13529.411764705883	1038.3365724370822	13532.948927825628	8509.51285976254	960	7202.523470550036	7763.949747596081
8155.2637183420775	13725.490196078432	1304.8564032754016	13725.207186407988	8800.539085172162	804	7470.122198699069	8036.40871973855
7979.411504104717	13921.56862745098	1222.5445860048071	13919.478126390595	8832.532311683328	676	7230.379088521804	7989.244806257908
7937.19539098564	14117.64705882353	1100.1702119960735	14121.25471682882	8512.897559420753	560	7343.94332178845	7937.732666811435
8039.312405636152	14313.725490196079	1213.5254695231824	14316.933958561258	8825.530018735753	592	7221.75024246244	8076.841776684452
7814.602758260946	14509.803921568628	1162.6686284437133	14508.21212409265	8664.239548973821	476	7189.347076756467	7754.250072479551
8028.405719921144	14705.882352941177	1433.978207271632	14706.99156561402	8734.543885755906	420	7116.874357859397	7997.721382983611
8259.487526082372	14901.960784313726	1474.2658206683986	14901.523844611153	8856.758795464772	404	7443.507219088588	7987.921687885334
