Y Upper Quartile	Count	Y Lower Quartile	Y Median	X Center	X Mean	Y Mean	Y Std
nan	0	nan	nan	3.6216678344652173	nan	nan	nan
nan	0	nan	nan	3.660883520739727	nan	nan	nan
85.48258098036058	2048	-312.7782685111015	-113.64784376537045	3.700099207014237	3.711660810978036	-113.64784376537045	199.13042474573103
-54.057419040082095	5120	-204.91110344702793	-104.03739829542064	3.7393148932887468	3.7377730572435253	-129.1620584519791	129.99857358392927
101.54997916759567	5120	-237.26520021843862	23.117950083102187	3.778530579563257	3.778543881564952	-66.12716000143482	212.31387689086534
76.3373626585053	11264	-145.33214166904145	-85.4728364036946	3.8177462658377666	3.811513828172569	-41.96013011445063	115.12527834563029
272.86907868524486	9216	-44.9937444049101	185.96814265776266	3.856961952112276	3.8574133108812436	121.64859284761981	196.80808141669667
37.574373293798544	16384	-140.16351007403364	8.64705852845509	3.896177638386786	3.8967696464644472	0.18981438546137497	164.591566123007
58.192024601787125	19456	-79.02802353369952	5.118227740405928	3.9353933246612955	3.9335511789855104	-11.357949170929427	116.75968140439485
-22.980360748504154	12288	-131.1785112093089	-115.7673659981856	3.9746090109358057	3.9801703942087	-63.48789046365285	93.96522313808742
157.32557229586746	18432	-79.01228022471878	28.05583171857961	4.013824697210316	4.022165112483351	25.066883305823517	162.76374569929328
94.79162748740191	24576	-85.20270115007952	-2.898158799424891	4.053040383484825	4.052116807359117	7.24252146235915	115.56267569329286
73.12086959306544	19456	-132.33855213414427	-25.713546106369904	4.092256069759335	4.093774731110934	-19.40458871209969	140.96540581595173
128.53913112220516	24576	-31.51246892183508	-5.160740275167882	4.131471756033845	4.1371892712349	28.50681895610766	106.68660285398666
63.20242174749728	30720	-58.50656843026991	2.124039250464193	4.170687442308354	4.1730074159171355	0.2574035116188194	85.69124041467444
59.93217156970786	65536	-47.30239919400765	9.405169559231581	4.209903128582864	4.212019942339351	4.878555492830557	97.82551305092915
58.33244676468894	94208	-62.15142780269389	8.142468249442572	4.249118814857374	4.25067188111471	0.2313404605002965	85.44358349065493
34.829643144836155	92160	-46.97506148698085	0.4302995073830971	4.288334501131884	4.287538734849877	-8.735211041766384	78.49351537081834
51.05128982605129	134144	-34.868545051715046	1.88808411872742	4.327550187406394	4.326879135874955	3.985419963750857	69.78342429783751
44.19123373995535	121856	-36.24405217479034	1.227691918336859	4.366765873680904	4.366967286613713	-0.8067435322652327	62.59456284457449
29.213761609022185	119808	-34.93145665511838	-2.9362057675607502	4.405981559955413	4.4077536116934075	-1.0589769161983078	50.30091198642658
34.17867512785597	112640	-20.57361532529285	7.518482917059373	4.445197246229924	4.444211458375906	5.539403324903453	46.36438668051888
29.7166993573569	114688	-28.590896394338415	2.8556394977172204	4.4844129325044335	4.484369223046595	2.217394385865061	48.900270961537146
29.038469286171676	107520	-25.238835644360734	6.588685959692157	4.523628618778943	4.525280632645561	2.315563793823856	51.62838955457481
22.094192693706646	112640	-39.35392974766182	-4.717678327493559	4.562844305053453	4.561165820356175	-7.75197222573044	43.482500468899126
18.601202774527337	95232	-20.666726543067853	-2.395287760269639	4.6020599913279625	4.600793118918917	-1.6671299263848938	41.6848993946258
30.708598440423884	99328	-25.593326400694423	7.175847606509706	4.641275677602472	4.639029215152454	5.3341293572374875	42.79350499071835
21.30492222225621	66560	-20.761659385840176	-2.59113701437127	4.680491363876982	4.677764580575208	-0.6287776277999141	42.45462636393323
28.176466370583512	64512	-19.585567936228472	2.9134785579244635	4.7197070501514915	4.719142987935499	3.736980121751335	30.8320338015773
28.473246250056036	66560	-25.260431592210807	2.2899606914361357	4.758922736426001	4.757880571996043	-1.0874661146809768	39.895844802839655
22.138799488331642	64512	-30.90158025803248	-4.909279841200259	4.798138422700512	4.799235836483437	-3.354492723608437	31.76452853175602
20.35622028963371	64512	-20.45554859900767	4.430404533664841	4.837354108975021	4.837409756124215	2.2575468429112377	32.149830877786734
14.973647075699773	74752	-19.936621630828085	-5.895913486945574	4.876569795249531	4.876529314752023	-1.949558437161115	29.74802670772551
17.86707379915424	79872	-6.493924724361932	3.516471211647513	4.915785481524041	4.916903447516649	4.354804591666928	22.430107072397114
13.462571495991142	70656	-17.35363696150671	-1.6302430772102525	4.955001167798551	4.953796160580073	-2.3159139808492486	27.337138813578548
22.995980204952502	64512	-14.011556458415726	3.7929285110531055	4.994216854073061	4.994151471798677	1.8479820634138522	23.83583605893033
13.83872500410962	86016	-20.587356885319423	-1.069019360463244	5.033432540347571	5.034141367564611	-3.894471203665749	26.518528296268524
12.594517200850532	67584	-21.381215101544512	-2.0471724386870847	5.07264822662208	5.073315858185091	-5.005049287636597	21.851321801317958
18.093773418582714	74752	-12.051617917406475	5.944047779476023	5.11186391289659	5.109828084493993	4.9159404154530195	26.525190348956833
9.139597828061596	66560	-13.09643506991597	-2.0099618046770047	5.1510795991711	5.152108224895759	-3.1866718547536528	22.459321059818695
17.09487066747988	53248	-12.540407590074665	1.4241676184974494	5.190295285445609	5.191849715961405	1.346664786020413	22.877909973099822
6.36736674488202	51200	-18.314618362350302	-6.366756378789432	5.229510971720119	5.230960303845684	-10.15121873123142	38.29084203109126
10.839515205727366	31744	-18.940986310275548	-1.988240275913995	5.268726657994629	5.265607947701277	-2.814517471931404	23.28341256583943
18.43390882064523	27648	-16.76628392989369	0.8727838070772123	5.307942344269139	5.309670553341491	6.845462305414777	49.24012529511988
7.738826417746168	11264	-8.828766093611193	1.8117909525062714	5.347158030543649	5.35432935166825	1.1173091237944226	18.005008141990952
