[Cl III] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	13000220.956229355	9986484.179420793	4092549.4973703134
-1.4117647058823528	14315502.271170124	12499624.031946186	4461480.935299875
-1.3529411764705883	14574909.776301146	11637866.429351997	6526947.705287648
-1.2941176470588234	15819990.444558237	12737656.461150046	5760371.880160045
-1.2352941176470589	16459273.0263801	16029856.863333717	6972040.244826383
-1.176470588235294	19540285.813928705	17431498.612716738	8406184.950397383
-1.1176470588235294	18859216.26588785	14965091.80272791	7379155.147125865
-1.0588235294117647	20298454.416399267	17770402.744832102	8222870.96123384
-1.0	20034907.808873486	18724335.074820507	8399495.672981195
-0.9411764705882353	20408731.69412199	21222320.33695729	10976024.763575548
-0.8823529411764706	24758199.848715417	21237607.39080159	15812626.767770449
-0.8235294117647058	28402501.923312157	25968170.13515069	14049477.13925197
-0.7647058823529412	26625357.63348001	26239379.75300217	19301059.64636055
-0.7058823529411765	28494489.889129113	28227203.37791842	25484022.808631856
-0.6470588235294118	30147051.751247667	30963403.29240682	29399281.11808606
-0.5882352941176471	36372403.92933001	34847704.23800148	30444143.28669982
-0.5294117647058824	39029714.59948246	44833966.29039142	34962718.29236811
-0.47058823529411764	40267466.34697624	45730733.846002385	44962238.758472875
-0.4117647058823529	41938072.26383056	51182857.23509528	62962898.529001474
-0.3529411764705882	48755723.45719859	52716070.31418874	66577907.950072825
-0.2941176470588235	48989133.820215635	64131974.81210577	71664478.05828966
-0.23529411764705876	59588525.97755442	66598365.71785215	89174121.60773921
-0.17647058823529405	56942052.6856868	68765206.15001604	91210252.4298704
-0.11764705882352944	64314127.661048055	80125969.23470047	89697145.03226149
-0.05882352941176483	62863415.76661288	82357161.2394325	90426598.84993272
-1.1102230246251565e-16	63239637.14071177	71678709.43962026	96392870.81325307
0.05882352941176461	54519563.41836466	71441937.67351829	89132574.01723677
0.11764705882352933	62884909.169165775	66728517.29416243	89577598.23392864
0.17647058823529405	54423210.73808997	71899574.15307055	77608100.85330911
0.23529411764705876	57039181.04104184	64419565.919514105	67350385.93302046
0.2941176470588235	53421814.29831	56430559.88964658	60299001.353525154
0.3529411764705882	50785487.54542555	45793382.95859939	54934002.037603624
0.4117647058823529	42783942.8325269	45345665.35374387	43689439.517181136
0.47058823529411764	40654479.327582195	42312826.165480465	34841141.451291464
0.5294117647058822	37323480.49107862	40194227.770116016	26591316.17822794
0.588235294117647	33021891.921826463	26065859.904167857	23929416.842179034
0.6470588235294117	27566085.901211433	27921564.46785657	19538055.863830008
0.7058823529411764	26912718.97150563	17126804.44313388	15738306.017541228
0.7647058823529411	21492327.59402611	17992568.410095494	10856273.699663509
0.8235294117647058	18410069.415948745	14546602.069089469	8433482.591328762
0.8823529411764706	19126161.831133403	12472791.155229926	5411765.810338938
0.9411764705882353	15413818.053283274	10663013.21911437	5511565.868157594
1.0	16252452.702509394	11329257.241502412	5030356.158792564
1.0588235294117647	15182254.082417557	10825523.077385252	2480691.4758111695
1.1176470588235294	13803369.200197	10660617.78660363	2677376.6196413506
1.1764705882352942	12741532.614218589	5945376.144106946	2833849.37563248
1.2352941176470589	10839121.447708845	7150866.316885532	1542198.2654692605
1.2941176470588234	10832526.631754508	5319712.130383618	1698647.2147599908
1.352941176470588	9722576.253046218	6102061.179672417	912105.9576169935
1.4117647058823528	9188815.614129847	4178202.3286340646	870307.3862846041
1.4705882352941175	7551527.649467645	2864264.097112396	996514.7081209888
