Y Lower Quartile	Count	X Center	Y Mean	Y Std	Y Median	X Mean	Y Upper Quartile
nan	0	3.6216678344652173	nan	nan	nan	nan	nan
nan	0	3.660883520739727	nan	nan	nan	nan	nan
nan	0	3.700099207014237	nan	nan	nan	nan	nan
nan	0	3.7393148932887468	nan	nan	nan	nan	nan
nan	0	3.778530579563257	nan	nan	nan	nan	nan
0.001764931492811896	32768	3.8177462658377666	0.07887697051793661	0.0771120390251247	0.07887697051793661	3.8204060768379655	0.15598900954306133
nan	0	3.856961952112276	nan	nan	nan	nan	nan
nan	0	3.896177638386786	nan	nan	nan	nan	nan
-0.09744425888435826	16384	3.9353933246612955	-0.09744425888435826	0.0	-0.09744425888435826	3.9415762963356893	-0.09744425888435826
-0.13461138669216807	16384	3.9746090109358057	-0.13461138669216807	0.0	-0.13461138669216807	3.9609653236508104	-0.13461138669216807
-0.041578761293056044	16384	4.013824697210316	-0.041578761293056044	0.0	-0.041578761293056044	4.019555450686868	-0.041578761293056044
-0.06728139129354371	16384	4.053040383484825	-0.06728139129354371	0.0	-0.06728139129354371	4.05704885733612	-0.06728139129354371
-0.03300514332997063	65536	4.092256069759335	-0.014304424050125993	0.02085810367882757	-0.016209496380435763	4.10079128581786	0.002491222899408866
0.009389847105431698	16384	4.131471756033845	0.009389847105431698	0.0	0.009389847105431698	4.145614953272151	0.009389847105431698
0.05402917890110629	16384	4.170687442308354	0.054029178901106284	6.938893903907228e-18	0.05402917890110629	4.168799906795735	0.05402917890110629
-0.013957268317134293	81920	4.209903128582864	0.008608728516972596	0.037841155898525373	-0.00329207763301569	4.213561184888714	0.04596615890584397
0.01155818740620878	131072	4.249118814857374	0.016153271784759955	0.026912589737100305	0.02624199024111397	4.251888701266395	0.029614282229157397
-0.002136016326096145	81920	4.288334501131884	0.017658655987359762	0.03234136974062362	0.0295128121708248	4.290681081927497	0.03054504255575008
-0.01823669608895392	147456	4.327550187406394	0.0025920388287259863	0.02883387649130865	-0.0029674624958957473	4.331605501350087	0.02502680606347684
-0.0038719800697078126	81920	4.366765873680904	-0.003907402037357364	0.022327450533670974	0.0018381366901349726	4.36406195426891	0.00250853607130926
-0.011630051477453562	131072	4.405981559955413	-0.006955587628569897	0.013740554867292651	-0.003931291164160036	4.395812458272429	-0.000901164563032209
-0.007242294055774216	131072	4.445197246229924	-0.00015379703820949265	0.01469928425791053	0.0006373753229340698	4.448953685144718	0.008039344331199436
-0.008979589965349522	147456	4.4844129325044335	0.0023323119003351893	0.017818230099247764	-0.00492292650849891	4.4814195304064945	0.006762794526938638
-0.024829207828023638	114688	4.523628618778943	-0.009132880759819958	0.01822534245177566	-0.008440946393526024	4.523605105398789	0.005353554984075535
-0.008666788947478328	98304	4.562844305053453	-0.004069904852483866	0.004375350780195695	-0.004394607895655184	4.564677012928814	-0.0011565602558331822
-0.0017761598792623108	163840	4.6020599913279625	0.002984301120050208	0.01278808743351156	0.002463594583046052	4.598047569408575	0.009787922572846414
-0.007365914631173889	49152	4.641275677602472	-0.005494675323568378	0.0013601467136619438	-0.004944861598027636	4.638534233409658	-0.004173249741503608
-0.004834274887725265	32768	4.680491363876982	0.007213300123273483	0.012047575010998748	0.007213300123273484	4.684544998103395	0.019260875134272232
-0.00904666812483514	98304	4.7197070501514915	-0.0034831665717178586	0.013933250039545169	-0.004337207675874516	4.71747457604403	0.011683310305567182
0.004557496798335044	98304	4.758922736426001	0.011614391959267362	0.009249912054291796	0.0096249441029146	4.762424080305301	0.018068666370443243
-0.0027691167139645284	114688	4.798138422700512	0.0029778250952146286	0.007683624089847708	0.0021442208311857128	4.7930346523687986	0.002964119434133203
-0.013284381431298438	65536	4.837354108975021	-0.00698321946646299	0.009222731846090362	-0.011356723064286624	4.826530093079101	-0.005055561099451173
-0.0011842577455283235	65536	4.876569795249531	0.002797321520255701	0.005198520405423459	0.002081787414087733	4.875057069728172	0.0060633666798717584
-0.006424284140156016	65536	4.915785481524041	-0.00040589969629942213	0.008000780354440313	-0.0025669159623961948	4.911786661873233	0.003451468481460399
-0.0013584210807683675	65536	4.955001167798551	-0.0007647885367061357	0.0023923883968523536	0.00035821585561656685	4.952840111446975	0.0009518483996787986
nan	0	4.994216854073061	nan	nan	nan	nan	nan
-0.0028184215097306355	180224	5.033432540347571	-0.0007236711611935246	0.002757310943483959	-0.002214695845810649	5.028417045639189	0.002682568827215667
-0.0030759725414779373	49152	5.07264822662208	0.001744007954721634	0.004221396412667989	0.0011034044046370351	5.073451152469339	0.007204592001005807
-0.0020735344633364588	98304	5.11186391289659	0.0011545885908401231	0.005296994636731123	-0.0009132364748809594	5.121401520899373	0.00025579230320853426
0.002567426468298511	81920	5.1510795991711	0.0029159704303172475	0.0025141517687406125	0.003105353192444788	5.155308065232355	0.0043778915485850264
0.0012882799463444002	65536	5.190295285445609	0.002464839634332328	0.0019910339936558587	0.0025908963396797328	5.200731476572283	0.003767456027667661
