Y Mean	Y Median	Y Upper Quartile	Y Lower Quartile	Y Std	X Center	Count	X Mean
-0.014023670363660826	-0.0025932124565089007	0.007166209156194399	-0.03461604145178978	0.030524204725616323	3.6216678344652173	320	3.629526524585181
0.0017133208876080424	-0.002644407611997777	0.02257345707294032	-0.0321521426044833	0.06570614290476642	3.660883520739727	1152	3.6690655054393195
-0.002136867467713769	-0.013398151906245442	0.016915221123624726	-0.03768891899272782	0.07509882816108979	3.700099207014237	2240	3.6999978669247526
0.002048666400713361	0.008002698763843484	0.022451538796546763	-0.016414448754791314	0.03696632313661533	3.7393148932887468	3968	3.7414456026965737
0.00024698247567985556	0.0031478697290947652	0.02200728711797064	-0.022434129059922765	0.06428258223443228	3.778530579563257	6208	3.779326382924263
0.0006699718092608119	-0.0032733948586134583	0.021025851435453505	-0.023147883151389614	0.04657603617720814	3.8177462658377666	8256	3.819142341193508
0.005637271814205352	0.0016307775938273804	0.02446616179523751	-0.021177893056176362	0.04908273605375333	3.856961952112276	10624	3.857403104486941
0.0024721878302926543	0.0024844879389678966	0.02270952249765347	-0.016244696432706106	0.03275584105956922	3.896177638386786	13120	3.8960295075157676
0.0006070239953310773	0.0012175224229023346	0.019810544611699375	-0.01779716348544904	0.027465647675863302	3.9353933246612955	13632	3.933940535594832
0.00036367804138902175	-0.0006271221817191093	0.020504346296418934	-0.018431846521666184	0.03430451371657187	3.9746090109358057	14656	3.9748058718790054
0.0005797052792617505	-0.00012746523363252492	0.017669917411933016	-0.018143387010736898	0.032262141535077865	4.013824697210316	18176	4.014704256595573
0.0010342700893194573	-0.0004774896025820547	0.01712412553439652	-0.016247917057658174	0.035624466931582964	4.053040383484825	21056	4.053152540406309
0.0006011953405366808	-0.0013934891561051426	0.017484233053326956	-0.017412065933139157	0.02843726825603416	4.092256069759335	21440	4.092030424812368
-0.0015453264639107905	-0.0014671554583988687	0.01471308273052288	-0.01888591969316482	0.02464077604089051	4.131471756033845	23872	4.132258910811203
0.0012393237375404264	0.0010780973867816604	0.013855139386627838	-0.01284082608028624	0.029144042679338355	4.170687442308354	35072	4.173182327088027
0.0002386938016760066	-0.0009036949409056107	0.012566010390293134	-0.01272366448212826	0.02146238792208333	4.209903128582864	63104	4.211973276341877
-0.0008089205437513106	-0.0009738394597129617	0.010357539764809284	-0.011195544615526711	0.018210690801291302	4.249118814857374	92288	4.250043417609886
-0.00019613669773304595	0.0002984777193380506	0.010413414894325049	-0.01148172235986043	0.0181425452639453	4.288334501131884	101120	4.288584843303492
-0.0004023410433753588	-4.333814144862469e-05	0.008886704659261125	-0.009256646994401336	0.01490268128432397	4.327550187406394	124800	4.32781502372291
-9.675624971015444e-05	-6.788533761747244e-05	0.009013939628284985	-0.00861730555896171	0.014291936508661153	4.366765873680904	114112	4.36672491539979
-9.507203131021508e-05	-0.00017732175662587825	0.008410908938111914	-0.008547015463022969	0.013458181889835651	4.405981559955413	120704	4.405794783224138
0.00017332602379936793	0.00013739955465453356	0.008109837791023766	-0.007857178271755546	0.013088541608650299	4.445197246229924	117888	4.444889467105822
-0.00042185300960930286	-0.0007737913235315087	0.007368224783342552	-0.007545170252436857	0.01220600813832643	4.4844129325044335	112384	4.484139911409592
0.0005126692215491621	0.00020846087864899343	0.007682288101804364	-0.0068614794953413254	0.012110203035759621	4.523628618778943	113408	4.523490410354426
-0.00032907564235051145	-0.00031702310736526397	0.007529051753931262	-0.007637953184392669	0.011979759089662052	4.562844305053453	104576	4.562142827356663
-0.0006486539682014692	-0.0007574129481544804	0.006655149845815279	-0.007685080339260578	0.011376110999354745	4.6020599913279625	98688	4.601564775908456
-4.067259013682416e-05	-0.0002801661230177016	0.006906189939234897	-0.007413285583168329	0.011368632443942784	4.641275677602472	95296	4.640492532501694
-5.041210415469665e-05	-6.144527918984162e-05	0.006585375935868913	-0.007056082472825412	0.011145336823646589	4.680491363876982	73344	4.678850330984623
-6.615258677983437e-05	-2.597352548193396e-05	0.0062450490015475615	-0.006154511810858061	0.010475991271499514	4.7197070501514915	61632	4.719594596572773
-0.00014212938505010452	-0.0002076551864658451	0.006356124488739626	-0.006833067383098962	0.010652770782762248	4.758922736426001	60288	4.7588763952076825
