Y Median	Count	Y Std	X Mean	Y Mean	Y Upper Quartile	Y Lower Quartile	X Center
8469.3463325971	28	167.53247807578552	2.0218442524540343	8545.84367481661	8637.706983057846	8442.928473816672	2.0294117647058822
8479.077971156214	50	292.8596028332307	2.088146719465662	8365.38232131031	8535.506588648868	8234.518469077106	2.0882352941176467
8444.98223735353	71	243.54018897133818	2.1402203365473853	8429.54823616575	8503.907302450702	8255.674215879579	2.1470588235294117
8333.549245853264	56	273.1207149064975	2.211636471952151	8420.244980613728	8659.71601772702	8230.731536830013	2.2058823529411766
8318.585724133292	64	283.6313535014264	2.271058076964174	8368.168821152727	8528.983945988202	8167.440211676055	2.264705882352941
8370.455980348632	113	278.8128208341248	2.3232130518399168	8392.304217903871	8601.058304729788	8246.716517971687	2.3235294117647056
8404.953160790667	128	277.62193694011535	2.3846836710613575	8383.374562413577	8484.074169342815	8216.483715742259	2.3823529411764706
8435.298590546841	116	270.40070296897585	2.435103753706088	8452.34514735328	8683.13191036017	8295.134834878249	2.4411764705882355
8228.448775406636	168	240.47036229573413	2.5002998399172855	8290.638658657612	8522.543065522628	8136.209568362461	2.5
8423.839842142264	159	308.0877689018119	2.5639359732600666	8461.052762228785	8669.199704515355	8199.229949050257	2.5588235294117645
8289.83305781211	264	272.25609499727904	2.6189185026769857	8339.012620508223	8551.635734454518	8154.003526534056	2.6176470588235294
8381.862364779501	263	281.20371765820096	2.677125258213005	8368.088751172003	8594.550548293042	8219.690486779462	2.6764705882352944
8378.218028101568	326	247.20785409431085	2.7376063978812963	8371.476841094269	8570.83579830075	8177.262687960363	2.735294117647059
8415.250207458505	293	281.06761870831065	2.793476833618159	8425.779682520566	8569.038763308743	8252.068552255647	2.7941176470588234
8375.614733397762	356	259.6983410164814	2.853944663111935	8366.971606596737	8528.917129669648	8169.710351714186	2.852941176470588
8396.58647192335	500	285.99680924163636	2.9118590695665234	8402.04209771715	8595.447588134868	8213.395502610292	2.9117647058823533
8339.35260532718	560	257.9951221384916	2.9706004152676573	8366.78660450864	8547.525976850056	8188.219627035601	2.9705882352941178
8371.92151561574	631	305.85952783699855	3.031390772342482	8365.585810704426	8608.55238794909	8160.485478275704	3.0294117647058822
8409.292591067833	680	275.93640407419986	3.08699066245687	8380.096547611765	8559.372965800663	8194.891885729732	3.0882352941176467
8401.215397725122	722	299.4050041351694	3.147178838848277	8403.467731868823	8602.176346183433	8200.452444179244	3.147058823529412
8347.468326808192	782	271.0566103955906	3.206177073877291	8380.707749459376	8561.622267090164	8200.626117161819	3.2058823529411766
8413.384871586104	1075	301.462631028545	3.265479972435108	8422.65042594522	8641.66991087265	8227.357548800568	3.264705882352941
8411.464083955	1153	294.61518717822844	3.3243666160532177	8425.825554559418	8660.431938381591	8215.781819477215	3.3235294117647056
8426.71692477394	1357	287.91670357209256	3.3824988640719336	8422.129630210922	8603.076188708095	8237.546819905783	3.3823529411764706
8411.13280048356	1625	305.5377229208488	3.441476283172175	8419.117890146716	8650.680127145299	8206.257489659753	3.4411764705882355
8409.719564694875	1864	297.7292350915697	3.4992576223685568	8423.461557900244	8613.599767767466	8213.565607657594	3.5
8430.509721077955	1935	310.35432599706274	3.5605325028782726	8430.26390436096	8632.863076027199	8194.264111551136	3.5588235294117645
8473.202226768808	2175	318.8618713193934	3.6176649044508764	8484.030595926273	8712.49231003085	8265.409482458841	3.617647058823529
8447.482771502013	2575	342.51449610862875	3.6759744802226884	8464.734652048759	8714.201941369569	8207.90376811044	3.6764705882352944
8458.30032810888	2498	343.66141771339244	3.735680555931404	8467.73097877871	8697.855208545332	8224.667033393775	3.735294117647059
8478.543043604275	2616	355.0572284519797	3.7948544287871764	8489.33421031176	8741.068471279987	8248.17102448417	3.7941176470588234
8426.245939002172	2563	357.2100049751226	3.853673106180083	8460.827579962614	8732.899309664086	8194.751069726311	3.852941176470588
8500.69341785319	2379	346.4623163664832	3.9126472516687665	8500.08804589201	8760.229394660488	8241.345682649036	3.9117647058823533
