log10[ N([S II]) ]	T1	T2	T3
2.0294117647058822	0.0	0.0	0.0
2.0882352941176467	1119156.625	0.0	0.0
2.1470588235294117	438542.65625	0.0	0.0
2.2058823529411766	489473.59375	0.0	0.0
2.264705882352941	2353850.375	0.0	0.0
2.3235294117647056	4777150.0625	0.0	0.0
2.3823529411764706	10614456.96875	0.0	0.0
2.4411764705882355	51079777.09375	0.0	0.0
2.5	116292956.8125	0.0	0.0
2.5588235294117645	311522344.3125	0.0	0.0
2.6176470588235294	793459855.6875	17906907.5	0.0
2.6764705882352944	2245956506.0	256136756.875	0.0
2.735294117647059	4849991245.78125	1325041420.0	3647419.125
2.7941176470588234	6217328678.15625	2628262531.375	79863929.25
2.852941176470588	5807082743.96875	3001925573.25	415225416.75
2.9117647058823533	6307386313.46875	3073430711.75	1208441337.25
2.9705882352941178	7326213354.203125	3298679438.875	1561054445.0
3.0294117647058822	7597030104.4375	4436266476.5	2174487559.375
3.0882352941176467	6550347721.890625	4807311752.625	2441751210.875
3.147058823529412	4909357413.859375	5122373789.375	2469107512.375
3.2058823529411766	3821964558.734375	6955853135.5	3273346866.625
3.264705882352941	3340917929.484375	7181744417.625	5999467717.625
3.3235294117647056	2590680870.59375	7010034415.125	8084761440.0
3.3823529411764706	1593068100.6875	5177296928.75	7183078590.5
3.4411764705882355	1127677832.4375	4050387658.0	6370016591.375
3.5	714180280.375	3538722732.625	6369140765.625
3.5588235294117645	412008172.9375	2553276449.125	5410047262.5
3.617647058823529	149491645.8125	1733657747.5	3539232096.125
3.6764705882352944	49570576.3125	1302960551.75	2228361419.5
3.735294117647059	11790824.75	848277066.875	1765930343.0
3.7941176470588234	3515560.875	422389388.875	1749241692.5
3.852941176470588	0.0	143500477.375	1586971287.875
3.9117647058823533	0.0	44151318.25	1273609896.5
3.9705882352941178	0.0	10397250.875	811504641.75
4.029411764705882	0.0	5284056.25	506895214.25
4.088235294117647	0.0	0.0	244847398.625
4.147058823529411	0.0	0.0	102312050.75
4.205882352941176	0.0	0.0	36065433.625
4.264705882352941	0.0	0.0	3626780.5
4.3235294117647065	0.0	0.0	16894756.25
4.382352941176471	0.0	0.0	0.0
4.4411764705882355	0.0	0.0	0.0
4.5	0.0	0.0	0.0
4.5588235294117645	0.0	0.0	0.0
4.617647058823529	0.0	0.0	3035513.0
4.6764705882352935	0.0	0.0	0.0
4.735294117647059	0.0	0.0	0.0
4.794117647058823	0.0	0.0	0.0
4.852941176470589	0.0	0.0	0.0
4.911764705882353	0.0	0.0	4102468.0
4.970588235294118	0.0	0.0	0.0
