X Mean	Y Mean	Y Std	Y Lower Quartile	Y Median	Y Upper Quartile	X Center	Count
nan	nan	nan	nan	nan	nan	3.6216678344652173	0
nan	nan	nan	nan	nan	nan	3.660883520739727	0
nan	nan	nan	nan	nan	nan	3.700099207014237	0
nan	nan	nan	nan	nan	nan	3.7393148932887468	0
nan	nan	nan	nan	nan	nan	3.778530579563257	0
3.8186413318075694	-5.889525486227285	43.37832487116248	-49.26785035738976	-5.889525486227285	37.48879938493519	3.8177462658377666	32768
nan	nan	nan	nan	nan	nan	3.856961952112276	0
nan	nan	nan	nan	nan	nan	3.896177638386786	0
3.9400835145108726	37.88443138347975	0.0	37.88443138347975	37.88443138347975	37.88443138347975	3.9353933246612955	16384
3.960165547183914	-42.23656237265095	0.0	-42.23656237265095	-42.23656237265095	-42.23656237265095	3.9746090109358057	16384
4.020899337345966	59.75881107294299	0.0	59.75881107294299	59.75881107294299	59.75881107294299	4.013824697210316	16384
4.056380979754649	69.650013098013	0.0	69.650013098013	69.650013098013	69.650013098013	4.053040383484825	16384
4.100435995785297	3.24253884062864	11.52149101196266	-4.0381977563502005	5.449599468532142	12.730336065510983	4.092256069759335	65536
4.145215010412786	5.735087579501851	0.0	5.735087579501851	5.735087579501851	5.735087579501851	4.131471756033845	16384
4.169806538877162	-30.14898240715229	0.0	-30.14898240715229	-30.14898240715229	-30.14898240715229	4.170687442308354	16384
4.213446010351722	0.4910293472603371	17.828845133253715	-14.237101273523876	-3.5482886769550532	1.0350719678153837	4.209903128582864	81920
4.252290927864152	-2.945199528485773	18.121944808482624	-18.024190244265355	1.1926342411961741	8.977734539192625	4.249118814857374	131072
4.290396135837405	8.062686372515419	4.613952422272223	4.549379860369299	5.089309485069862	12.513086621705952	4.288334501131884	81920
4.331607432898803	1.457245577019118	13.369276922794564	-5.498637348015109	0.8384469310494751	8.697202090169412	4.327550187406394	147456
4.363824761125061	-6.386952083149663	24.411019655511492	-4.162291380529496	-1.6974981346393179	4.899986870494104	4.366765873680904	81920
4.39589633087131	6.09806275177516	18.823577692769547	-6.847097624911839	5.303396794550281	10.422110894514844	4.405981559955413	131072
4.44916979018565	3.2808945628661377	9.421713667361182	-1.402072162161403	1.4283937152767976	3.3263402330703684	4.445197246229924	131072
4.4813687425054045	-2.6771864709498914	12.33698165628319	-13.574990885701482	-1.5887024835483317	5.410178279640604	4.4844129325044335	147456
4.523337980767397	5.467377785297556	8.933485140184926	-3.099127199195209	10.991717271010202	13.558445175236557	4.523628618778943	114688
4.564928232754993	2.0333769668216823	14.008355206668734	-10.324722020021	2.392534514609906	9.844443062102073	4.562844305053453	98304
4.59833712710424	0.5479394914786099	11.915566886468762	-6.285050424934525	1.3283445311553805	11.83120367423362	4.6020599913279625	163840
4.638550303709248	1.7313760473086102	3.1592633219981514	-1.3639313650601252	0.4887392446416925	6.069320262344263	4.641275677602472	49152
4.685341895956213	13.187397286990745	11.199529338528007	1.9878679484627355	13.187397286990745	24.386926625518754	4.680491363876982	32768
4.717352916626276	0.8640104144299888	6.126028925383786	-3.6837614985088294	-1.4995075888846259	9.062989768121042	4.7197070501514915	98304
4.764674270399289	3.9897305877504032	5.025012880234312	-0.6029803489491314	5.273230392467667	7.961738554418844	4.758922736426001	114688
4.795531606344319	-3.2051285920800487	4.315275000560803	-2.7348086331130617	-1.678403426620207	-0.7635931134191196	4.798138422700512	98304
4.826475566627277	1.5392386295789038	8.410026309439274	-0.3299576291065023	5.5038677672964695	7.373064025981876	4.837354108975021	65536
4.874958061588529	3.4520472011608945	2.6183185415804755	3.1796219495786318	4.604146114459581	4.876571366041844	4.876569795249531	65536
4.91188716371287	1.6404306540757716	3.5794956497747776	-1.0093804103016737	0.46915855024326447	3.1189696146207098	4.915785481524041	65536
4.9529738473697105	0.3759662821908023	4.7892278564810775	-3.3348066519465647	0.21109619024991844	3.9218691243872854	4.955001167798551	65536
nan	nan	nan	nan	nan	nan	4.994216854073061	0
5.02837554155499	-0.33780954424781323	4.629814566081499	-3.8222633765381033	1.7746904722498584	3.5533805489085353	5.033432540347571	180224
5.07333986064248	-0.9506994495416924	0.5958113826013121	-1.445325407128621	-1.294145031428343	-0.11262791006811312	5.07264822662208	49152
5.121227569984686	-4.3398067230979605	3.493510381580198	-8.620314756943117	-3.573280633207105	-1.3174923028036574	5.11186391289659	98304
5.15550270446074	-0.6672293156938395	1.1458567411481688	-1.8214238959935756	-0.5773728781186946	0.18797227434515662	5.1510795991711	81920
5.200733585524089	0.7521305876944098	3.962476994285072	-1.402476422743348	1.6769425550446613	3.831549565482419	5.190295285445609	65536
5.225751757859168	-4.565687672505192	7.8176368277336215	-12.383324500238814	-4.565687672505192	3.2519491552284308	5.229510971720119	32768
5.281126167646591	-4.636287006689599	0.0	-4.636287006689599	-4.636287006689599	-4.636287006689599	5.268726657994629	16384
5.305574797795446	-1.1403496835355327	1.2033720096915201	-2.343721693227053	-1.1403496835355327	0.06302232615598768	5.307942344269139	32768
nan	nan	nan	nan	nan	nan	5.347158030543649	0
5.400298508228202	-0.5937540772301872	1.7921623876536619	-2.3859164648838487	-0.5937540772301872	1.1984083104234742	5.3863737168181585	32768
nan	nan	nan	nan	nan	nan	5.425589403092668	0
nan	nan	nan	nan	nan	nan	5.464805089367179	0
nan	nan	nan	nan	nan	nan	5.504020775641688	0
nan	nan	nan	nan	nan	nan	5.543236461916198	0
nan	nan	nan	nan	nan	nan	5.582452148190708	0
