[S III] Delta T	T1	T2	T3
-4901.9607843137255	9498633.109695075	0.0	15794128.27447114
-4705.882352941177	18123693.025606528	22159532.176328562	13258848.112007359
-4509.803921568628	14529741.17420998	15007679.63000844	14960857.533055333
-4313.725490196079	10810637.646507394	10768346.868530188	38823734.464566216
-4117.64705882353	22901897.451603837	7186009.567193728	0.0
-3921.5686274509803	0.0	0.0	0.0
-3725.490196078431	0.0	17302036.306149807	17080259.777601916
-3529.411764705882	5237867.004115396	0.0	11603230.989957657
-3333.333333333333	0.0	7101478.575172856	13949581.32111975
-3137.254901960784	0.0	10785819.530840842	0.0
-2941.176470588235	9502699.802710775	0.0	26596197.8156239
-2745.098039215686	0.0	7571589.369296063	32433935.10558451
-2549.0196078431372	0.0	30715829.400068007	30247910.12009744
-2352.9411764705883	5956101.057923543	6619780.313390651	36341619.98454872
-2156.862745098039	3929394.87156563	8765760.262338357	32704327.234242715
-1960.78431372549	10131302.719391972	16582809.343879202	14362898.661690984
-1764.705882352941	0.0	7016830.121405908	27690114.532405816
-1568.627450980392	4246845.968033001	10114547.106082255	0.0
-1372.5490196078429	4920299.147385348	33463641.016683303	28791291.434701204
-1176.4705882352937	21302890.955559187	43932954.60411319	57507535.4743526
-980.3921568627447	23466499.042253345	45825259.64065368	74527922.56415977
-784.3137254901958	58806082.48700964	91663230.26453814	178433804.3298043
-588.2352941176468	341814860.26663977	244058177.6810639	308918560.0433171
-392.1568627450979	1385699883.7081778	942824528.1944625	1078058992.3431327
-196.07843137254895	6782628965.206125	6326739484.330208	5701694280.339809
0.0	13052922138.400042	15766447577.784565	15852785053.492004
196.0784313725494	6362371054.654504	6308770788.445496	5290637805.737399
392.1568627450988	1046856258.69108	641243458.1097376	712904966.6275386
588.2352941176478	294936567.0915909	95884827.32335404	200278700.31870934
784.3137254901967	150596568.7900462	124589964.80392839	38098572.131578125
980.3921568627457	99148345.28671381	39161086.05983664	50476995.78425321
1176.4705882352946	49082864.86106258	38421002.9212596	25753440.423202593
1372.5490196078435	121928734.74007961	22188387.11010341	27785080.497688238
1568.6274509803925	43430040.31530802	6437724.847496969	14926181.488365207
1764.7058823529414	26927431.76095355	7294391.069025211	13411957.753081687
1960.7843137254904	34790658.0434164	7827234.060829708	13877598.16591985
2156.8627450980393	21902356.829335924	0.0	0.0
2352.9411764705887	16837615.665840574	9864989.658170348	28770385.857418627
2549.019607843138	9414492.260710578	6468862.741855176	0.0
2745.098039215687	0.0	14900723.973077439	24293845.71846485
2941.176470588236	0.0	0.0	0.0
3137.254901960785	5378064.462132383	14948013.500555668	29166055.595585823
3333.333333333334	6363329.874762607	0.0	0.0
3529.411764705883	5792826.673043285	0.0	0.0
3725.490196078432	0.0	0.0	0.0
3921.568627450981	0.0	0.0	0.0
4117.64705882353	3887988.118067476	0.0	0.0
4313.725490196079	11224020.861496061	0.0	8999605.618276983
4509.803921568628	0.0	8902110.153033284	0.0
4705.882352941177	3390751.0400519595	0.0	11226714.007069988
4901.9607843137255	0.0	0.0	0.0
