Y Mean	X Center	Y Std	X Mean	Y Upper Quartile	Count	Y Lower Quartile	Y Median
nan	2.8075630150895257	nan	nan	nan	0	nan	nan
nan	2.8663865445012906	nan	nan	nan	0	nan	nan
nan	2.925210073913055	nan	nan	nan	0	nan	nan
nan	2.9840336033248196	nan	nan	nan	0	nan	nan
nan	3.0428571327365845	nan	nan	nan	0	nan	nan
nan	3.1016806621483495	nan	nan	nan	0	nan	nan
nan	3.160504191560114	nan	nan	nan	0	nan	nan
nan	3.2193277209718785	nan	nan	nan	0	nan	nan
nan	3.2781512503836434	nan	nan	nan	0	nan	nan
nan	3.3369747797954084	nan	nan	nan	0	nan	nan
nan	3.395798309207173	nan	nan	nan	0	nan	nan
nan	3.4546218386189373	nan	nan	nan	0	nan	nan
nan	3.5134453680307023	nan	nan	nan	0	nan	nan
nan	3.5722688974424672	nan	nan	nan	0	nan	nan
nan	3.6310924268542317	nan	nan	nan	0	nan	nan
nan	3.689915956265996	nan	nan	nan	0	nan	nan
3.9407521926208817	3.748739485677761	0.0	3.7308821048127765	3.9407521926208817	4	3.9407521926208817	3.9407521926208817
3.213164360669257	3.807563015089526	0.1445716419119192	3.822224133257497	3.221180755185319	16	3.130086889578826	3.1381032840948886
3.35340561017585	3.8663865445012906	0.20261067673144972	3.8714838903097197	3.535453242289866	84	3.227115224605962	3.356259244096336
3.2271061063582485	3.925210073913055	0.2596026590066096	3.931433106421686	3.4035024295215894	344	3.0393172563016693	3.232035209443212
3.0714754802730133	3.9840336033248196	0.2559278914274837	3.9881510509169775	3.235329109216062	1240	2.908404584371232	3.089978314316389
2.96173120946205	4.042857132736584	0.23947508019674651	4.046879628269634	3.12207769396381	2868	2.8157250169881998	2.9783156239064983
2.9384690405252143	4.1016806621483495	0.23311030840354502	4.104674218745326	3.095597368313282	6060	2.7997583824258783	2.9680718818113
2.916770760830262	4.160504191560114	0.2009501883971971	4.164213295589894	3.0547649563049193	12420	2.7979863819612474	2.9345024067577654
2.890201188358661	4.219327720971879	0.19477895943644746	4.220465017692811	3.0217618043388397	18444	2.773924304483279	2.90144346992764
2.8950942539040643	4.278151250383644	0.1827795773099403	4.278524789986757	3.0150410290817815	21956	2.785413008733819	2.905135982661944
2.909895106694856	4.336974779795408	0.1618250145430783	4.337410419252917	3.019285829668644	23912	2.8104979685049623	2.9174479079660225
2.879737613528291	4.395798309207173	0.18209034086246612	4.397641052008155	3.003393931613628	30700	2.7665123302121533	2.8951611770997454
2.8461417565323814	4.454621838618937	0.2022814059591872	4.457834457063191	2.987903047730114	50944	2.7214125751786487	2.86188872515758
2.8589021968118256	4.513445368030702	0.18939084981682394	4.51531620616462	2.9895916820448827	88984	2.7332205537033776	2.8552476707555825
2.909906473010022	4.572268897442467	0.1854906248698872	4.5730979379238486	3.0393576291318016	110952	2.785122423388727	2.9129325549339042
2.955640809902039	4.631092426854232	0.16688303841566154	4.63139504568421	3.070823357336858	125664	2.842609633261462	2.956343200397435
2.990713410170443	4.689915956265997	0.17123673949591103	4.6904039179283	3.1060979619251157	125568	2.8802156795250133	2.9908637704680703
3.0286285792932257	4.748739485677762	0.19027949271277075	4.749757980736413	3.1555052046742347	153144	2.894328354016945	3.0203257810007385
3.066591464797368	4.807563015089526	0.21521397766159084	4.808976903426521	3.2166895963582784	196204	2.9102689158856516	3.058664310263297
3.0883461354466	4.866386544501291	0.24799635284019805	4.867867858726083	3.272793678988775	282188	2.88163260507135	3.092792433038402
3.170999287771027	4.925210073913055	0.24088660382709326	4.925186824065408	3.3369415177180093	311116	3.0077183029648973	3.1846301006373023
3.2397114051610747	4.98403360332482	0.24418268565309023	4.982806759866486	3.400225842638786	273256	3.065296643745134	3.248443741754938
3.2977110666950287	5.042857132736584	0.25373850590602776	5.040885734048905	3.4720233594160956	204844	3.115238708843156	3.2996978989129673
3.362319084807367	5.1016806621483495	0.25849806120147406	5.09945926682796	3.533610574242449	125220	3.1836741784767075	3.3598597382599493
3.3953460960825828	5.160504191560115	0.26560055482667494	5.158235184186984	3.5606806682907095	81660	3.2200469945282095	3.3615949118123107
3.433375685946849	5.219327720971879	0.268428315101829	5.2170191230489396	3.599238093241965	47308	3.2510924932795477	3.3805986936154824
3.482432360488252	5.278151250383644	0.24696150792712745	5.276016522636892	3.6257488482529205	30120	3.3067683864347073	3.4160819026994833
3.496550135579397	5.336974779795408	0.2344590501095443	5.334455605295699	3.5972356473955402	18692	3.3358379913059286	3.4318095833443403
3.5072741770504847	5.395798309207173	0.2292746468991978	5.394790351841986	3.586003332451089	12160	3.349132196907784	3.4536955745115483
3.475875111379354	5.454621838618937	0.17681242957393994	5.453171750673637	3.550437105570074	9408	3.3498077080637443	3.4536197936175626
3.480579809689567	5.513445368030702	0.1319061546203141	5.51276888079806	3.5579880689978487	8568	3.3771252041506097	3.48117302470519
3.48077878612459	5.572268897442467	0.12210179282944093	5.570745697038777	3.5644073680459085	6512	3.3807757512407726	3.471438415468448
3.4812201662879634	5.631092426854233	0.09429986467435572	5.627074965008001	3.5558234739050643	3200	3.397575470411534	3.4898514254902784
3.5001950237356056	5.689915956265997	0.08960616106459528	5.686515274442522	3.547013333493074	1052	3.4377882617158164	3.495255433186749
3.5548939811246063	5.748739485677762	0.11185238554006	5.738403732597481	3.5600906820047076	316	3.4888241197141046	3.5207113679582824
