Y Std	X Center	Count	Y Mean	X Mean	Y Median	Y Lower Quartile	Y Upper Quartile
0.0	3.6216678344652173	256	-730.6881170624147	3.636923781871879	-730.6881170624147	-730.6881170624147	-730.6881170624147
0.0	3.660883520739727	256	830.7860119121815	3.675536662746118	830.7860119121815	830.7860119121815	830.7860119121815
591.9853078674943	3.700099207014237	3328	158.63438378241437	3.7021782464013864	122.55626780620514	-100.03890971646433	277.41281666405484
584.8891866468705	3.7393148932887468	3840	34.49925009096835	3.7415621073190164	62.80532532254074	-113.80957680705797	196.60881984756998
482.45641754420615	3.778530579563257	6912	-120.79060202640677	3.7813814721311343	-30.64582690437237	-465.89854885688874	191.981309503808
435.4064892218287	3.8177462658377666	9216	-103.57611622525107	3.814336772058426	2.767450742469464	-352.91700195311705	178.9830887532098
741.4922756971489	3.856961952112276	13568	-209.3105300390032	3.857236003247839	-94.6358330553303	-480.59751484811204	203.6009432953997
290.91700805803043	3.896177638386786	15104	-0.06033444439036638	3.897659429513353	-41.83193275139092	-185.36364282262366	226.43881690807575
365.8916922865575	3.9353933246612955	15360	-42.34537042169732	3.935018936502586	23.781571237101616	-258.70614584212103	226.31949286275926
336.6719247431044	3.9746090109358057	15104	-43.94810165859297	3.9768535999148202	6.654617037078424	-287.76342809172456	218.1618720139304
329.72046945741016	4.013824697210316	17920	4.946004105940444	4.016190087872095	7.081825019412463	-173.48372933475002	219.66036302938392
270.446354457154	4.053040383484825	22784	28.911155862091743	4.0523745842786205	7.279458387709383	-132.6026275080003	201.9065561428506
271.557029221102	4.092256069759335	21504	-15.358707760026695	4.0920211843965735	-1.5572762480605888	-196.53144435382865	139.9670247675167
236.86972240384003	4.131471756033845	23296	14.375668211740418	4.131041531029458	19.136174410719832	-132.10740785278358	165.95627821316702
203.63729695462277	4.170687442308354	30720	27.035350979486452	4.17191106379312	32.96959117442475	-115.32413412224878	176.31138129619808
