X Center	Y Mean	Y Median	Y Std	Y Lower Quartile	Y Upper Quartile	Count	X Mean
3.6216678344652173	0.004338559719493037	-0.0012496254589229633	0.2561328399191444	-0.1362879599357086	0.13825842969836744	916	3.6220124158275833
3.660883520739727	0.023277367700726293	0.014546527929273391	0.25265966760225766	-0.11814344501823082	0.14203933718338213	1083	3.66166830421842
3.700099207014237	0.006557660807434293	0.013435315013801111	0.24510479389153914	-0.1349718281451786	0.13553647993529494	1327	3.7007889932607863
3.7393148932887468	0.01211645240691877	0.009288555573486294	0.23746286083075427	-0.11894769657925974	0.132834095433751	1628	3.7403084051887308
3.778530579563257	0.0180315192188051	0.01654680090078564	0.23661456287128266	-0.10442209717590645	0.1380657876345745	2077	3.779971955712952
3.8177462658377666	0.011635703157605303	0.007390323699474359	0.2312679717768766	-0.10655545123982278	0.12709394254664527	2579	3.8182902534296335
3.856961952112276	0.0064254795740774	0.0061475597380586874	0.2296726586709296	-0.11378442379132261	0.12508697337877303	3164	3.857739918861056
3.896177638386786	0.011274843933674348	0.007640276528152664	0.22464065400976954	-0.1089028564324965	0.12591360789775896	4111	3.896497069696364
3.9353933246612955	0.00692624537407218	0.006025254504262346	0.20829612439133915	-0.1072316390757484	0.11579072938288301	5333	3.936136765589522
3.9746090109358057	0.008138389320995561	0.007224101732772806	0.19995567891255073	-0.10013781309885303	0.11424879492459822	6799	3.9754245296091653
4.013824697210316	0.007732754846774767	0.005627124593433594	0.19625041481793182	-0.1000547324279967	0.11238292272410191	8562	4.014627890576673
4.053040383484825	0.011194379979228892	0.009713470638010403	0.18832655581886928	-0.09029104559136256	0.109533683069089	11300	4.0539895361824465
4.092256069759335	0.008491545965535684	0.006652962814618609	0.17700762030892567	-0.08654115201123644	0.100606509438663	14983	4.093232094283807
4.131471756033845	0.0056120088393351785	0.006085733644028301	0.16713672484954778	-0.08626086757943698	0.09461917994222008	19957	4.132260581320903
4.170687442308354	0.005975300707180268	0.005830747707713091	0.1580921339631706	-0.0813867290179599	0.09109180877256186	25885	4.171604300433111
4.209903128582864	0.005241454364043296	0.004234330893190046	0.15009159999237104	-0.07806808783916011	0.08729956650664311	34136	4.210726880856087
4.249118814857374	0.005783475186579908	0.005263252706363164	0.1433083365985827	-0.07461874153490493	0.08413944155963679	43202	4.249861292758375
4.288334501131884	0.0050340383270420135	0.003942631154624912	0.13655205689264324	-0.07274839152808087	0.08091511072244931	53399	4.288998593358291
4.327550187406394	0.005898002812990864	0.004807074627723989	0.1294695394054974	-0.0674710394100626	0.07785797040503192	63923	4.328092068520433
4.366765873680904	0.006800578065162775	0.004757113625009945	0.12459655508234135	-0.06418938971329037	0.07486302023643548	73119	4.36714936010487
4.405981559955413	0.0056978286807792865	0.003620546487507461	0.11836593752343377	-0.06228403797319011	0.07119568026188872	80284	4.406225182569659
4.445197246229924	0.005768164681098144	0.0033074389179736895	0.11433066753723745	-0.06026329685865193	0.06817561660214862	84544	4.44528874081075
4.4844129325044335	0.005837530527690685	0.0035121300177079332	0.1090679029869196	-0.05790712721408724	0.06516350724789463	86736	4.4843786890588015
4.523628618778943	0.006512442354356809	0.0033959680274677135	0.10683979679831689	-0.0559048457285405	0.06357089065772839	87273	4.5235619304904455
4.562844305053453	0.004966150391031442	0.0017559794377994798	0.10299948024900879	-0.05559337622273345	0.0609573610534895	85321	4.562743935557844
4.6020599913279625	0.005344772957064557	0.0025302430320041664	0.10089307119100377	-0.05422243569459141	0.059805137668964656	81448	4.601858447192861
4.641275677602472	0.005489092643199318	0.002095977149342042	0.09857555295266837	-0.052939397419656586	0.05851258131945694	76207	4.640957484531716
4.680491363876982	0.00471101272962091	0.0009028808263682234	0.09657206393339429	-0.0531500682994408	0.05686930960391677	68139	4.680172497294439
4.7197070501514915	0.004337836644637379	0.001374468562360635	0.09383756546562601	-0.05258559421116107	0.05653382707262487	61772	4.71948712896235
4.758922736426001	0.004095784817521167	0.0013435751123123492	0.09076460937959585	-0.050858923655041105	0.05412202082928997	59968	4.759029731859185
