Count	X Center	X Mean	Y Mean	Y Std	Y Upper Quartile	Y Lower Quartile	Y Median
176	3.6216678344652173	3.6219848967371773	-0.2701235820218891	0.6574400962512427	0.3667607867218558	-0.8743883884182329	-0.3738443460885632
272	3.660883520739727	3.668562832450065	0.11132613429120675	0.822075974190343	0.8006785210274256	-0.4330550527695367	0.1796156473669033
544	3.700099207014237	3.6984856391558907	-0.007371757506609377	0.7164447871522654	0.4798702656188581	-0.4548764061802615	0.015559679685735552
544	3.7393148932887468	3.739583035774273	-0.12971528066622862	0.8259275680423588	0.692130244484515	-0.7400142200659912	-0.2857106419700499
1072	3.778530579563257	3.7803405959262553	-0.11002145427583143	0.8211314336404079	0.6781107521692071	-0.8224208785129776	-0.06424066010845707
1744	3.8177462658377666	3.819492447617219	-0.11488902299998578	0.7161437063551885	0.4075116570827602	-0.6318143995562533	-0.0031264322575164185
2128	3.856961952112276	3.856772176998451	-0.08404245291516922	0.7206328838967413	0.39428697651916705	-0.614059959505743	-0.16409354310427382
2352	3.896177638386786	3.898091591249507	-0.11043818347610375	0.7412551632249468	0.37676192172139805	-0.7167635498598549	-0.0988216647293161
2848	3.9353933246612955	3.936228608748052	-0.06698861625501698	0.7080185211726493	0.4157190909308017	-0.5476319156603582	-0.043332723185876644
3648	3.9746090109358057	3.9738366229560915	0.055453969177275325	0.7890833420144044	0.6531741177477339	-0.5395064966272414	0.06949173762721506
4000	4.013824697210316	4.014820504653528	-0.04570446444445147	0.7498460080235985	0.4560508823374505	-0.6102009374267618	-0.10851118872698029
5120	4.053040383484825	4.054559423180933	-0.07864943779076108	0.7341200770609174	0.48463419364949883	-0.6302581428937452	-0.12110900032935265
5728	4.092256069759335	4.092713503492457	0.007571011691390477	0.6983311355814706	0.42569903652392016	-0.4572581592298444	0.013032762953426178
8496	4.131471756033845	4.133133821477327	-0.017427151997592583	0.7146703589438546	0.4893230121512207	-0.5412916909883254	-0.006531457517221312
13760	4.170687442308354	4.171977054158413	0.016187819367521613	0.6937678204090599	0.49050376508917887	-0.4310598825538969	0.03185006519255215
23744	4.209903128582864	4.211677855124802	-0.018273123327029368	0.656923345040635	0.3999946755101182	-0.4178375765120431	-0.0069129507853518055
37616	4.249118814857374	4.24981751842234	0.007755413435763561	0.6433544664160236	0.4125947368102505	-0.396349583989104	0.03354633137976747
49120	4.288334501131884	4.289046461664623	-0.00996724012490425	0.6263753099661326	0.3876179898012362	-0.3996806500834129	-0.0068349705780197355
57856	4.327550187406394	4.3279558134455245	0.006524154104994302	0.6224032851208923	0.4113183609524936	-0.376331169104356	0.01734794464353291
61216	4.366765873680904	4.366922064249355	0.010176405728680338	0.6072691737016391	0.402742871746987	-0.3684026490041665	0.02886216144121565
65200	4.405981559955413	4.406282503375385	0.003194270675242324	0.5874444522118084	0.3670030429312235	-0.34351525038442526	0.014015225448183276
69744	4.445197246229924	4.445412416397371	-0.012381934114030565	0.5598307093049797	0.3226620664211399	-0.3353478239806398	0.010364250358018802
69920	4.4844129325044335	4.484380887938482	-0.029576701785996307	0.5652146572155338	0.3089189952113016	-0.3600148391191494	-0.015399016671248343
71456	4.523628618778943	4.523532971523678	0.009219356129501536	0.5472279444452623	0.3257276641990888	-0.3042609036202482	0.018749944037132343
69376	4.562844305053453	4.562924622583059	-0.00907930938669548	0.5275752044284584	0.28953328943240264	-0.2917081249920308	0.005996495030161662
68688	4.6020599913279625	4.602069233851296	-0.004561906572839907	0.5218650656484157	0.29778633852283143	-0.29219958653949485	0.011927882960586028
67552	4.641275677602472	4.641331326650764	-0.0014201968077863164	0.4930627999719402	0.27449819376977797	-0.2733415023223395	0.014752090271208159
55904	4.680491363876982	4.679700730911914	-0.009107602986859262	0.48467658215196174	0.2636012477856142	-0.2664417893146229	0.005508423427565747
47328	4.7197070501514915	4.719958985703809	-0.004068978696244962	0.4767226581057844	0.24784561455311402	-0.25069568444640344	0.004537611933565852
50752	4.758922736426001	4.758948271223527	-0.01877382597278748	0.43299636423100246	0.22491618147122905	-0.22703573546719763	0.00609942075342486
