T([N II])	T1	T2	T3
5098.0392156862745	1686618091.0405273	84241612.52685547	0.0
5294.117647058823	2208731430.246338	73799279.82421875	0.0
5490.196078431372	2701263857.972412	146941031.0498047	0.0
5686.274509803921	3440156979.153076	164122291.3876953	0.0
5882.35294117647	4398582813.230957	248226797.671875	0.0
6078.431372549019	5328005106.187256	335726786.58496094	0.0
6274.509803921568	6996627996.018555	406842305.78808594	20535485.48046875
6470.588235294118	8674249265.490479	798360424.0693359	9895038.5546875
6666.666666666667	10887711536.21997	1041354877.1474609	16171746.75
6862.745098039216	12541386837.137207	1747064158.3740234	7272394.44140625
7058.823529411765	15666296140.508545	2311316497.9414062	56862077.390625
7254.901960784314	18271495934.28833	3905132501.908203	58257210.55078125
7450.980392156863	21602867537.072754	6212036082.917969	176244637.46484375
7647.058823529413	25185356818.654053	9164645774.314453	509065995.50390625
7843.137254901962	30330065947.832275	13643164241.576172	1182248475.046875
8039.2156862745105	34558056064.879395	20156210283.21875	2394139590.125
8235.29411764706	39366720700.832275	28468705607.67578	5485810810.8828125
8431.372549019608	43718740556.954346	37811492571.17969	12155040183.246094
8627.450980392157	46985913377.25635	50698169692.30664	24993457308.847656
8823.529411764706	48530597591.47803	63043194763.71484	47374451225.359375
9019.607843137255	49246076912.979004	73645589548.13672	78428517446.10938
9215.686274509804	47717040317.84985	81061958909.77734	97113248143.23438
9411.764705882353	45362434463.73901	82595188603.75781	85601638972.03125
9607.843137254902	42372518411.41235	78098985066.8164	72111649607.01562
9803.921568627451	37401574643.81909	68918706392.20703	64849097004.265625
10000.0	31922778364.319824	54947448330.21875	60683232006.875
10196.078431372549	26878462686.07666	41336146299.17969	53576658175.796875
10392.1568627451	21888048840.667236	28567105848.17578	43076727488.6875
10588.235294117649	17737447465.381836	19105847351.851562	32713614660.671875
10784.313725490198	13952569822.77246	11261051226.550781	25644998579.351562
10980.392156862747	11023057639.270996	6827400248.3046875	19035826277.179688
11176.470588235296	8475854941.862549	3643788153.2929688	13426473615.8125
11372.549019607844	6553472457.748047	1990014684.1484375	9444119099.992188
11568.627450980393	5343268498.183594	1047004132.3671875	6768338380.125
11764.705882352942	4225725613.4936523	535197481.671875	4168994774.03125
11960.784313725491	3265579827.01709	283692924.7734375	3190720036.53125
12156.86274509804	2644482435.5927734	231856400.59375	2208213776.921875
12352.94117647059	2089681817.9194336	142174291.2421875	1580040993.734375
12549.019607843138	1763377052.9746094	84236825.5625	1075818914.53125
12745.098039215687	1579895553.2670898	96699168.5390625	725395450.625
12941.176470588236	1290079786.0151367	28822874.453125	493054579.09375
13137.254901960785	1121659665.1079102	35219471.40625	287135645.125
13333.333333333334	861189443.5605469	10329703.125	268684935.671875
13529.411764705883	762948973.3686523	21551638.8671875	200018478.34375
13725.490196078432	673116781.7431641	16716698.921875	179937343.1875
13921.56862745098	561446575.9741211	40215079.5390625	148758674.984375
14117.64705882353	477176851.29052734	28871237.921875	37086301.5625
14313.725490196079	441750967.3388672	45209912.546875	89019380.21875
14509.803921568628	405130934.92822266	17953918.6875	152891441.5
14705.882352941177	352566618.0551758	23723313.296875	33876694.84375
14901.960784313726	308378053.78271484	16620553.1953125	19147843.59375
