Y Upper Quartile	Y Lower Quartile	Count	Y Median	Y Mean	X Center	Y Std	X Mean
nan	nan	0	nan	nan	3.6216678344652173	nan	nan
nan	nan	0	nan	nan	3.660883520739727	nan	nan
nan	nan	0	nan	nan	3.700099207014237	nan	nan
116.39398201620497	-571.6694575027241	5120	-58.84270329851097	-184.17402240953942	3.7393148932887468	326.99438860330434	3.7283228364219463
9.855420339470584	-168.8088382971746	6144	-74.90518131604404	-53.12917372694407	3.778530579563257	130.24181002696315	3.7698398157841755
17.75613178452295	-275.9999330476512	11264	-141.58957158406156	-86.36024867569796	3.8177462658377666	211.24036932267504	3.8078064391366997
115.88782295048986	10.159534944872576	10240	48.71104579303301	54.79347690846207	3.856961952112276	87.80728829180023	3.8561312898971716
155.1123464853681	-184.90546715505297	17408	-45.92804504533706	-21.05006506135027	3.896177638386786	174.5789924884565	3.89755468970842
106.48345356335494	-156.05074906109394	16384	-15.65763637978489	-24.272658153836403	3.9353933246612955	185.8652595876595	3.9339568749169302
194.14939234292478	-114.42958996744755	12288	17.27369225754319	48.50302242463658	3.9746090109358057	199.38652656230647	3.9729415279669547
122.05421494658913	-60.174238159128436	19456	43.10025377234342	4.470725342275489	4.013824697210316	158.4910838168355	4.017254904304104
79.66830440998274	-76.59859682742717	25600	-7.645294248435675	2.266463726418442	4.053040383484825	143.29643390272113	4.050818095194498
61.516701526985344	-73.0547751561644	19456	-0.27061419524216035	-1.3882151073205597	4.092256069759335	130.13063737978598	4.094393852242924
74.47982712440535	-44.81530295624361	23552	27.55218051463453	37.36134305314385	4.131471756033845	117.57331600297606	4.136221296067469
73.92013564083209	-77.12117114146349	31744	-10.41703530943596	1.186864201029816	4.170687442308354	99.11932102176722	4.172644385483596
54.87153130465049	-68.86828312745456	67584	1.9995864287247969	-1.864810169154859	4.209903128582864	72.02461223590792	4.212513053021566
30.155774292046317	-64.36021368086176	94208	-13.939993886966477	-18.90140644789687	4.249118814857374	75.44532279417598	4.25148317719519
49.52760649662014	-43.810872034309796	92160	-3.4718005887625623	5.862321317684736	4.288334501131884	68.2509051749446	4.2882924403295455
27.916527386751113	-56.771013179270085	132096	-15.589677753787328	-15.630654179248987	4.327550187406394	60.87426191525966	4.3272709830545555
41.79122384357288	-36.108654220537574	119808	-1.8601565703011147	5.4200896400917005	4.366765873680904	57.33639028118586	4.366537098249801
28.604178772730393	-34.887695148194325	114688	-1.437367944828111	-5.465198432226852	4.405981559955413	50.12718727911135	4.4063021980644095
32.81157789427925	-39.96217065165183	115712	0.7100358280167711	-2.738356086043737	4.445197246229924	58.879688352283175	4.442481894234465
18.07196215152544	-37.191384148474754	118784	-3.7903017171856845	-7.890304341369223	4.4844129325044335	50.65443702618926	4.4836381273318295
30.501172099287942	-34.439135255835936	108544	-4.437785529476969	-2.4999169528327223	4.523628618778943	44.76487590338435	4.525553900066894
34.977400263439904	-17.70584653953756	110592	6.9918868276381545	8.800769852414549	4.562844305053453	50.81479845363944	4.561211111655756
30.62434029259748	-23.64097204947393	96256	-1.4656385193311507	-0.5114264560419387	4.6020599913279625	52.33650324055762	4.6005676324443
30.85086877430149	-28.71970103455351	100352	0.3477278240998203	0.7209015216184321	4.641275677602472	38.04194501097214	4.63915795799649
26.338068124243364	-17.320358611822485	65536	6.4995846077436	7.209660373298391	4.680491363876982	42.48627635181393	4.677847637052052
34.757825471524484	-29.051700193320357	63488	-0.9785533071462851	3.466093680828371	4.7197070501514915	37.89307793425355	4.7187413526979505
13.884392055473654	-27.382996974190974	68608	-3.7293588038264716	-3.5368303824778113	4.758922736426001	35.41774043088881	4.7580265758175
25.21889589440798	-20.051549504029026	63488	9.942514847884013	4.079737388775005	4.798138422700512	31.037910507660797	4.7993465854277435
19.135824253931787	-19.871656702820474	64512	4.952722112955598	-0.05245754615478088	4.837354108975021	30.53143710858593	4.837433999443259
19.312677515728865	-21.567148626993003	75776	-3.340396351543859	-2.54908267160922	4.876569795249531	29.804526926852738	4.876645005505111
15.909664973423787	-17.505755387035606	78848	-0.9193867225676513	-0.32814796726155954	4.915785481524041	28.753721470512136	4.9174371675773205
15.810392772998966	-24.354451569255616	70656	0.7509694008895167	-2.2931820857936764	4.955001167798551	28.12445401686144	4.953872527423647
15.492712662022313	-9.34328798743445	62464	1.9586919962221145	2.9802167581570966	4.994216854073061	26.71152764180388	4.993421407060243
17.232388028367495	-21.101995770501162	88064	0.6561966002282134	-1.4365835390086261	5.033432540347571	27.257746391131068	5.033705261887735
18.564430542408445	-17.24074619838757	68608	1.4613443806920259	0.8816075980998428	5.07264822662208	23.79977329635098	5.07365022842103
13.950086506773005	-11.238559740337223	74752	0.5039409682322002	1.4236678259941036	5.11186391289659	20.517989771628198	5.110188504264486
12.595886382125627	-14.623057403365692	65536	-0.3557845420527883	-0.5883362292244669	5.1510795991711	20.82341692377136	5.152650338819786
9.63378831731643	-14.378798850526437	53248	-2.083570372649774	2.1911908158489704	5.190295285445609	22.257055743209303	5.1918658534255036
13.320983896261168	-12.70621458838832	50176	-0.7279804936133587	-1.34148000811454	5.229510971720119	20.189754639768342	5.230707048332989
6.417417842184932	-7.67317517262336	32768	1.4481709989286173	-3.5003340116898016	5.268726657994629	18.986627935189617	5.265097150203021
15.192508444828036	-3.4766511852049007	28672	7.004638466295546	10.38080637300644	5.307942344269139	42.30557419737295	5.310236187296608
0.2547010744565341	-22.31272410429483	9216	-10.750086882508185	-12.57617080658646	5.347158030543649	17.33284845197921	5.355696234594642
7.400867208318232	-10.635296568945705	20480	0.15726512297169393	-9.892678231461378	5.3863737168181585	35.9823824799377	5.384827446894999
15.237097421988437	-15.090786121731071	10240	0.31937916211518314	-2.8778237034899576	5.425589403092668	21.398016635287284	5.42110551685896
30.253341642928717	7.117804010051259	5120	12.876536237943583	16.054419029215932	5.464805089367179	13.145210721296651	5.4531479802363
-2.241821204121152	-2.241821204121152	1024	-2.241821204121152	-2.241821204121152	5.504020775641688	0.0	5.489676679082346
10.259964427968953	10.259964427968953	1024	10.259964427968953	10.259964427968953	5.543236461916198	0.0	5.527250939307705
nan	nan	0	nan	nan	5.582452148190708	nan	nan
