X Center	Y Lower Quartile	Y Mean	Y Median	Y Upper Quartile	Y Std	X Mean	Count
3.6216678344652173	-0.7501037307030598	-0.21487361151593898	-0.33481888510345925	0.3385361510137547	0.7706362471017619	3.623463420721944	256
3.660883520739727	-0.6475640354556544	-0.08849253371754742	-0.14608549676684385	0.42304605700633546	0.7441177088986619	3.6602825197287983	332
3.700099207014237	-0.7184250106008729	-0.14576683449893013	-0.2279281825361532	0.47956129030106887	0.7557456300938283	3.7003215471656965	472
3.7393148932887468	-0.8055514334238514	-0.16943412223337218	-0.14251725147908353	0.38050058072068094	0.8181728495891563	3.7406074282367716	564
3.778530579563257	-0.7546415534951428	-0.079100352391871	0.024914473958763027	0.4758719444003166	0.8152223690421063	3.77879134700612	864
3.8177462658377666	-0.7091739408940123	-0.15011944787678902	-0.2133396657399949	0.4280591413843693	0.7484554289350953	3.8188149932588558	936
3.856961952112276	-0.7235223942289153	-0.10689847010754627	-0.1419576037504049	0.45913676190799624	0.7733610884991827	3.856948816805247	1332
3.896177638386786	-0.6893903473624863	-0.10489442927453577	-0.15480618734527998	0.44774757746490895	0.776219738409169	3.896885693927501	1496
3.9353933246612955	-0.7245128835874093	-0.125418714571121	-0.17707838316086244	0.45974775671037366	0.7693130621977418	3.936282263911165	1928
3.9746090109358057	-0.6410244899479589	-0.016103935008827137	-0.04861835623154386	0.6242669201680029	0.7850764100941068	3.9754167760121786	2352
4.013824697210316	-0.5759934969739191	-0.017495508611864656	-0.019914098182810053	0.5608689266041386	0.7765384767817906	4.014751059949823	2912
4.053040383484825	-0.686467863404758	-0.09882874322852278	-0.13361587189369611	0.4544192233643294	0.750574893561755	4.052871539851673	3692
4.092256069759335	-0.6117792766260681	-0.01499481438380605	-0.010507914290979218	0.5283754431304146	0.7650964198442843	4.09367309123971	4840
4.131471756033845	-0.6204395003177754	-0.04181567241370184	-0.054833771961348074	0.5429261954971114	0.7601317601102857	4.132254839368403	7140
4.170687442308354	-0.6105732807159461	-0.060846710334638066	-0.060152867331342265	0.4762166829967023	0.7310261675977151	4.171854916687122	10116
4.209903128582864	-0.5885302709531353	-0.03838891560022463	-0.041142818419045685	0.49425474820279325	0.7454348802393631	4.21095592362206	14784
4.249118814857374	-0.5605118194806624	-0.040300756806487606	-0.05013773783586101	0.4659889505505827	0.7228789926307208	4.250225232502451	20576
4.288334501131884	-0.5581700481719873	-0.032703543268540095	-0.031189615024512764	0.49267017523210027	0.7254057263866172	4.289253673474848	26888
4.327550187406394	-0.5432776816367353	-0.022502376533486322	-0.024235586955041962	0.492586389292303	0.7148129282181797	4.328047052678197	32492
4.366765873680904	-0.5377005873761274	-0.027228606003401448	-0.028820756438399767	0.4807841414433339	0.7165837329515081	4.367051051763772	37392
4.405981559955413	-0.5511754548736305	-0.03882851055442404	-0.026661423077390264	0.45411278058040505	0.708750182335522	4.406451768189034	39416
4.445197246229924	-0.5115116598106848	-0.02368085116007449	-0.01984462487972213	0.4540467723618354	0.6979275290551008	4.445364114315632	42340
4.4844129325044335	-0.5080807630457214	-0.026089239079534567	-0.015784562168573494	0.441538237058678	0.6894005456765624	4.484505148807846	42708
4.523628618778943	-0.4838654767476667	-0.021412757071558458	-0.0203808118799882	0.43990250412997567	0.6788456807193497	4.523590306368924	43440
4.562844305053453	-0.4860862962373632	-0.019094825124701776	-0.014256307760561988	0.4349329870327949	0.6822240905241054	4.562951910036802	43568
4.6020599913279625	-0.45513721338479174	-0.012145275268209828	0.0033897225540550956	0.42491961254318955	0.6648773057264448	4.602130771698355	42796
