X Center	X Mean	Y Std	Y Upper Quartile	Y Lower Quartile	Y Median	Count	Y Mean
3.6216678344652173	3.626941153721315	608.1230627406052	302.9505329606991	-159.50895847436527	-50.25642171746722	192	-8.032780435309027
3.660883520739727	3.6628429382191396	1221.4596740049776	418.62464359354635	-779.6026616705476	87.07813915649967	432	-128.70682549362033
3.700099207014237	3.702228794411283	1116.409537028294	930.3161924572614	-398.2268022895223	312.1118884859557	544	421.94529353103
3.7393148932887468	3.7411135276719203	1284.1420224367378	888.2166247888681	-287.68275733577866	366.107920468442	976	286.8509870491054
3.778530579563257	3.778409729459878	1202.353780008768	423.52287964609604	-480.2383644435604	59.9361988030214	1008	48.74173134712537
3.8177462658377666	3.818130855280354	1178.247995162351	590.3570294595947	-261.56314884453786	146.21986510015358	1584	282.62529245857047
3.856961952112276	3.8576217147598793	1179.576339494752	820.7525742865862	-161.52403666492023	240.44172706550626	2176	439.16046377334413
3.896177638386786	3.896914693874292	1326.193966976976	740.2333116834343	-330.65546567391084	54.17607034188532	2112	277.4277939061299
3.9353933246612955	3.93588161907416	1096.7090863373417	826.40247518041	-251.3973627735213	196.63971431761638	2608	427.9256422608662
3.9746090109358057	3.9754191498739853	891.2433087840649	648.618179746386	-250.8049945364637	115.11897758985523	3376	269.70131722074143
4.013824697210316	4.013653173477128	960.0271242333015	562.2114847881671	-267.1667521648096	79.93101462554813	4288	202.46718861768917
4.053040383484825	4.053790216471941	933.4043701694893	476.5536976471076	-200.38255908568362	42.8394323950462	4560	271.1865133095746
4.092256069759335	4.093377982517922	839.9239400928309	417.18812817822413	-208.42820019489207	75.06072806083512	5504	166.4459362249324
4.131471756033845	4.133041679671736	688.365416341264	322.2773736620975	-183.5822571404724	19.1758735052681	7520	162.76973845694445
4.170687442308354	4.172806450869484	671.6881511368921	299.16850697276914	-169.21102637828244	45.76096042099516	13280	165.61286360532793
4.209903128582864	4.2112898403023244	613.9028230843677	233.70961970303415	-177.07361080030842	17.610206086966173	22000	112.39439561094805
4.249118814857374	4.249933462129063	612.3115732461691	236.41189194067556	-135.46247677577776	20.226619979325733	34640	113.48608134398604
4.288334501131884	4.289118369629522	570.7453853036923	211.48405561692562	-129.88812998005415	27.185977971269494	45344	117.69758746958657
4.327550187406394	4.3280663480673605	541.4734249453397	198.3354810790006	-127.08677852228448	23.590298908020486	54448	99.43852570854662
4.366765873680904	4.366627033169077	508.1976790403606	186.33343502276875	-118.53071468125563	19.091736305408176	56992	104.25544879142676
4.405981559955413	4.406413418164182	537.4497218632706	160.37864615036597	-119.70224076183604	15.481740757837542	60464	88.20858333209881
4.445197246229924	4.445134657327947	464.1900416953719	143.32268015477803	-108.87881716462016	7.200033052288745	64368	69.73042049813213
4.4844129325044335	4.4845247249009015	462.13640076776795	137.1740104491023	-106.59854849034309	6.016059531000337	64256	62.830381536401475
4.523628618778943	4.523574477352157	454.73876749318714	132.9158102024203	-109.38458765912765	4.729594964102944	67296	60.31188321226131
4.562844305053453	4.562795298245135	419.0841518343322	119.6124660673704	-99.10267398059568	4.178334712256856	63200	51.91443664492956
4.6020599913279625	4.601726640544684	444.54956768397767	107.23015066150947	-101.52895789740614	-1.9364129550558573	63856	38.9611878015467
4.641275677602472	4.641168290395276	397.58749646151836	103.12501638944104	-93.39049994563356	3.63837117611547	62368	36.238608880992494
4.680491363876982	4.679654357943438	335.3372312264734	100.79386220557626	-80.41735887559207	7.764815880927927	50960	45.81131644450378
4.7197070501514915	4.71982995734868	349.86922565205856	88.96427506104737	-81.13515938436694	-3.461114576444743	45760	24.84695090570789
4.758922736426001	4.759291613899535	304.72242792787983	80.78727175226913	-80.10863592450733	-2.099790302223937	46144	15.978925151119261
4.798138422700512	4.798864643931274	290.39710751627075	73.09551676229626	-75.84236894807646	-2.5218052320628885	57152	4.715906228383642
4.837354108975021	4.83706383804419	237.97199478179652	63.115345120713755	-68.17039099826252	-2.3782708620274207	57104	0.4193686143288241
4.876569795249531	4.877280513281936	207.1591410220556	59.767154535859845	-67.72541392660423	-6.010759824747765	61888	0.10817062701286558
4.915785481524041	4.915983885478959	165.49384228351659	57.23376650419959	-65.5116262971278	-5.034874514576586	71248	-1.6223765130339582
4.955001167798551	4.9548955135091415	184.6420438023337	51.69858168082283	-57.34524111771316	-3.1574568405385435	71216	-6.7182273778522035
4.994216854073061	4.994423666587498	130.2927309161274	50.83857663581966	-55.59298296408497	-1.3632480562646379	65344	-3.3142253784301827
5.033432540347571	5.0339597126407165	145.14828616941512	47.43261690513236	-51.34057545258884	-1.5996245984711095	76032	-5.108774827762196
5.07264822662208	5.072261495560607	120.70311897313853	44.196813854638094	-49.5624651644448	-2.6865338171292024	73568	-5.477138494015935
5.11186391289659	5.111303433955823	138.02781995843782	45.11732819353347	-47.72107825505009	-0.8126200673395942	64992	-4.207399492350899
5.1510795991711	5.151036534163878	90.80764932959367	42.531926587204	-46.79206563798925	-2.1101740724589035	61680	-5.260698687679943
5.190295285445609	5.189575507898718	123.8938844802815	41.20473224465377	-46.42470537989266	-1.5466449162377103	54720	-2.976586621611494
5.229510971720119	5.228942073973978	80.31270677053824	43.7402504589254	-42.078844718344044	0.9701240817903454	44816	-2.9161086081322285
5.268726657994629	5.267451129261332	193.1793182660457	41.23643971723777	-44.9606489999187	-0.5939956210477249	36240	-6.01374141249735
5.307942344269139	5.306173789628262	114.21115349364652	39.25069822408295	-47.00036462445678	-1.6304312978645612	24112	-4.271996761935081
5.347158030543649	5.34694781013558	81.37571368963636	45.30678546429817	-46.397336194192576	-1.7925148091517258	16960	-2.5081177085532147
5.3863737168181585	5.385496527571003	185.8767043103566	48.171721821554456	-41.189031745043394	1.3965843417136057	14544	-2.4708635248252895
5.425589403092668	5.424227236698451	218.7628185941899	42.48025638405397	-45.79382951927437	-0.26726445766053075	10432	-9.52205330874926
5.464805089367179	5.464085659950682	79.38113551415029	45.01446319287061	-46.89722715056814	0.561938155487951	5840	-4.28419727432747
5.504020775641688	5.500180038900566	89.48951600938886	42.934314063177226	-57.56846983744799	-0.8455820609960938	2416	-11.825049677480974
5.543236461916198	5.540628376215547	211.73916228945833	72.02229312336112	-81.08042718668139	-14.619685871277397	768	-29.358994756272324
5.582452148190708	5.582293397834145	80.87152531828596	29.003794828076934	-63.05375583679597	1.3542571162761305	432	-10.636387947116452
