[N II] Delta T	T1	T2	T3
-4901.9607843137255	12819441.300075565	10399155.518662414	15634100.09425638
-4705.882352941177	7076421.445670358	5748516.828861147	29013057.20602496
-4509.803921568628	9838309.812674675	10733238.52264373	60341347.95347895
-4313.725490196079	13956247.04548079	5879246.552393205	27298861.34524507
-4117.64705882353	9820342.05824122	2744427.772418852	25373731.49291672
-3921.5686274509803	16881613.847998735	5294069.819245541	19262496.69513109
-3725.490196078431	11668355.003307369	0.0	14123148.25816225
-3529.411764705882	17973447.84744279	12921364.791410157	34794721.37607471
-3333.333333333333	12937980.39347895	12860008.229459316	34740677.070116565
-3137.254901960784	25357591.17000212	7601660.086403918	45124765.90492105
-2941.176470588235	41979438.962912455	20852438.644276213	34083525.70873663
-2745.098039215686	56399049.08357039	6448281.687508566	38907111.09925788
-2549.0196078431372	62000809.31955877	13618001.79675955	47764795.66231005
-2352.9411764705883	90325805.12143268	16429617.167161437	64272019.8928832
-2156.862745098039	162901151.44301793	27218084.397756573	75384017.24292427
-1960.78431372549	250509348.46021378	45801433.90148804	111192439.21976094
-1764.705882352941	336602916.9909336	65041209.86726616	93239992.29395777
-1568.627450980392	565807469.3848984	117612839.10073234	226773878.817795
-1372.5490196078429	780755528.3763663	286020527.6208313	227394650.80562136
-1176.4705882352937	1118820168.0158796	512075390.9820982	478998029.2143095
-980.3921568627447	1628421654.539659	938831030.3768537	694452085.1047337
-784.3137254901958	2242337650.473984	1696576653.3609695	1329876350.4419482
-588.2352941176468	2810189697.400902	2878063238.5075717	2229051150.702616
-392.1568627450979	3380938870.255095	4515233764.311327	4235500659.2519207
-196.07843137254895	3811083415.559435	5988953783.15898	6260144037.884542
0.0	4005724834.735483	6553863541.620278	7431660729.807045
196.0784313725494	3952382078.856927	5883215465.711873	6401114307.47721
392.1568627450988	3451194000.5320044	4360603872.875102	4168378303.776242
588.2352941176478	2900391069.9768796	2859120849.363813	2171028503.3338714
784.3137254901967	2265311980.273091	1608317418.0119812	931474133.1089246
980.3921568627457	1634457492.6128485	726651316.6460255	451150623.7044248
1176.4705882352946	1070676919.0197514	330168930.64712256	167092416.967746
1372.5490196078435	726206091.8814777	155753397.05019343	136284842.21072394
1568.6274509803925	447921059.7407865	68695342.65183626	42103102.562400095
1764.7058823529414	252308382.78798896	29352072.487163514	51900004.49352714
1960.7843137254904	184241042.66525126	12170225.72667242	72498245.78573146
2156.8627450980393	100092724.35421973	7774851.707601145	19372655.184225306
2352.9411764705887	65626689.33833619	7785294.80407671	25861805.008777924
2549.019607843138	32408440.12406466	0.0	10598682.743567688
2745.098039215687	26283369.537970413	0.0	8576564.367190346
2941.176470588236	12165105.734399252	0.0	25026396.210396897
3137.254901960785	4967116.924057848	0.0	14898033.942025602
3333.333333333334	7311247.127982484	0.0	9235506.562759899
3529.411764705883	5484414.592657602	2188894.3408763586	5197595.519516971
3725.490196078432	2829163.717372491	0.0	17318755.57080702
3921.568627450981	7089331.017735067	1803954.665302397	14747456.599988814
4117.64705882353	3093794.8087618765	1890599.461419641	0.0
4313.725490196079	1411333.4934008836	2455948.829503701	5017982.087052272
4509.803921568628	3230222.8445699224	2403618.225492513	0.0
4705.882352941177	3322735.2250978164	0.0	12100296.349855382
4901.9607843137255	2385226.7514782473	0.0	4820774.669614428
