[S III] Delta T	T1	T2	T3
-4901.9607843137255	353391591.3812536	235854494.27834073	307956362.6174658
-4705.882352941177	338057482.3408795	228632294.05984542	223919808.7026797
-4509.803921568628	255821482.9827565	116149090.29930744	201773486.69744614
-4313.725490196079	203812774.9644041	116305792.42940414	82756348.88842776
-4117.64705882353	176910435.3185032	75183475.36183538	109832863.3076466
-3921.5686274509803	118443109.33437273	62380306.04334463	91133080.16713315
-3725.490196078431	109353937.62627201	72704718.12790255	56841646.924728855
-3529.411764705882	103081228.79269546	55631381.32472138	79379050.06737392
-3333.333333333333	72037249.9831105	56755879.654647835	106539462.51624683
-3137.254901960784	107203984.76382312	121419815.8131146	76425499.85695294
-2941.176470588235	98421298.43264066	86765445.28458571	71138968.34923334
-2745.098039215686	91514650.03063871	126678579.67656964	40364461.945738606
-2549.0196078431372	154079654.96771124	124209616.88752511	63480901.80638859
-2352.9411764705883	208202788.15305868	59476560.673539676	111076916.53057083
-2156.862745098039	212370372.9831724	89580409.67423183	136999475.60388976
-1960.78431372549	240301298.0847997	88285062.53900121	146319003.92241797
-1764.705882352941	258128011.24715555	208465677.87526548	170943250.83818817
-1568.627450980392	331872572.5106616	145019016.81989092	192938772.0262477
-1372.5490196078429	479188059.95584816	186676938.38064635	253016894.22062933
-1176.4705882352937	743063570.0940076	222370740.41091788	169798304.44384223
-980.3921568627447	1673393653.6296418	378435674.9294307	473512555.48769176
-784.3137254901958	4395894497.88074	1457353527.9301555	1390488514.701641
-588.2352941176468	11844666610.047571	4304913587.513034	4260715120.3663406
-392.1568627450979	36587534891.06866	17384161532.367393	12543319080.21392
-196.07843137254895	109615487244.63544	119142945363.08302	102552619428.57376
0.0	175673425098.67804	281220155755.5143	312974245195.42017
196.0784313725494	105035015767.50035	109590415274.60608	96160757057.95026
392.1568627450988	36171718231.23044	14168178620.68135	8374231476.113321
588.2352941176478	15551801543.72911	3927258438.2807064	1742410281.9880989
784.3137254901967	8984518963.19021	2287442821.8393116	731302651.6710528
980.3921568627457	6677416670.712468	1440168944.4604287	319327789.44370914
1176.4705882352946	6025874053.2544565	1062963381.2740169	323170282.1492699
1372.5490196078435	5283684298.18765	817521867.0457078	190231370.66016984
1568.6274509803925	4721105583.003235	768997477.0291626	150836229.67080027
1764.7058823529414	3760620005.174496	466648256.99588877	111642943.62782422
1960.7843137254904	2906272385.6912327	388167601.86213005	109708024.87135527
2156.8627450980393	2084268506.8026166	240866880.6189263	147303555.17590445
2352.9411764705887	1253905287.3449056	157693591.15549505	89229904.14889655
2549.019607843138	791465595.2884351	148209138.9204484	104099443.42789371
2745.098039215687	585244176.17224	155376930.70577902	95205950.56896153
2941.176470588236	380861205.4202523	76381975.55233613	80086658.66871549
3137.254901960785	258395832.10294574	79327104.02203673	44568201.051152624
3333.333333333334	199240127.60913676	105970442.93398081	70361138.46723995
3529.411764705883	118879627.53690617	34005490.0332944	0.0
3725.490196078432	97064455.48226185	41234814.072001755	0.0
3921.568627450981	71095542.6143722	32906697.247949574	26223904.82899831
4117.64705882353	132791837.22321849	48627209.179674044	67071123.06683037
4313.725490196079	135924850.72047177	59558469.722299844	89240447.16372333
4509.803921568628	119040178.81989291	85734408.02073464	86647077.29628542
4705.882352941177	157941785.31573853	62697701.60188354	117635230.63435552
4901.9607843137255	205055227.49929506	96398806.40034267	35536048.336039364
