[Cl III] log10 (N' / N)	T1	T2	T3
-1.4705882352941178	245301925.221688	73961758.29009393	25741717.59430142
-1.4117647058823528	266052333.92570716	86900911.48181921	34052058.79599038
-1.3529411764705883	296090285.33940566	121687438.34246945	48119155.55056317
-1.2941176470588234	344395700.9104645	129842631.76310007	53128022.36859354
-1.2352941176470589	360184360.6424614	154638017.15895057	65439044.266930535
-1.176470588235294	376288453.9059497	169870306.27166185	73024258.49250579
-1.1176470588235294	421634333.9253958	191831237.72916803	85426323.16385765
-1.0588235294117647	441066007.2142185	232690039.5300357	80614279.05518162
-1.0	476673480.6196558	222338855.79141644	75374363.2296716
-0.9411764705882353	494004055.87556535	267063939.74115443	97290510.20170823
-0.8823529411764706	512456805.529743	293949021.75794905	100270435.84824884
-0.8235294117647058	549243549.7826802	327281650.5877497	129023752.62199712
-0.7647058823529412	606861037.3201411	351181993.1945772	159963086.44750744
-0.7058823529411765	648248083.2906251	398706479.1360644	169940099.20009503
-0.6470588235294118	703012383.8223817	502043019.8942129	231363056.5988797
-0.5882352941176471	787076319.8807755	567833419.996153	342321900.30038947
-0.5294117647058824	890983558.0333121	708914719.0001744	473615960.0359251
-0.47058823529411764	944093266.1659057	866894332.599468	648361530.8782287
-0.4117647058823529	1056840086.7444798	1046061648.2664396	865297164.1018598
-0.3529411764705882	1212383512.2795153	1341991677.491849	1195680006.6212099
-0.2941176470588235	1337892504.0126302	1632997846.640412	1660304421.0920901
-0.23529411764705876	1470499010.0025666	2020691882.1602488	2296056449.1801934
-0.17647058823529405	1582617787.8432434	2357593396.097723	2879119612.8810472
-0.11764705882352944	1728539444.0796146	2783831904.644607	3457693951.1960616
-0.05882352941176483	1760316476.5140884	2963473465.7696567	3994806618.920442
-1.1102230246251565e-16	1783802662.3033571	3012459473.169864	4097695125.1933956
0.05882352941176461	1810292177.5878577	2984028657.3800907	3760286072.4293237
0.11764705882352933	1714581749.0107665	2772172488.025355	3320165983.5972333
0.17647058823529405	1706937978.5072317	2457542925.4054236	2666518294.8650923
0.23529411764705876	1531213580.8973508	2085285059.6941996	2066505530.1061306
0.2941176470588235	1451627183.0544755	1677420472.3412237	1521046014.512086
0.3529411764705882	1298684442.190557	1409234860.4256513	1030392414.5903842
0.4117647058823529	1141047895.2836704	1089783459.4027283	709635839.4344735
0.47058823529411764	1003634459.1804125	851059222.3049011	565446381.5490929
0.5294117647058822	889680406.2423517	665257729.2365695	370120906.88304394
0.588235294117647	819216618.3867507	531735647.635138	290316283.082022
0.6470588235294117	691840606.0233767	459684727.5486432	223360831.28754824
0.7058823529411764	627778651.8898616	351516498.06082374	151970611.4941134
0.7647058823529411	565335777.769396	268464248.4699497	104188028.46529046
0.8235294117647058	488015488.8522359	216098626.7922283	80290380.31561475
0.8823529411764706	458165592.1708074	184839720.72623044	45230602.46074517
0.9411764705882353	423436987.19530374	153123214.86615756	33300603.782546453
1.0	392927608.1342005	133027310.75531204	41659012.96643222
1.0588235294117647	354195671.2717839	131393148.22832796	25815365.364076454
1.1176470588235294	308911063.2333442	98156113.60447855	16476982.162630845
1.1764705882352942	321047055.6971957	71148109.20712657	13126581.383495077
1.2352941176470589	268916052.3629677	68102226.92929657	11837080.14784436
1.2941176470588234	255155183.20171484	49899140.54615014	9419531.082111286
1.352941176470588	212709696.80121276	47023100.70339759	10624523.49424366
1.4117647058823528	209896624.3174959	31963882.789164573	4006394.3421250484
1.4705882352941175	176197603.02845857	28194595.503411837	6537130.148705603
