[N II] Delta T	T1	T2	T3
-4901.9607843137255	97452066.75532663	0.0	0.0
-4705.882352941177	79558996.38685253	0.0	0.0
-4509.803921568628	130386237.33659683	0.0	0.0
-4313.725490196079	135354387.3590239	0.0	0.0
-4117.64705882353	118343517.44162269	0.0	0.0
-3921.5686274509803	130990298.97921279	0.0	0.0
-3725.490196078431	132445238.51616254	0.0	0.0
-3529.411764705882	197697286.38853815	24163551.546997074	0.0
-3333.333333333333	195504412.34934697	17706109.78277198	0.0
-3137.254901960784	241708170.7315548	0.0	0.0
-2941.176470588235	236016116.37696514	0.0	52396067.849691905
-2745.098039215686	296749589.6499365	0.0	0.0
-2549.0196078431372	263272682.03769425	18141015.425980445	0.0
-2352.9411764705883	481414384.55347025	0.0	0.0
-2156.862745098039	717219507.8451501	24249400.493815262	0.0
-1960.78431372549	674152799.2180104	26284402.17953515	30423340.889603734
-1764.705882352941	1208784974.0197475	0.0	0.0
-1568.627450980392	1734670933.734423	24960868.19968224	0.0
-1372.5490196078429	2831152063.6527367	44149836.118361995	41258575.80957743
-1176.4705882352937	5204480659.758129	106925721.58503538	95089438.57478972
-980.3921568627447	8481106081.187366	404727114.18623066	0.0
-784.3137254901958	18444577544.708855	1182670800.9356976	64646335.07871307
-588.2352941176468	39297481812.54009	7771269097.4404745	512307234.4026199
-392.1568627450979	81925743824.74832	48268150169.762856	8502766220.847586
-196.07843137254895	152928599652.48087	199449163295.15558	141981238440.67017
0.0	192428499919.49283	340912520942.4305	532655448428.9989
196.0784313725494	157867272352.1107	202553923238.9213	135714669932.42914
392.1568627450988	86759486475.20694	46193967339.9332	8923565978.265072
588.2352941176478	40014975511.46185	5693728649.63088	341301687.5962206
784.3137254901967	16818689287.893888	1043773065.9654125	122518906.89617592
980.3921568627457	7901920283.723893	196363286.87339553	0.0
1176.4705882352946	3882520762.9760566	155093903.6732937	0.0
1372.5490196078435	2059978216.1096475	0.0	31616831.751715776
1568.6274509803925	1484058064.2544255	43111206.19233394	0.0
1764.7058823529414	948257800.0974104	38780796.588811524	0.0
1960.7843137254904	726250693.0572872	0.0	0.0
2156.8627450980393	429366360.0097611	0.0	0.0
2352.9411764705887	318284691.7355124	0.0	0.0
2549.019607843138	197737548.75543892	16555517.030699857	0.0
2745.098039215687	197134392.89568505	0.0	0.0
2941.176470588236	119868712.47464103	0.0	0.0
3137.254901960785	132112369.39230035	0.0	0.0
3333.333333333334	97787425.18220337	0.0	0.0
3529.411764705883	98779524.83625358	0.0	0.0
3725.490196078432	80710559.18001735	0.0	0.0
3921.568627450981	84611802.16734944	0.0	0.0
4117.64705882353	56251742.69623214	0.0	0.0
4313.725490196079	64860139.16281525	0.0	0.0
4509.803921568628	44306798.085228294	0.0	0.0
4705.882352941177	58228761.38248852	0.0	0.0
4901.9607843137255	31984958.1672513	0.0	0.0
