Y Upper Quartile	Y Median	Count	Y Lower Quartile	X Center	Y Mean	Y Std	X Mean
141.22465529820875	-1.1934315335047359	45104	-132.34185922669394	4.876569795249531	41.21464907200229	468.5238454199786	4.877123258158143
134.04566292414756	-0.009551187518823667	52800	-122.68234326399374	4.915785481524041	33.24187915596795	454.19238928102413	4.916061695824337
122.8207035766518	-1.0022959765760788	54232	-118.17195435525355	4.955001167798551	21.45384951341795	443.8680247846178	4.954881657187244
114.76900987554654	-1.725258794027468	54012	-117.43210512485712	4.994216854073061	18.63859534568812	401.8115100181633	4.994491003068197
102.83857618410002	-2.0572367719360045	60808	-107.28932588334283	5.033432540347571	10.358041642278582	369.2381258700316	5.033979645385334
98.46212481815564	-4.175093141843718	61556	-103.90090228565532	5.07264822662208	1.0908173444580287	349.8110838137723	5.072416331719135
92.51453188657729	-3.5440247480883045	57168	-98.716723770322	5.11186391289659	-4.926352650525704	312.99200698884647	5.111482456650072
85.16754371266325	-4.934823346191479	54252	-99.88663148383876	5.1510795991711	-10.222960092964332	342.89975228040026	5.150986924476398
82.04316465931333	-1.315084696345366	49780	-90.56251229800728	5.190295285445609	-6.103437993740985	321.9686498283721	5.189746720393989
78.99435806391284	-4.195169029135286	41604	-89.11552297724666	5.229510971720119	-12.534359166047974	340.0732382460273	5.229089292622498
81.37792073412993	-0.3203579603759863	32896	-85.8937729241627	5.268726657994629	-10.655653435404066	343.51259205160125	5.267941863575759
81.7562925817856	-5.368351356171843	22772	-89.61397327036593	5.307942344269139	-15.872907126012162	342.5711170980446	5.306498914744969
78.12453460994584	-4.7869380468710006	16052	-85.12109464804962	5.347158030543649	-17.007681740980132	335.75201937839023	5.346403484423132
80.21788376723998	2.342860941436811	13620	-79.58673562404874	5.3863737168181585	-7.648799027161634	302.5425024281635	5.385785471540202
85.0766093063321	6.501873699366115	9724	-78.5170533621058	5.425589403092668	-9.65475614417323	318.7502710035384	5.424544694738079
72.71482334382608	2.0403333423482763	5376	-79.24605113109601	5.464805089367179	-19.879184175399647	421.94089487226114	5.46313647401933
73.96000096120042	-4.227629894032361	2404	-73.42212347986424	5.504020775641688	-1.6004374325511648	355.15454028303463	5.500714636397244
83.94749471466275	-9.274993083701702	700	-97.09467681537717	5.543236461916198	-6.104695763590545	259.4318616118538	5.5396374970121895
74.51240835073804	-9.106371559246327	260	-65.88342582368205	5.582452148190708	4.774850967095409	161.18279113575326	5.582833859861809
