T([N II])	T1	T2	T3
5098.0392156862745	14638786.859375	1819539.1875	4430295.8125
5294.117647058823	26489939.03515625	0.0	5050384.015625
5490.196078431372	35450448.49609375	0.0	17225880.203125
5686.274509803921	45483789.23828125	3739216.328125	17401459.09375
5882.35294117647	57756029.6171875	4732553.34375	4675670.703125
6078.431372549019	90297787.33203125	0.0	11714573.25
6274.509803921568	108366886.62890625	3812968.6875	0.0
6470.588235294118	118491235.28125	9183561.8828125	23324732.609375
6666.666666666667	166987447.9375	3395037.71875	22137444.375
6862.745098039216	210122273.81640625	7196598.1015625	24776394.609375
7058.823529411765	311915197.02734375	5411596.8046875	15966601.328125
7254.901960784314	369789002.51171875	15805078.0078125	13160351.015625
7450.980392156863	479896822.82421875	41662473.375	22441059.203125
7647.058823529413	605229522.6210938	40653184.6875	26941724.59375
7843.137254901962	716828541.5039062	78200729.5703125	35040648.859375
8039.2156862745105	911430901.8984375	106695422.515625	35057019.40625
8235.29411764706	1091849148.6484375	165512419.1640625	39697539.90625
8431.372549019608	1460789576.6953125	253581890.78125	72731632.59375
8627.450980392157	1653397264.2226562	449247022.3828125	66530292.34375
8823.529411764706	1913300537.1796875	626056218.984375	160675391.765625
9019.607843137255	2158499518.564453	946086611.1953125	200699308.34375
9215.686274509804	2441673553.390625	1313159572.109375	289981275.8671875
9411.764705882353	2599687576.9648438	1803916195.1484375	585341069.171875
9607.843137254902	2599694650.9140625	2498919676.1484375	917106221.453125
9803.921568627451	2680798402.5117188	3202581173.1484375	1438440688.109375
10000.0	2621473395.4296875	3758791410.4335938	2152653749.9140625
10196.078431372549	2510499704.359375	4028479780.015625	2863562468.1875
10392.1568627451	2137325058.7734375	4284205564.25	3377238468.484375
10588.235294117649	1866089121.5195312	3692431940.9140625	3527121265.5
10784.313725490198	1569657390.3554688	3325817760.984375	3872302347.234375
10980.392156862747	1316369506.8046875	2891482892.5	3723278914.609375
11176.470588235296	1052982030.2109375	2017480399.8359375	3230716133.15625
11372.549019607844	775075708.203125	1507863083.7421875	2711982386.25
11568.627450980393	587670076.2890625	1043740990.3515625	2397183073.453125
11764.705882352942	441779460.3515625	662796637.59375	1982658785.25
11960.784313725491	294669635.6640625	409064336.3125	1590082841.75
12156.86274509804	224123333.11328125	283780516.9375	966736598.375
12352.94117647059	153150476.72265625	200670470.84375	772900302.8125
12549.019607843138	110726859.17578125	91556110.125	608583011.875
12745.098039215687	73348623.15234375	43052708.5390625	389390441.171875
12941.176470588236	55586787.39453125	38251587.5234375	170060494.265625
13137.254901960785	32030153.71484375	28327342.8828125	144613942.65625
13333.333333333334	38735734.13671875	31830372.96875	124837307.75
13529.411764705883	21333845.5234375	9548345.03125	64763867.234375
13725.490196078432	14230694.453125	24063718.84375	39865803.921875
13921.56862745098	8744196.82421875	0.0	11024327.21875
14117.64705882353	5185743.4453125	3763585.359375	4487509.203125
14313.725490196079	5085952.53125	3579886.78125	11842789.6875
14509.803921568628	0.0	0.0	0.0
14705.882352941177	1674215.42578125	0.0	3873162.34375
14901.960784313726	2000789.91796875	0.0	0.0
