Count	Y Mean	Y Std	Y Median	X Center	Y Upper Quartile	X Mean	Y Lower Quartile
284	258.53856760192014	1572.3929195557612	164.14702837995537	3.6216678344652173	956.4948064194068	3.6207365292874836	-361.3315404526984
420	134.8323686601235	1281.7018731571673	57.43769790483614	3.660883520739727	806.9053873604635	3.662080156536975	-449.1816802844587
432	95.19699012930634	1478.8311213339648	67.04027848898987	3.700099207014237	609.6171900311426	3.7020063182441123	-568.1664861406368
656	227.51754637246444	1555.018069093826	105.62466530417305	3.7393148932887468	967.1453316299708	3.740734343392639	-468.8252786461969
772	431.11901478851115	1348.0289971721552	166.7185156810869	3.778530579563257	1056.3519088879593	3.7803447023890424	-388.1993172405055
1060	228.8422320248702	1441.979215424746	67.49939694947716	3.8177462658377666	864.5336915968228	3.8187944081901803	-510.5283481573724
1180	402.5896672759101	1514.0581969543143	86.66903266919144	3.856961952112276	974.4672473601431	3.8569937359395405	-427.7764693844183
1636	179.89628202795961	1464.1293063739954	88.61716933535502	3.896177638386786	939.4008151807357	3.896910979224654	-583.5256895152133
2184	322.1618562593252	1391.3122539921017	191.00847118511717	3.9353933246612955	1029.3818795231118	3.936399978316937	-378.84088686503765
2180	348.75086542669055	1271.3097289100085	157.43597507934737	3.9746090109358057	962.6882975173621	3.9750008963518635	-314.1020516339877
2908	287.27818145910146	1364.2870596471057	101.53271729539665	4.013824697210316	917.2517557923957	4.014383028188121	-405.86738219395556
3776	164.3677134914159	1219.9815056398716	34.32231854481779	4.053040383484825	633.4933981732322	4.053858604267875	-447.2284733017009
5020	215.4571300291456	1125.5146597726964	62.44831058782748	4.092256069759335	574.3710780144747	4.0928204562738255	-340.71467543986364
6876	193.52686952064985	1069.5288057951711	67.0363123056477	4.131471756033845	554.8580127479172	4.132712842095507	-297.67264011604584
9896	179.23335951388	955.6496653195969	63.79115602377942	4.170687442308354	500.49730716336944	4.172022689844263	-281.64809147078904
14072	184.34227529425854	923.0985442632707	70.1691764106622	4.209903128582864	506.29340177865015	4.211325127671574	-243.9865247375119
19976	175.80545437291016	866.8260864880266	65.83057971002279	4.249118814857374	446.8577049446021	4.250044884408278	-229.7619441349225
26136	202.5358305210725	824.5356282278195	87.79999669990062	4.288334501131884	457.816446566987	4.288869740661682	-203.47803061713148
30508	208.93970081842082	827.9382005226195	80.20627828096349	4.327550187406394	442.96437883134877	4.328096542033728	-205.56653212640686
34632	211.2851834574953	801.7830170180024	81.03407403304152	4.366765873680904	450.63112796554833	4.367246975052824	-197.21957169954567
37656	204.00198262211583	773.8491608314512	68.05270702281723	4.405981559955413	402.21873096365016	4.406123466013602	-176.22626136055442
39428	175.0561142692153	753.0849001015731	60.42636784487513	4.445197246229924	367.55041669171624	4.445397790522279	-174.09365043517482
40260	174.42723000449263	726.3181165389797	55.843001329334584	4.4844129325044335	337.41925173576783	4.484563523190252	-171.22151390768067
40828	167.7031383187133	700.2248318045744	52.46405990789026	4.523628618778943	334.0624230282365	4.5235724561770905	-168.90683968344365
40788	148.7339375994292	690.1057055348479	38.62777712438219	4.562844305053453	306.9911782280142	4.562784431272954	-174.46180235717293
40200	148.72015195554158	683.2068382251502	40.345290093003314	4.6020599913279625	282.83462029475595	4.602034520849198	-156.2426383577913
39436	144.58342798904985	636.110337711263	37.814009906508545	4.641275677602472	273.90732981892324	4.641195931000553	-152.884479333743
34372	138.62124966581507	610.3280431781288	38.86623881091691	4.680491363876982	251.64715924124903	4.679878577768347	-140.461585665018
31516	129.145269114527	596.0530093711373	32.36638156568188	4.7197070501514915	234.1641167943178	4.719655445288268	-140.55324503331212
32816	71.92220744790654	544.5452878166777	11.711589751087104	4.758922736426001	190.4994853289159	4.759253062093702	-150.09341079894784
38160	67.79494486240328	529.6501246769649	9.990233469855411	4.798138422700512	172.93813176215872	4.798584702955363	-143.3458689139634
41656	55.58896624163785	492.50889332614753	7.485100466305084	4.837354108975021	157.73508078829946	4.837393768416548	-133.0295667000919
45604	39.31069688707124	471.56671936607444	-3.305798389148549	4.876569795249531	142.42655094563997	4.877250400274477	-130.33174726156358
52480	34.44119512208253	460.3809192922497	3.4995252643930144	4.915785481524041	133.78392321247628	4.9158473792095885	-123.3544850561093
54452	30.018189093821483	409.6504213954227	2.592988042277284	4.955001167798551	127.46940009182072	4.954937133052071	-118.39468666663197
53368	17.429989310901785	408.8033607212829	-2.716823739852771	4.994216854073061	114.89606542621914	4.994514533352233	-112.3831767196425
61232	1.6759065801579296	391.2242960597884	-5.892823164193942	5.033432540347571	100.42507748471053	5.033927827037907	-109.18425101001321
62384	3.4747577878878246	358.9879657575807	-1.6225042310034041	5.07264822662208	98.91570645363663	5.072439078977384	-101.18339064336465
56772	-1.558729833266113	327.51728703498696	-2.8775829073456407	5.11186391289659	94.32693710015337	5.111670441797223	-99.23446345147568
54740	-4.795505644120499	321.99999135569186	-2.6861671084570844	5.1510795991711	88.05741469598615	5.151040301208491	-92.10444933538383
49488	-3.750281733372105	324.551935017636	-3.122923280549003	5.190295285445609	87.54398574097559	5.1897767353759745	-89.76700355442676
41760	-9.693993871301553	342.6584044648494	-2.7331127207503414	5.229510971720119	81.6168409249658	5.228995934361041	-89.31151364658558
33376	-5.510337830348058	328.96336635261224	0.8482108678454097	5.268726657994629	84.35840094998093	5.267894923495353	-86.81181784257342
22484	-9.055265598336154	302.67531352282464	0.8755341926698748	5.307942344269139	82.77043973627588	5.306577686975098	-80.54434473938636
16124	-18.858147948728803	353.3515355459663	-3.890150925337366	5.347158030543649	79.1596789868563	5.346400299002993	-88.17354360394893
13572	-14.344326510296256	325.9946184179784	-1.2943294183678518	5.3863737168181585	83.63765590962612	5.385575540058497	-86.59441174116546
9772	-16.60554572133456	339.6501876883117	-1.3806166949980252	5.425589403092668	71.61479311663425	5.42413608617663	-80.73908228947585
5316	-12.701945444169706	401.9443851019462	3.328234920722025	5.464805089367179	80.11528631714282	5.4628683346984745	-82.53394555974955
2652	10.23474906871914	391.1912256869966	2.5582873760977236	5.504020775641688	90.27022865185609	5.500505554934929	-69.6402654513713
664	48.33865768038661	324.8756744654751	34.21077137384145	5.543236461916198	102.27071303648518	5.539679211758269	-67.94030013039992
304	11.92645867852807	232.33486605804654	15.3791206388305	5.582452148190708	108.10022965179314	5.580886653981757	-91.42824755259107
