[N II] Delta T	T1	T2	T3
-4901.9607843137255	49273474.84232164	0.0	0.0
-4705.882352941177	112576885.53070378	0.0	0.0
-4509.803921568628	149110688.66386434	0.0	0.0
-4313.725490196079	125100661.60134295	0.0	0.0
-4117.64705882353	179988752.020682	0.0	0.0
-3921.5686274509803	113094661.97192088	0.0	0.0
-3725.490196078431	199650186.90879443	0.0	0.0
-3529.411764705882	186517846.05451515	20879610.30070945	0.0
-3333.333333333333	201772410.53226998	0.0	0.0
-3137.254901960784	208694471.66826102	0.0	52393655.22795035
-2941.176470588235	211867343.96565974	0.0	0.0
-2745.098039215686	274155911.7226532	0.0	0.0
-2549.0196078431372	395794432.34043145	23429135.11630748	0.0
-2352.9411764705883	543314950.5541246	0.0	0.0
-2156.862745098039	638743739.1831527	0.0	0.0
-1960.78431372549	909980674.9597644	16443725.279458882	30365439.837811295
-1764.705882352941	1213265648.2804453	46630917.75711045	0.0
-1568.627450980392	1681415889.0585408	41527090.70546676	0.0
-1372.5490196078429	2893806453.447014	19535050.96128031	0.0
-1176.4705882352937	4998868847.666257	153629542.01875374	65941286.832522795
-980.3921568627447	8613190343.777735	173207913.80552915	79967398.52689633
-784.3137254901958	18450198123.43637	1116106324.644968	134559910.36436498
-588.2352941176468	39521622546.003395	7495684126.978649	278188953.4380596
-392.1568627450979	83800333856.82323	47442873449.70759	8761238823.979027
-196.07843137254895	150681165520.64383	197655990418.2391	143011315689.8784
0.0	194638353314.1543	346587511717.2021	531127764140.6929
196.0784313725494	156723743906.37134	199783580720.92517	137541862818.3271
392.1568627450988	86833357503.01045	45825642194.25399	7331868476.73666
588.2352941176478	38645414782.4071	6615329065.85072	458313050.83676946
784.3137254901967	17073656797.851898	734054317.3782222	124063632.17496091
980.3921568627457	7797949314.904282	200783579.25080726	0.0
1176.4705882352946	3971356568.409192	87351801.75555153	31570745.897629496
1372.5490196078435	2240783281.9599867	45528080.288266614	0.0
1568.6274509803925	1334458949.1217494	67940513.95312938	0.0
1764.7058823529414	909370866.2795895	40780008.67768603	0.0
1960.7843137254904	539942712.9582534	0.0	0.0
2156.8627450980393	471649307.37806	0.0	0.0
2352.9411764705887	310527762.2222146	0.0	0.0
2549.019607843138	218019428.55749407	20362043.720882777	0.0
2745.098039215687	180550055.59729192	0.0	31419429.31621569
2941.176470588236	127218301.7435956	0.0	0.0
3137.254901960785	158915889.49403372	0.0	0.0
3333.333333333334	89707023.35137439	0.0	0.0
3529.411764705883	76019306.86976252	0.0	0.0
3725.490196078432	54497648.688408285	0.0	0.0
3921.568627450981	65818181.45161862	0.0	0.0
4117.64705882353	67367029.81305829	0.0	0.0
4313.725490196079	72589035.28324561	0.0	0.0
4509.803921568628	63330819.510068074	0.0	0.0
4705.882352941177	31841016.69119202	0.0	0.0
4901.9607843137255	41020695.214145936	0.0	0.0
