Y Upper Quartile	X Mean	Y Lower Quartile	Count	Y Median	Y Std	X Center	Y Mean
nan	nan	nan	0	nan	nan	3.6216678344652173	nan
nan	nan	nan	0	nan	nan	3.660883520739727	nan
nan	nan	nan	0	nan	nan	3.700099207014237	nan
nan	nan	nan	0	nan	nan	3.7393148932887468	nan
53.17360212942185	3.7737097071099077	-323.44888571590855	8192	-135.13764179324335	188.3112439226652	3.778530579563257	-135.13764179324335
-30.436548880621558	3.8124549083927337	-221.2772038527055	12288	-196.45731561897992	84.72116187857475	3.8177462658377666	-149.39035611743566
22.78684877406704	3.8623270129045015	-51.56538551849917	12288	11.220841803698931	32.66690068434884	3.856961952112276	-5.8525649802443995
13.893179593876539	3.899888238564847	-21.42581900395453	16384	-14.355739309431556	49.09190850368328	3.896177638386786	6.823099899353565
-88.04262383926107	3.9433650532998157	-88.04262383926107	4096	-88.04262383926107	0.0	3.9353933246612955	-88.04262383926107
45.41135630815916	3.9725932621559874	-74.7899788403538	24576	-34.611394957338234	90.93002831051884	3.9746090109358057	-8.860611853232513
41.37236874382688	4.015603957493982	8.396060611185021	24576	18.722159873865166	24.52961219057215	4.013824697210316	22.25561793572494
60.107933429171226	4.057627801605813	3.129013969769858	16384	42.73595304958053	53.16395559586304	4.053040383484825	20.500994349360553
48.60206759002085	4.088035965625457	9.767072984288916	16384	33.021317846504644	40.333977397918126	4.092256069759335	25.347822727805124
16.68122613545529	4.136043947568941	-51.55511397627379	28672	-38.12489195497437	45.762788366796876	4.131471756033845	-26.491837241571506
29.103435002660262	4.1728695661124	-8.611841732277753	36864	23.793510418170627	38.977538755859655	4.170687442308354	6.177638568924926
14.021060088192826	4.210747718595941	-65.55021053658311	77824	-14.35475322516686	67.43627749638657	4.209903128582864	-24.927013346795608
19.711656330880942	4.250818688890916	-48.519737792212254	110592	-5.077936792797118	52.3629215259466	4.249118814857374	-4.998946865870157
22.705645482471027	4.287987546540189	-33.11034395216075	114688	-1.297057834340194	40.91420930365221	4.288334501131884	-2.711863715081011
19.206972905420116	4.330282722701115	-15.231217023024328	122880	7.6504912440595945	31.725019955342017	4.327550187406394	4.33325448679046
8.692636825202726	4.363085935987285	-25.645585974088135	98304	0.6222463009330568	31.35208046498441	4.366765873680904	-7.528061111495958
24.992024299226614	4.404987395894513	-2.991794216035487	126976	6.685020172257282	30.272089499649113	4.405981559955413	5.5318227904445525
19.700594184845613	4.445272596268162	-22.964449050154144	126976	2.0006099705424276	32.59373832306516	4.445197246229924	0.3410010496003041
13.981903714820874	4.4810472224611315	-18.24520595849799	114688	0.8336620421878251	24.96471860800765	4.4844129325044335	-0.9955981058517409
10.187288838084442	4.526239514574209	-15.360788440285432	114688	-6.674530716535173	20.771395061926853	4.523628618778943	-2.572022383941755
9.60008898304659	4.564114667147748	-7.898273513383174	110592	2.4783440275386965	18.688647903560668	4.562844305053453	4.819649678811671
13.241308910155567	4.606719558380399	-16.11421924948445	94208	0.9208180242130766	19.258056653253224	4.6020599913279625	1.2196875923114219
11.258802383645161	4.643745517971663	-9.117934852260078	94208	5.6338070748952305	18.961718890600636	4.641275677602472	0.599957977869844
13.018638348425156	4.685429493494123	-16.070357043072363	106496	-3.5927451849365752	21.68051357839601	4.680491363876982	-0.22260970766553959
11.80496922625025	4.720912247003153	-14.695012373951613	36864	-13.06921841752228	15.854281677951382	4.7197070501514915	-1.7027550078532334
5.5838358450782835	4.759863995902932	-8.44169903261718	53248	0.001653023586186464	12.066552512613507	4.758922736426001	-2.6396225763201073
20.492542020752808	4.796349891454551	-3.2688902216432325	45056	3.226488979278656	18.47498794234882	4.798138422700512	11.586582738435027
