Y Median	Y Lower Quartile	X Center	Count	Y Mean	Y Std	Y Upper Quartile	X Mean
nan	nan	3.6216678344652173	0	nan	nan	nan	nan
nan	nan	3.660883520739727	0	nan	nan	nan	nan
nan	nan	3.700099207014237	0	nan	nan	nan	nan
nan	nan	3.7393148932887468	0	nan	nan	nan	nan
8854.084197166394	8853.284067243354	3.778530579563257	8192	8854.084197166392	0.800129923039094	8854.884327089432	3.7735165874226366
8783.021854730127	8745.961062181173	3.8177462658377666	12288	8909.395753478266	205.48339711372049	9199.204343523495	3.812090560075337
8900.718183420318	8796.306143832902	3.856961952112276	12288	8907.623908998678	93.83696437792845	9025.847399742808	3.8612787229653542
8840.673009919372	8785.850750389816	3.896177638386786	12288	8829.05270648293	31.616668846000426	8860.634359139602	3.894595709024511
8726.102705124984	8514.260774641343	3.9353933246612955	8192	8726.102705124984	211.8419304836398	8937.944635608623	3.9283931425880887
8917.349790490402	8909.895085326587	3.9746090109358057	20480	9018.816242980398	218.78817303822294	9148.487705760806	3.967774025537371
8830.342821388535	8605.887878539066	4.013824697210316	28672	8829.304870418486	307.5009937585591	8962.771299497446	4.012955058061204
8669.853713485052	8639.327600167133	4.053040383484825	16384	8704.684438037442	135.05861109118658	8735.210551355358	4.058656025033043
8720.524608998556	8700.57293152242	4.092256069759335	16384	8836.071374388972	248.25898627691592	8856.023051865108	4.08851066801112
8787.59836149799	8750.847481293573	4.131471756033845	28672	8798.139132082375	169.61698018719497	8957.63059702979	4.136005395931974
8767.77632526696	8677.51567552825	4.170687442308354	36864	8787.199287608186	145.99276614849342	8914.634663086388	4.172432216770471
8805.682815116163	8697.150408650388	4.209903128582864	81920	8725.145760333493	289.27254682276254	8886.376894503126	4.211620580204139
8797.880964164106	8612.915027603029	4.249118814857374	102400	8661.542840532313	331.2654973813378	8877.73222585981	4.250869284592466
8736.946257470037	8466.438185660665	4.288334501131884	122880	8643.48734143498	350.0654521179513	8929.511939334341	4.287594460998278
8657.967532367406	8062.123921668847	4.327550187406394	114688	8502.998416809729	421.36511652227614	8892.887563665023	4.3306954049287825
8667.962064219832	8459.662259916757	4.366765873680904	102400	8614.027728708681	329.00005837546615	8900.840610946303	4.362705995020317
8657.721183287826	8182.378906173764	4.405981559955413	131072	8570.042395368104	383.93015791487653	8861.133140389142	4.405340588555287
8755.856971818355	8466.831945812317	4.445197246229924	122880	8721.93999337612	316.294638037698	8984.094069112061	4.445782719502339
8871.211701387849	8418.224702394895	4.4844129325044335	114688	8740.136427562635	344.0349073323276	9001.309912729575	4.480963546409465
8753.235054166184	8493.11470436386	4.523628618778943	114688	8679.83910627261	315.99146720660286	8910.81659221644	4.5262878643998326
8783.35260067038	8549.275005805146	4.562844305053453	106496	8776.98427108221	283.6629445327196	8987.030584664988	4.563429681353514
8947.30687047262	8866.806899274914	4.6020599913279625	98304	8930.952604340773	258.68592962389727	9079.452665808109	4.605892287940899
9040.865392771935	8930.54826963971	4.641275677602472	94208	9032.270024592766	208.09570299607054	9169.706630176677	4.6437575794883434
9056.049669783024	8938.709202941525	4.680491363876982	106496	9041.577224333132	178.38001409511054	9142.342876569439	4.685547060588821
9138.41040684195	9038.311547876025	4.7197070501514915	36864	9103.738961379438	294.6366729182712	9257.889244872125	4.720538227385057
9140.917595354367	9130.83421059696	4.758922736426001	53248	9084.54941774498	196.3824543705573	9193.23988837743	4.759789602050351
9186.196361712218	9094.52535183519	4.798138422700512	45056	9186.848622216592	211.99045337128615	9263.837417351451	4.796583757787396
