[S III] Delta T	T1	T2	T3
-4901.9607843137255	380992978.83867186	263570448.37839508	246830356.53885728
-4705.882352941177	328067527.4637821	237834055.54689533	267475114.13360173
-4509.803921568628	284332889.16819566	176301136.1978714	116678659.1981643
-4313.725490196079	223734890.922247	130118482.85869783	150085110.20235193
-4117.64705882353	183912172.32898894	114656054.4818646	95907786.20040959
-3921.5686274509803	160894095.66379613	78590203.89882235	93749739.11437495
-3725.490196078431	133661935.9041884	74986544.5958063	99462758.37038311
-3529.411764705882	141586061.72405833	105666497.08288604	98187364.77403954
-3333.333333333333	124023145.4607997	82766360.70814332	109870780.96260485
-3137.254901960784	142510222.44347852	93999743.68323468	94667499.4743783
-2941.176470588235	156808299.15543154	92986735.83214846	120339322.19920585
-2745.098039215686	186230759.42895412	97966375.91123968	147346773.10168567
-2549.0196078431372	182726329.3887237	127371368.20251673	180506758.3445161
-2352.9411764705883	234190363.71717024	140604173.04360932	129625921.88056953
-2156.862745098039	276681688.9554192	134989492.03883514	194362376.93150955
-1960.78431372549	364189443.8026049	144767346.08926314	202681822.8469906
-1764.705882352941	522723282.28223383	182990120.07193387	264672615.35042313
-1568.627450980392	795127426.596224	232398687.99490356	256480530.09188145
-1372.5490196078429	1351245581.9194403	300124801.3025461	305660527.086509
-1176.4705882352937	2374122788.225135	527902546.110332	467928255.90001285
-980.3921568627447	4637093515.821331	1347618207.8564436	1107232110.54915
-784.3137254901958	9381876592.718842	3798674138.8191767	2813822113.490736
-588.2352941176468	18876588211.540802	11985368464.362522	7875327788.441288
-392.1568627450979	34892070688.14347	35422192783.38481	27708560145.65925
-196.07843137254895	54346472348.79727	78487004785.55441	82096267735.51965
0.0	69294606617.41287	106646052017.00288	126214069804.32007
196.0784313725494	56054396817.435074	76504372590.67807	81012216669.38147
392.1568627450988	35546180640.33546	33935510990.43955	26327630226.29845
588.2352941176478	21520772801.381844	12806843709.371204	7882204839.43319
784.3137254901967	13292888538.37112	5738617006.095356	2977470613.9714117
980.3921568627457	9272637018.296305	3639498618.1563034	1801332551.0241804
1176.4705882352946	7500054389.110301	3148109053.674287	1182075972.6334107
1372.5490196078435	6580969499.247768	2619897169.538331	995602448.8435159
1568.6274509803925	5804521019.527877	2327920988.8832865	883159607.6899629
1764.7058823529414	5031136756.839199	2150990353.555623	659510681.3033769
1960.7843137254904	4221724007.361539	1755238882.9342422	614123065.2052021
2156.8627450980393	3393377023.643575	1221191384.6173813	453727595.7742243
2352.9411764705887	2592123666.8277497	811783571.3807616	365683114.80177677
2549.019607843138	1831048607.8017743	461657465.96705616	292985934.7729287
2745.098039215687	1401056960.5434866	315181250.81672204	200979506.78980732
2941.176470588236	965864973.2660677	231604499.1995995	202657495.87663844
3137.254901960785	703968861.7711353	167627804.03318322	138739987.8355719
3333.333333333334	513358594.80219334	144187115.26557145	159852462.08067268
3529.411764705883	392237548.4641061	102218930.9234993	75435822.05312806
3725.490196078432	269542853.9714056	59029736.389169455	64707843.69913966
3921.568627450981	253617005.4425249	80063504.14762478	58208531.520279095
4117.64705882353	231798955.2370373	82862908.9511964	100575621.46879217
4313.725490196079	236617965.75950703	134138795.93464008	112580968.39769226
4509.803921568628	223802280.1056855	125815784.88309562	106631156.03405276
4705.882352941177	261530439.5280735	117265023.21563952	153375511.39144087
4901.9607843137255	314639380.81953377	145063444.35291627	109185915.56306145
